Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,24.71,21.65,4.48,3.46,6.26,6.76,5.51,7.33,8.53,17.32,Upgrade
Revenue Growth (YoY),14.13%,383.78%,29.40%,-44.75%,-7.42%,22.85%,-24.93%,-14.07%,-50.72%,-22.60%,Upgrade
Gross Profit,24.71,21.65,4.48,3.46,6.26,6.76,5.51,7.33,8.53,17.32,Upgrade
"Selling, General & Admin",13.38,13.29,6.68,6,8.31,7.38,9.37,10.51,11.34,14.58,Upgrade
Other Operating Expenses,0.23,0.2,0.2,0.21,0.24,0.25,0.32,0.33,0.47,2.93,Upgrade
Operating Expenses,13.6,13.49,6.88,6.22,8.55,7.64,9.68,10.84,11.81,17.51,Upgrade
Operating Income,11.11,8.17,-2.4,-2.76,-2.29,-0.87,-4.18,-3.51,-3.28,-0.19,Upgrade
Other Expense / Income,4.02,-29.27,2.46,1.61,-3.13,-0.38,-0.5,-0.3,-1.83,-0.1,Upgrade
Pretax Income,7.1,37.44,-4.86,-4.37,0.84,-0.5,-3.68,-3.21,-1.45,-0.09,Upgrade
Income Tax,1.6,5.48,-0.18,-0.98,0.2,0.02,-0.01,0.82,-0.48,0.1,Upgrade
Net Income,5.5,31.96,-4.68,-3.39,0.65,-0.51,-3.68,-4.03,-0.97,-0.19,Upgrade
Net Income Growth,-82.79%,-,-,-,-,-,-,-,-,-,Upgrade
Shares Outstanding (Basic),15,15,15,15,15,15,15,15,15,15,Upgrade
Shares Outstanding (Diluted),15,15,15,15,15,15,15,15,15,15,Upgrade
Shares Change,-0.38%,-0.27%,-0.20%,-0.13%,-0.35%,-0.54%,-0.68%,-0.38%,-0.15%,0.27%,Upgrade
EPS (Basic),0.37,2.12,-0.31,-0.22,0.04,-0.03,-0.24,-0.26,-0.06,-0.01,Upgrade
EPS (Diluted),0.37,2.12,-0.31,-0.22,0.04,-0.03,-0.24,-0.26,-0.06,-0.01,Upgrade
EPS Growth,-82.55%,-,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Per Share,0.69,0.31,-0.13,-0.07,-0.00,0.04,0.20,-0.05,-0.98,0.03,Upgrade
Dividend Per Share,0.083,0.043,0.030,0.029,0.030,0.030,0.037,0.060,0.060,0.170,Upgrade
Dividend Growth,93.02%,43.33%,3.45%,-3.33%,0%,-18.92%,-38.33%,0%,-64.71%,-29.17%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,44.97%,37.71%,-53.69%,-79.71%,-36.54%,-12.91%,-75.86%,-47.82%,-38.40%,-1.10%,Upgrade
Profit Margin,22.25%,147.60%,-104.65%,-97.95%,10.33%,-7.59%,-66.76%,-54.96%,-11.37%,-1.12%,Upgrade
Free Cash Flow Margin,41.74%,21.67%,-43.61%,-31.08%,-0.54%,10.20%,54.86%,-9.71%,-178.33%,2.44%,Upgrade
Effective Tax Rate,22.51%,14.63%,-,-,23.34%,-,-,-,-,-,Upgrade
EBITDA,6.68,37.81,-4.66,-4.15,1.09,-0.24,-3.37,-2.88,-1.19,0.18,Upgrade
EBITDA Margin,27.02%,174.62%,-104.04%,-120.01%,17.33%,-3.59%,-61.13%,-39.29%,-13.90%,1.05%,Upgrade
Depreciation & Amortization,-0.42,0.37,0.2,0.21,0.24,0.25,0.32,0.33,0.26,0.28,Upgrade
EBIT,7.1,37.44,-4.86,-4.37,0.84,-0.5,-3.68,-3.21,-1.45,-0.09,Upgrade
EBIT Margin,28.71%,172.89%,-108.56%,-126.19%,13.48%,-7.33%,-66.87%,-43.75%,-16.93%,-0.54%,Upgrade
