Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Revenue,122.42,115.04,106.59,96.93,72.38,62.76,56.03,54.12,56.78,53.05,Upgrade
Revenue Growth (YoY),6.42%,7.92%,9.96%,33.92%,15.33%,12.00%,3.55%,-4.69%,7.04%,312.80%,Upgrade
Gross Profit,122.42,115.04,106.59,96.93,72.38,62.76,56.03,54.12,56.78,53.05,Upgrade
"Selling, General & Admin",76.18,70.85,69.94,64.77,52.97,48.86,45.28,42.34,40.25,38.6,Upgrade
Other Operating Expenses,19.63,3.29,4.14,12.53,4.97,1.48,2.86,2.27,3.52,4.65,Upgrade
Operating Expenses,95.81,74.14,74.08,77.3,57.94,50.33,48.14,44.61,43.77,43.25,Upgrade
Operating Income,26.62,40.9,32.51,19.63,14.45,12.43,7.89,9.51,13.01,9.8,Upgrade
Pretax Income,26.62,40.9,32.51,19.63,14.45,12.43,7.89,9.51,13.01,9.8,Upgrade
Income Tax,4.58,8.01,6.05,2.71,1.64,4.34,1.27,1.63,-16.13,-0.21,Upgrade
Net Income,22.04,32.88,26.46,16.92,12.81,8.09,6.63,7.87,29.14,10,Upgrade
Net Income Growth,-32.98%,24.25%,56.36%,32.17%,58.28%,22.06%,-15.82%,-72.98%,191.30%,-,Upgrade
Shares Outstanding (Basic),11,11,11,11,9,8,8,8,8,8,Upgrade
Shares Change,-4.72%,0.03%,0.12%,18.63%,12.99%,0.79%,0.07%,0.16%,1.94%,0.33%,Upgrade
EPS (Basic),2.09,3.00,2.42,1.63,1.53,1.00,0.82,0.97,3.59,1.24,Upgrade
EPS (Diluted),2.06,2.96,2.40,1.61,1.50,0.98,0.81,0.97,3.59,1.24,Upgrade
EPS Growth,-30.41%,23.33%,49.07%,7.33%,53.06%,20.99%,-16.49%,-72.98%,189.52%,-,Upgrade
Free Cash Flow Per Share,3.31,3.63,2.94,0.67,2.03,1.71,0.40,1.51,2.28,3.98,Upgrade
Dividend Per Share,0.760,0.740,0.680,0.600,0.510,0.420,0.350,0.220,-,-,Upgrade
Dividend Growth,2.70%,8.82%,13.33%,17.65%,21.43%,20.00%,59.09%,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,21.74%,35.55%,30.50%,20.26%,19.96%,19.80%,14.09%,17.57%,22.91%,18.47%,Upgrade
Profit Margin,18.00%,28.58%,24.83%,17.46%,17.69%,12.89%,11.83%,14.55%,51.33%,18.86%,Upgrade
Free Cash Flow Margin,28.83%,35.32%,30.93%,7.73%,26.40%,22.69%,5.90%,23.15%,33.14%,60.85%,Upgrade
Effective Tax Rate,17.20%,19.60%,18.60%,13.80%,11.35%,34.91%,16.04%,17.19%,-124.00%,-2.10%,Upgrade
EBITDA,31.24,46.2,39.08,25.18,18.09,15.69,10.85,18.45,22.28,19.76,Upgrade
EBITDA Margin,25.52%,40.16%,36.67%,25.98%,24.99%,25.01%,19.35%,34.09%,39.24%,37.26%,Upgrade
Depreciation & Amortization,4.62,5.31,6.57,5.55,3.64,3.27,2.95,8.94,9.27,9.96,Upgrade
EBIT,26.62,40.9,32.51,19.63,14.45,12.43,7.89,9.51,13.01,9.8,Upgrade
EBIT Margin,21.74%,35.55%,30.50%,20.26%,19.96%,19.80%,14.09%,17.57%,22.91%,18.47%,Upgrade
