Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,365.68,324.59,207.71,284.48,268.62,267.31,239.93,228.2,192.67,182.41,Upgrade
Revenue Growth (YoY),12.66%,56.27%,-26.99%,5.90%,0.49%,11.41%,5.14%,18.44%,5.62%,11.01%,Upgrade
Gross Profit,365.68,324.59,207.71,284.48,268.62,267.31,239.93,228.2,192.67,182.41,Upgrade
"Selling, General & Admin",131.95,125.68,117.03,104.96,95.53,99.53,95.56,95.69,89.74,89.12,Upgrade
Other Operating Expenses,64.8,63.25,69.64,62.15,49.92,48.38,47.67,41.02,27.5,28.27,Upgrade
Operating Expenses,196.75,188.93,186.67,167.12,145.45,147.91,143.23,136.72,117.24,117.39,Upgrade
Operating Income,168.93,135.67,21.04,117.36,123.18,119.41,96.7,91.48,75.43,65.02,Upgrade
Pretax Income,168.93,135.67,21.04,117.36,123.18,119.41,96.7,91.48,75.43,65.02,Upgrade
Income Tax,33.41,25.33,-0,19.13,17.85,46.44,25.31,24.4,17.52,14.48,Upgrade
Net Income,135.52,110.34,21.04,98.23,105.33,72.97,71.39,67.08,57.91,50.54,Upgrade
Net Income Growth,22.82%,424.44%,-78.58%,-6.74%,44.36%,2.21%,6.43%,15.84%,14.58%,47.77%,Upgrade
Shares Outstanding (Basic),39,39,39,34,35,35,35,35,30,30,Upgrade
Shares Change,-0.88%,0.10%,14.79%,-2.18%,0.08%,0.19%,0.29%,16.83%,0.20%,0.02%,Upgrade
EPS (Basic),3.47,2.81,0.54,2.84,3.03,2.10,2.06,1.98,1.95,1.70,Upgrade
EPS (Diluted),3.46,2.81,0.53,2.82,3.01,2.09,2.05,1.98,1.95,1.70,Upgrade
EPS Growth,23.13%,430.19%,-81.21%,-6.31%,44.02%,1.95%,3.54%,1.54%,14.71%,44.07%,Upgrade
Free Cash Flow Per Share,6.07,5.37,1.17,3.89,3.54,3.14,2.67,1.61,2.45,2.82,Upgrade
Dividend Per Share,1.200,1.130,1.120,1.090,0.990,0.820,0.770,0.730,0.680,0.610,Upgrade
Dividend Growth,6.19%,0.89%,2.75%,10.10%,20.73%,6.49%,5.48%,7.35%,11.48%,1.67%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,46.20%,41.80%,10.13%,41.25%,45.86%,44.67%,40.30%,40.09%,39.15%,35.64%,Upgrade
Profit Margin,37.06%,33.99%,10.13%,34.53%,39.21%,27.30%,29.76%,29.40%,30.06%,27.71%,Upgrade
Free Cash Flow Margin,64.74%,65.08%,22.22%,46.87%,46.15%,41.14%,38.89%,24.50%,37.95%,45.99%,Upgrade
Effective Tax Rate,19.78%,18.67%,-0.00%,16.30%,14.49%,38.89%,26.17%,26.67%,23.22%,22.27%,Upgrade
EBITDA,177.96,147.15,33.11,129.08,130.48,121.9,100.33,91.84,80.13,70.35,Upgrade
EBITDA Margin,48.67%,45.33%,15.94%,45.38%,48.57%,45.60%,41.81%,40.24%,41.59%,38.57%,Upgrade
Depreciation & Amortization,9.03,11.48,12.07,11.72,7.3,2.5,3.63,0.36,4.7,5.33,Upgrade
EBIT,168.93,135.67,21.04,117.36,123.18,119.41,96.7,91.48,75.43,65.02,Upgrade
EBIT Margin,46.20%,41.80%,10.13%,41.25%,45.86%,44.67%,40.30%,40.09%,39.15%,35.64%,Upgrade
