Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"20,762","18,520","11,691","10,721","10,132","8,618","7,478","6,380","6,058","5,435",Upgrade
Revenue Growth (YoY),12.11%,58.41%,9.05%,5.81%,17.57%,15.24%,17.21%,5.32%,11.46%,11.30%,Upgrade
Gross Profit,"20,762","18,520","11,691","10,721","10,132","8,618","7,478","6,380","6,058","5,435",Upgrade
"Selling, General & Admin","9,150","8,492","6,179","5,141","4,762","4,252","3,872","3,535","3,433","3,228",Upgrade
Other Operating Expenses,"2,224","2,315","1,212",732,808,716,613,566,510,502,Upgrade
Operating Expenses,"11,374","10,807","7,391","5,873","5,570","4,968","4,485","4,101","3,943","3,730",Upgrade
Operating Income,"9,388","7,713","4,300","4,848","4,562","3,650","2,993","2,279","2,115","1,705",Upgrade
Pretax Income,"9,388","7,713","4,300","4,848","4,562","3,650","2,993","2,279","2,115","1,705",Upgrade
Income Tax,"2,205","1,858","1,001","1,144","1,055","1,296","1,104",832,794,634,Upgrade
Net Income,"7,183","5,855","3,299","3,704","3,507","2,354","1,889","1,447","1,321","1,071",Upgrade
Preferred Dividends,548,495,256,178,178,174,143,83,60,61,Upgrade
Net Income Common,"6,635","5,360","3,043","3,526","3,329","2,180","1,746","1,364","1,261","1,010",Upgrade
Net Income Growth,23.79%,76.14%,-13.70%,5.92%,52.71%,24.86%,28.01%,8.17%,24.85%,14.38%,Upgrade
Shares Outstanding (Basic),"1,885","1,887","1,429","1,311","1,348","1,339","1,324","1,315","1,303","1,285",Upgrade
Shares Outstanding (Diluted),"1,894","1,897","1,435","1,320","1,361","1,353","1,334","1,327","1,315","1,293",Upgrade
Shares Change,-0.16%,32.20%,8.71%,-3.01%,0.59%,1.42%,0.53%,0.91%,1.70%,1.41%,Upgrade
EPS (Basic),3.52,2.84,2.13,2.69,2.47,1.63,1.32,1.04,0.96,0.78,Upgrade
EPS (Diluted),3.50,2.83,2.12,2.67,2.45,1.61,1.31,1.03,0.95,0.78,Upgrade
EPS Growth,23.67%,33.49%,-20.60%,8.98%,52.17%,22.90%,27.18%,8.42%,21.79%,13.04%,Upgrade
Free Cash Flow Per Share,0.58,0.64,4.35,6.57,8.82,-0.93,2.46,0.74,1.50,1.09,Upgrade
Dividend Per Share,1.060,0.720,0.720,0.680,0.460,0.320,0.270,0.240,0.240,0.240,Upgrade
Dividend Growth,47.22%,0%,5.88%,47.83%,43.75%,18.52%,12.50%,0%,0%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,45.22%,41.65%,36.78%,45.22%,45.03%,42.35%,40.02%,35.72%,34.91%,31.37%,Upgrade
Profit Margin,31.96%,28.94%,26.03%,32.89%,32.86%,25.30%,23.35%,21.38%,20.82%,18.58%,Upgrade
Free Cash Flow Margin,5.23%,6.49%,53.21%,80.37%,117.31%,-14.38%,43.55%,15.36%,32.16%,25.89%,Upgrade
Effective Tax Rate,23.49%,24.09%,23.28%,23.60%,23.13%,35.51%,36.89%,36.51%,37.54%,37.18%,Upgrade
EBITDA,"10,636","8,877","4,904","5,197","4,868","3,919","3,227","2,503","2,314","1,907",Upgrade
EBITDA Margin,51.23%,47.93%,41.95%,48.47%,48.05%,45.47%,43.15%,39.23%,38.20%,35.09%,Upgrade
Depreciation & Amortization,"1,248","1,164",604,349,306,269,234,224,199,202,Upgrade
EBIT,"9,388","7,713","4,300","4,848","4,562","3,650","2,993","2,279","2,115","1,705",Upgrade
EBIT Margin,45.22%,41.65%,36.78%,45.22%,45.03%,42.35%,40.02%,35.72%,34.91%,31.37%,Upgrade
