Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,711.13,707.07,544.95,533.28,499.1,416.77,396.57,331.99,270.8,243.75,Upgrade
Revenue Growth (YoY),0.57%,29.75%,2.19%,6.85%,19.76%,5.09%,19.45%,22.60%,11.10%,-2.74%,Upgrade
Gross Profit,711.13,707.07,544.95,533.28,499.1,416.77,396.57,331.99,270.8,243.75,Upgrade
"Selling, General & Admin",366.96,355.26,301.04,295.31,283.55,248.42,228.31,198.29,177.46,162.55,Upgrade
Other Operating Expenses,76.42,76.55,69.92,53.86,70.34,49.26,51.35,52.75,38.34,34.01,Upgrade
Operating Expenses,443.38,431.81,370.96,349.16,353.89,297.68,279.67,251.05,215.8,196.56,Upgrade
Operating Income,267.75,275.26,173.99,184.12,145.21,119.09,116.91,80.94,55,47.19,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,0.06,Upgrade
Pretax Income,267.75,275.26,173.99,184.12,145.21,119.09,116.91,80.94,55,47.12,Upgrade
Income Tax,55.57,55.34,36.05,34.99,28.22,43.82,36.56,20.9,13.1,10.34,Upgrade
Net Income,212.18,219.92,137.94,149.13,117,75.27,80.35,60.04,41.9,36.79,Upgrade
Preferred Dividends,8.05,8.05,4.45,0,0.04,0.05,0.24,0.82,0.82,1.09,Upgrade
Net Income Common,204.13,211.87,133.49,149.13,116.96,75.23,80.11,59.23,41.08,35.7,Upgrade
Net Income Growth,-3.65%,58.72%,-10.49%,27.51%,55.48%,-6.09%,35.26%,44.16%,15.09%,-23.06%,Upgrade
Shares Outstanding (Basic),42,42,37,37,34,30,26,21,18,18,Upgrade
Shares Change,0.46%,14.55%,0.51%,6.45%,15.11%,14.91%,26.29%,11.67%,0.66%,11.20%,Upgrade
EPS (Basic),4.80,5.01,3.58,4.14,3.54,2.67,3.26,2.87,2.23,2.08,Upgrade
EPS (Diluted),4.79,5.00,3.57,4.14,3.52,2.65,3.22,2.83,2.19,2.04,Upgrade
EPS Growth,-4.20%,40.06%,-13.77%,17.61%,32.83%,-17.70%,13.78%,29.22%,7.35%,-26.35%,Upgrade
Free Cash Flow Per Share,9.05,7.56,4.82,3.93,6.76,5.10,5.34,4.62,4.01,6.82,Upgrade
Dividend Per Share,1.090,0.960,0.800,0.680,0.590,0.510,0.500,0.400,0.400,0.400,Upgrade
Dividend Growth,13.54%,20.00%,17.65%,15.25%,15.69%,2.00%,25.00%,0%,0%,-20.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,37.65%,38.93%,31.93%,34.53%,29.09%,28.58%,29.48%,24.38%,20.31%,19.36%,Upgrade
Profit Margin,28.71%,29.96%,24.50%,27.96%,23.43%,18.05%,20.20%,17.84%,15.17%,14.64%,Upgrade
Free Cash Flow Margin,54.01%,45.16%,32.61%,27.03%,46.68%,36.64%,35.09%,28.69%,27.38%,51.38%,Upgrade
Effective Tax Rate,20.76%,20.10%,20.72%,19.00%,19.43%,36.80%,31.27%,25.82%,23.81%,21.93%,Upgrade
EBITDA,292.23,302.15,201.28,214.92,176,149.24,147.66,104.99,72.75,64.36,Upgrade
EBITDA Margin,41.09%,42.73%,36.94%,40.30%,35.26%,35.81%,37.23%,31.62%,26.86%,26.41%,Upgrade
Depreciation & Amortization,24.48,26.89,27.29,30.8,30.79,30.14,30.76,24.05,17.75,17.24,Upgrade
EBIT,267.75,275.26,173.99,184.12,145.21,119.09,116.91,80.94,55,47.12,Upgrade
EBIT Margin,37.65%,38.93%,31.93%,34.53%,29.09%,28.58%,29.48%,24.38%,20.31%,19.33%,Upgrade
