Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,"1,795.3","2,015.36","2,056.76","2,104.61","1,937.81","1,750.95","1,554.31","2,783.75","1,789.58","1,744.98",Upgrade
Revenue Growth (YoY),-10.92%,-2.01%,-2.27%,8.61%,10.67%,12.65%,-44.16%,55.55%,2.56%,1.08%,Upgrade
Gross Profit,"1,795.3","2,015.36","2,056.76","2,104.61","1,937.81","1,750.95","1,554.31","2,783.75","1,789.58","1,744.98",Upgrade
"Selling, General & Admin","1,379.72","1,821.76","1,621.25","1,658.68","1,509.49","1,452.43","1,261.21","2,414.91","1,540.63","1,965.67",Upgrade
Other Operating Expenses,279.47,287.13,293.69,322.1,271.94,248.47,207.54,370.68,266.22,228.17,Upgrade
Operating Expenses,"1,659.18","2,108.89","1,914.93","1,980.78","1,781.42","1,700.91","1,468.75","2,785.59","1,806.85","2,193.83",Upgrade
Operating Income,136.12,-93.52,141.83,123.83,156.39,50.04,85.56,-1.85,-17.28,-448.85,Upgrade
Interest Expense / Income,57.93,69.33,76.61,60.25,42.49,76.96,57.62,79.03,37.95,38.33,Upgrade
Other Expense / Income,-9.11,-309.87,-1.14,-30.13,-152.07,-171.16,-213.42,-361.45,-52.82,-650.27,Upgrade
Pretax Income,87.3,147.02,66.37,93.71,265.96,144.25,241.36,280.58,-2.4,163.09,Upgrade
Income Tax,38.58,23.01,21.3,49.81,63.77,92.77,56.34,120.62,0.65,92.17,Upgrade
Net Income,48.71,124.01,45.06,43.9,202.2,51.48,185.02,159.96,-3.05,70.92,Upgrade
Net Income Growth,-60.72%,175.19%,2.64%,-78.29%,292.80%,-72.18%,15.67%,-,-,197.20%,Upgrade
Shares Outstanding (Basic),372,379,362,344,322,287,277,243,221,194,Upgrade
Shares Outstanding (Diluted),499,540,547,472,324,287,277,286,221,265,Upgrade
Shares Change,-7.52%,-1.25%,15.81%,45.81%,12.69%,3.72%,-3.23%,29.74%,-16.83%,-5.51%,Upgrade
EPS (Basic),0.13,0.33,0.12,0.13,0.24,-0.43,-0.02,0.66,-0.01,0.37,Upgrade
EPS (Diluted),0.13,0.32,0.12,0.12,0.24,-0.43,-0.02,0.62,-0.01,0.36,Upgrade
EPS Growth,-59.38%,166.67%,0%,-50.00%,-,-,-,-,-,125.00%,Upgrade
Free Cash Flow Per Share,0.45,0.96,0.60,0.42,-0.44,1.16,-0.52,2.58,0.64,0.66,Upgrade
Dividend Per Share,0.040,0.040,0.170,0.560,0.720,0.700,0.620,0.540,0.480,0.480,Upgrade
Dividend Growth,0%,-76.47%,-69.64%,-22.22%,2.86%,12.90%,14.81%,12.50%,0%,-23.81%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,7.58%,-4.64%,6.90%,5.88%,8.07%,2.86%,5.50%,-0.07%,-0.97%,-25.72%,Upgrade
Profit Margin,2.71%,6.15%,2.19%,2.09%,10.43%,2.94%,11.90%,5.75%,-0.17%,4.06%,Upgrade
Free Cash Flow Margin,9.22%,18.06%,10.57%,6.82%,-7.31%,19.10%,-9.20%,22.57%,7.83%,7.36%,Upgrade
Effective Tax Rate,44.20%,15.65%,32.10%,53.15%,23.98%,64.31%,23.34%,42.99%,-,56.51%,Upgrade
EBITDA,220.28,298.22,228.39,235.83,379.95,286.65,361.53,443.7,81.67,248.57,Upgrade
EBITDA Margin,12.27%,14.80%,11.10%,11.21%,19.61%,16.37%,23.26%,15.94%,4.56%,14.25%,Upgrade
Depreciation & Amortization,75.05,81.87,85.42,81.87,71.5,65.44,62.55,84.09,46.12,47.15,Upgrade
EBIT,145.23,216.35,142.97,153.96,308.46,221.21,298.98,359.61,35.55,201.42,Upgrade
EBIT Margin,8.09%,10.73%,6.95%,7.32%,15.92%,12.63%,19.24%,12.92%,1.99%,11.54%,Upgrade
