Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Revenue,"3,067","2,714","2,218","1,937","1,903","1,702","1,396","1,189","1,043","1,076",Upgrade
Revenue Growth (YoY),13.01%,22.36%,14.51%,1.79%,11.81%,21.92%,17.41%,14.00%,-3.07%,-4.82%,Upgrade
Cost of Revenue,324,236,293,251,269,241,244,231,212,243,Upgrade
Gross Profit,"2,743","2,478","1,925","1,686","1,634","1,461","1,152",958,831,833,Upgrade
"Selling, General & Admin",742,688,656,485,434,410,385,354,322,315,Upgrade
Other Operating Expenses,3,3,13,44,4,2,6,146,3,67,Upgrade
Operating Expenses,745,691,669,529,438,412,391,500,325,382,Upgrade
Operating Income,"1,998","1,787","1,256","1,157","1,196","1,049",761,458,506,451,Upgrade
Other Expense / Income,"1,462","1,328",984,928,956,717,615,366,414,381,Upgrade
Pretax Income,536,459,272,229,240,332,146,92,92,70,Upgrade
Income Tax,156,151,77,68,71,256,62,43,47,33,Upgrade
Net Income,380,308,195,161,169,76,84,49,45,37,Upgrade
Net Income Growth,23.38%,57.95%,21.12%,-4.73%,122.37%,-9.52%,71.43%,8.89%,21.62%,-9.02%,Upgrade
Shares Outstanding (Basic),100,94,80,76,73,70,66,61,56,50,Upgrade
Shares Outstanding (Diluted),101,95,81,77,74,71,67,63,58,51,Upgrade
Shares Change,6.62%,17.82%,4.96%,3.45%,4.74%,5.36%,7.66%,8.32%,13.32%,8.19%,Upgrade
EPS (Basic),3.78,3.27,2.44,2.11,2.30,1.09,1.28,0.80,0.79,0.74,Upgrade
EPS (Diluted),3.75,3.24,2.42,2.10,2.28,1.07,1.25,0.78,0.77,0.73,Upgrade
EPS Growth,15.74%,33.88%,15.24%,-7.89%,113.08%,-14.40%,60.26%,1.30%,5.48%,-17.98%,Upgrade
Free Cash Flow Per Share,38.81,61.79,100.30,34.05,31.59,14.83,9.21,11.38,7.04,2.47,Upgrade
Dividend Per Share,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,Upgrade
Dividend Growth,0%,0%,0%,0%,0%,0%,0%,0%,0%,-71.43%,Upgrade
Gross Margin,89.44%,91.30%,86.79%,87.04%,85.86%,85.84%,82.52%,80.57%,79.67%,77.42%,Upgrade
Operating Margin,65.15%,65.84%,56.63%,59.73%,62.85%,61.63%,54.51%,38.52%,48.51%,41.91%,Upgrade
Profit Margin,12.39%,11.35%,8.79%,8.31%,8.88%,4.47%,6.02%,4.12%,4.31%,3.44%,Upgrade
Free Cash Flow Margin,127.13%,214.41%,361.50%,133.82%,121.91%,60.93%,43.55%,58.45%,38.16%,11.43%,Upgrade
Effective Tax Rate,29.10%,32.90%,28.31%,29.69%,29.58%,77.11%,42.47%,46.74%,51.09%,47.14%,Upgrade
EBITDA,620,533,334,281,266,357,171,114,112,89,Upgrade
EBITDA Margin,20.22%,19.64%,15.06%,14.51%,13.98%,20.98%,12.25%,9.59%,10.74%,8.27%,Upgrade
Depreciation & Amortization,84,74,62,52,26,25,25,22,20,19,Upgrade
EBIT,536,459,272,229,240,332,146,92,92,70,Upgrade
EBIT Margin,17.48%,16.91%,12.26%,11.82%,12.61%,19.51%,10.46%,7.74%,8.82%,6.51%,Upgrade
