Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,138.78,117.52,99.05,103.74,101.68,82.62,84.17,75.88,78.73,66.3,Upgrade
Revenue Growth (YoY),18.08%,18.66%,-4.52%,2.02%,23.07%,-1.84%,10.93%,-3.62%,18.75%,-1.63%,Upgrade
Gross Profit,138.78,117.52,99.05,103.74,101.68,82.62,84.17,75.88,78.73,66.3,Upgrade
"Selling, General & Admin",61.12,61.86,48.46,48.05,48.71,44.68,38.83,38.26,37.67,35.69,Upgrade
Other Operating Expenses,14.15,10.78,9.99,9.8,9.56,9.1,8.86,8.69,9.26,8.29,Upgrade
Operating Expenses,75.27,72.64,58.46,57.84,58.27,53.78,47.69,46.95,46.93,43.98,Upgrade
Operating Income,63.51,44.89,40.59,45.89,43.42,28.84,36.48,28.93,31.8,22.32,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,0.33,0.11,Upgrade
Pretax Income,63.51,44.89,40.59,45.89,43.42,28.84,36.48,28.93,31.47,22.21,Upgrade
Income Tax,16.92,11.66,10.35,11.65,10.8,12.86,13.35,10.49,11.7,7.94,Upgrade
Net Income,46.59,33.23,30.24,34.24,32.62,15.98,23.13,18.44,19.77,14.27,Upgrade
Net Income Growth,40.20%,9.87%,-11.68%,4.96%,104.19%,-30.94%,25.45%,-6.73%,38.55%,-19.91%,Upgrade
Shares Outstanding (Basic),16,14,14,14,14,12,12,12,12,11,Upgrade
Shares Outstanding (Diluted),16,14,14,14,14,13,12,12,12,11,Upgrade
Shares Change,10.73%,5.91%,-1.28%,-1.68%,11.83%,2.58%,0.82%,0.98%,8.06%,2.21%,Upgrade
EPS (Basic),2.93,2.32,2.24,2.51,2.35,1.29,1.91,1.54,1.68,1.31,Upgrade
EPS (Diluted),2.92,2.30,2.22,2.48,2.33,1.27,1.89,1.52,1.65,1.28,Upgrade
EPS Growth,26.96%,3.60%,-10.48%,6.44%,83.46%,-32.80%,24.34%,-7.60%,28.02%,-21.65%,Upgrade
Free Cash Flow Per Share,3.33,3.08,2.95,2.97,2.97,2.06,2.01,1.87,1.40,1.85,Upgrade
Dividend Per Share,0.980,0.940,0.920,0.800,0.635,0.560,0.510,0.450,0.400,0.365,Upgrade
Dividend Growth,4.26%,2.17%,15.00%,25.98%,13.39%,9.80%,13.33%,12.50%,9.59%,4.29%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,45.76%,38.19%,40.98%,44.24%,42.70%,34.90%,43.34%,38.13%,40.39%,33.67%,Upgrade
Profit Margin,33.57%,28.27%,30.53%,33.01%,32.08%,19.34%,27.48%,24.30%,25.11%,21.52%,Upgrade
Free Cash Flow Margin,38.20%,37.62%,40.25%,38.94%,40.52%,30.88%,29.00%,29.34%,20.99%,30.53%,Upgrade
Effective Tax Rate,26.65%,25.97%,25.49%,25.39%,24.86%,44.60%,36.58%,36.26%,37.17%,35.75%,Upgrade
EBITDA,66.84,47.76,43.59,49.01,46.48,31.31,38.84,31.52,33.83,23.67,Upgrade
EBITDA Margin,48.16%,40.64%,44.01%,47.24%,45.71%,37.89%,46.14%,41.54%,42.96%,35.71%,Upgrade
Depreciation & Amortization,3.33,2.88,3,3.12,3.06,2.47,2.36,2.59,2.36,1.46,Upgrade
EBIT,63.51,44.89,40.59,45.89,43.42,28.84,36.48,28.93,31.47,22.21,Upgrade
EBIT Margin,45.76%,38.19%,40.98%,44.24%,42.70%,34.90%,43.34%,38.13%,39.97%,33.50%,Upgrade
