Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Revenue,209.17,195.64,169.41,145.02,103.33,73.02,50.91,44.17,39.78,34.41,Upgrade
Revenue Growth (YoY),6.92%,15.48%,16.82%,40.34%,41.51%,43.42%,15.25%,11.03%,15.62%,26.08%,Upgrade
Gross Profit,209.17,195.64,169.41,145.02,103.33,73.02,50.91,44.17,39.78,34.41,Upgrade
"Selling, General & Admin",96.04,88.55,81.53,63.93,49.06,45.44,29.95,25.44,25.32,22.11,Upgrade
Other Operating Expenses,34.44,26.01,24.81,24.64,27.25,10,6.91,6.72,4.73,6.05,Upgrade
Operating Expenses,130.48,114.56,106.34,88.57,76.31,55.45,36.86,32.16,30.05,28.17,Upgrade
Operating Income,78.69,81.08,63.07,56.45,27.02,17.57,14.05,12.01,9.74,6.24,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,0.69,-,Upgrade
Pretax Income,78.69,81.08,63.07,56.45,27.02,17.57,14.05,12.01,9.05,6.24,Upgrade
Income Tax,15.77,16.92,10.56,12.7,5.79,6.96,3.93,3.21,2.44,1.6,Upgrade
Net Income,62.92,64.17,52.51,43.75,21.23,10.62,10.12,8.8,6.61,4.64,Upgrade
Preferred Dividends,0,0,0,0,0,0,0.45,0.34,0.36,0.42,Upgrade
Net Income Common,62.92,64.17,52.51,43.75,21.23,10.62,9.67,8.46,6.25,4.22,Upgrade
Net Income Growth,-1.94%,22.21%,20.03%,106.10%,99.93%,9.83%,14.31%,35.28%,48.30%,16.30%,Upgrade
Shares Outstanding (Basic),24,21,21,19,13,9,5,5,5,5,Upgrade
Shares Change,14.31%,-1.80%,13.81%,43.86%,42.43%,68.30%,0.95%,1.72%,4.01%,64.28%,Upgrade
EPS (Basic),2.86,3.05,2.53,2.57,1.63,1.12,1.86,1.64,1.27,1.07,Upgrade
EPS (Diluted),2.84,3.03,2.52,2.55,1.62,1.11,1.64,1.62,1.25,1.06,Upgrade
EPS Growth,-6.27%,20.24%,-1.18%,57.41%,45.95%,-32.32%,1.23%,29.60%,17.92%,-17.83%,Upgrade
Free Cash Flow Per Share,3.13,4.21,2.25,1.96,2.10,1.84,0.97,1.34,1.16,3.38,Upgrade
Dividend Per Share,0.740,0.580,0.420,0.310,0.200,0.150,0.150,0.150,0.150,0.150,Upgrade
Dividend Growth,27.59%,38.10%,35.48%,55.00%,33.33%,0%,0%,0%,0%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,37.62%,41.44%,37.23%,38.92%,26.15%,24.06%,27.60%,27.19%,24.48%,18.14%,Upgrade
Profit Margin,30.08%,32.80%,30.99%,30.17%,20.54%,14.54%,18.99%,19.14%,15.71%,12.25%,Upgrade
Free Cash Flow Margin,35.96%,45.28%,28.45%,25.38%,26.56%,23.18%,10.43%,16.45%,15.45%,50.13%,Upgrade
Effective Tax Rate,20.04%,20.86%,16.75%,22.50%,21.44%,39.58%,27.97%,26.75%,26.92%,25.69%,Upgrade
EBITDA,90.86,94.87,75.42,61.76,31.32,20.47,16.35,14.31,11.23,8.16,Upgrade
EBITDA Margin,43.44%,48.49%,44.52%,42.59%,30.31%,28.04%,32.12%,32.39%,28.23%,23.71%,Upgrade
Depreciation & Amortization,12.17,13.79,12.35,5.31,4.3,2.9,2.3,2.3,2.18,1.92,Upgrade
EBIT,78.69,81.08,63.07,56.45,27.02,17.57,14.05,12.01,9.05,6.24,Upgrade
EBIT Margin,37.62%,41.44%,37.23%,38.92%,26.15%,24.06%,27.60%,27.19%,22.75%,18.14%,Upgrade
