Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,826.15,744.4,577.43,560.96,522.21,440.45,404.28,326.25,269.94,209.26,Upgrade
Revenue Growth (YoY),10.98%,28.92%,2.94%,7.42%,18.56%,8.95%,23.92%,20.86%,29.00%,-5.60%,Upgrade
Gross Profit,826.15,744.4,577.43,560.96,522.21,440.45,404.28,326.25,269.94,209.26,Upgrade
"Selling, General & Admin",387.99,333.5,317.01,273.97,253.02,215.37,198.38,165.45,141.89,140.01,Upgrade
Other Operating Expenses,72.81,52.28,39.98,38.86,44.57,44.73,42.91,45.79,20.98,34.29,Upgrade
Operating Expenses,460.8,385.78,357,312.83,297.59,260.1,241.29,211.24,162.87,174.3,Upgrade
Operating Income,365.35,358.62,220.44,248.13,224.62,180.35,162.99,115.01,107.07,34.95,Upgrade
Other Expense / Income,17.69,19.39,15.81,10.79,9.88,8.08,0.02,0.07,-,-,Upgrade
Pretax Income,347.67,339.23,204.63,237.34,214.74,172.26,162.97,114.95,107.07,34.95,Upgrade
Income Tax,78.53,77.96,45.36,52.99,49.82,105.01,62.34,43.44,39.45,-238.19,Upgrade
Net Income,269.14,261.27,159.27,184.35,164.93,67.25,100.64,71.51,67.62,273.14,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0.44,12.08,Upgrade
Net Income Common,269.14,261.27,159.27,184.35,164.93,67.25,100.64,71.51,67.18,261.06,Upgrade
Net Income Growth,3.01%,64.04%,-13.60%,11.77%,145.24%,-33.17%,40.73%,6.45%,-74.27%,1102.61%,Upgrade
Shares Outstanding (Basic),107,88,83,80,80,73,72,65,61,59,Upgrade
Shares Outstanding (Diluted),107,88,83,80,80,73,72,65,61,59,Upgrade
Shares Change,21.21%,5.82%,4.44%,0.05%,8.75%,1.87%,9.81%,8.09%,2.97%,1.71%,Upgrade
EPS (Basic),2.52,2.97,1.91,2.31,2.07,0.92,1.40,1.09,1.11,4.44,Upgrade
EPS (Diluted),2.52,2.97,1.91,2.31,2.07,0.92,1.40,1.09,1.11,4.44,Upgrade
EPS Growth,-15.15%,55.50%,-17.32%,11.59%,125.00%,-34.29%,28.44%,-1.80%,-75.00%,1068.42%,Upgrade
Free Cash Flow Per Share,5.38,3.83,1.70,1.75,3.25,2.58,1.77,1.66,1.61,3.19,Upgrade
Dividend Per Share,0.860,0.780,0.720,0.680,0.580,0.380,0.300,0.220,0.110,-,Upgrade
Dividend Growth,10.26%,8.33%,5.88%,17.24%,52.63%,26.67%,36.36%,100.00%,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,44.22%,48.18%,38.18%,44.23%,43.01%,40.95%,40.32%,35.25%,39.67%,16.70%,Upgrade
Profit Margin,32.58%,35.10%,27.58%,32.86%,31.58%,15.27%,24.89%,21.92%,24.89%,124.76%,Upgrade
Free Cash Flow Margin,69.52%,45.28%,24.44%,24.88%,49.57%,42.89%,31.57%,33.24%,36.07%,89.58%,Upgrade
Effective Tax Rate,22.59%,22.98%,22.17%,22.33%,23.20%,60.96%,38.25%,37.79%,36.85%,-681.47%,Upgrade
EBITDA,394.37,337.17,196.04,261.29,245.71,199.76,192.95,137.6,127.02,61.34,Upgrade
EBITDA Margin,47.74%,45.29%,33.95%,46.58%,47.05%,45.35%,47.73%,42.18%,47.06%,29.31%,Upgrade
Depreciation & Amortization,46.7,-2.06,-8.59,23.95,30.97,27.49,29.97,22.65,19.95,26.39,Upgrade
EBIT,347.67,339.23,204.63,237.34,214.74,172.26,162.97,114.95,107.07,34.95,Upgrade
EBIT Margin,42.08%,45.57%,35.44%,42.31%,41.12%,39.11%,40.31%,35.23%,39.67%,16.70%,Upgrade
