Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,183.9,190.36,174.38,166.88,157.72,150.86,147.44,112,98.41,101.25,Upgrade
Revenue Growth (YoY),-3.40%,9.17%,4.49%,5.81%,4.55%,2.33%,31.64%,13.81%,-2.81%,8.47%,Upgrade
Gross Profit,183.9,190.36,174.38,166.88,157.72,150.86,147.44,112,98.41,101.25,Upgrade
"Selling, General & Admin",86.71,84.48,81.11,76.12,72.5,69.01,67.13,53.6,47.41,47.45,Upgrade
Other Operating Expenses,20.14,19.24,18.87,19.18,19.45,19.51,22.76,27.54,14.99,18.89,Upgrade
Operating Expenses,106.85,103.72,99.98,95.3,91.95,88.51,89.9,81.14,62.4,66.33,Upgrade
Operating Income,77.05,86.64,74.4,71.58,65.78,62.35,57.54,30.86,36.01,34.92,Upgrade
Pretax Income,77.05,86.64,74.4,71.58,65.78,62.35,57.54,30.86,36.01,34.92,Upgrade
Income Tax,15.61,17.63,14.91,14.38,12.71,33.88,17.47,9.91,11.44,12.13,Upgrade
Net Income,61.44,69.01,59.49,57.2,53.07,28.48,40.07,20.95,24.57,22.78,Upgrade
Net Income Growth,-10.98%,16.02%,3.99%,7.79%,86.37%,-28.93%,91.23%,-14.73%,7.84%,-2.75%,Upgrade
Shares Outstanding (Basic),15,15,15,15,16,16,15,12,11,11,Upgrade
Shares Outstanding (Diluted),15,15,15,15,16,16,16,12,11,11,Upgrade
Shares Change,-1.81%,-0.35%,-2.78%,-1.11%,0.24%,0.54%,28.40%,7.75%,-2.39%,-0.10%,Upgrade
EPS (Basic),4.18,4.62,3.96,3.70,3.40,1.83,2.59,1.73,2.19,1.99,Upgrade
EPS (Diluted),4.17,4.60,3.95,3.69,3.39,1.82,2.57,1.73,2.19,1.98,Upgrade
EPS Growth,-9.35%,16.46%,7.05%,8.85%,86.26%,-29.18%,48.55%,-21.00%,10.61%,-2.61%,Upgrade
Free Cash Flow Per Share,7.07,9.45,1.02,1.86,3.86,3.59,3.62,1.06,2.56,2.47,Upgrade
Dividend Per Share,1.600,1.410,1.320,1.200,1.100,0.920,0.800,0.800,0.720,0.707,Upgrade
Dividend Growth,13.48%,6.82%,10.00%,9.09%,19.57%,15.00%,0%,11.11%,1.84%,6.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,41.90%,45.51%,42.66%,42.89%,41.70%,41.33%,39.03%,27.55%,36.59%,34.48%,Upgrade
Profit Margin,33.41%,36.25%,34.11%,34.28%,33.65%,18.88%,27.18%,18.71%,24.97%,22.50%,Upgrade
Free Cash Flow Margin,56.26%,74.00%,8.78%,17.14%,38.08%,36.87%,37.87%,11.37%,29.03%,27.89%,Upgrade
Effective Tax Rate,20.26%,20.34%,20.04%,20.08%,19.32%,54.33%,30.37%,32.10%,31.77%,34.75%,Upgrade
EBITDA,84.37,97.07,83.03,78.47,72.75,71.05,67,38.02,41.99,41.24,Upgrade
EBITDA Margin,45.88%,50.99%,47.61%,47.02%,46.12%,47.09%,45.45%,33.95%,42.67%,40.73%,Upgrade
Depreciation & Amortization,7.32,10.43,8.63,6.89,6.97,8.69,9.46,7.16,5.98,6.32,Upgrade
EBIT,77.05,86.64,74.4,71.58,65.78,62.35,57.54,30.86,36.01,34.92,Upgrade
EBIT Margin,41.90%,45.51%,42.66%,42.89%,41.70%,41.33%,39.03%,27.55%,36.59%,34.48%,Upgrade
