Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,57.94,46.25,67.12,78.12,83.87,97.33,117.41,129.41,134.42,131.63,Upgrade
Revenue Growth (YoY),25.28%,-31.10%,-14.09%,-6.85%,-13.83%,-17.10%,-9.27%,-3.72%,2.12%,-10.64%,Upgrade
Cost of Revenue,23.43,21.47,26.73,30.18,29.72,34.95,38.47,46.58,76.46,74.47,Upgrade
Gross Profit,34.5,24.78,40.38,47.94,54.15,62.38,78.94,82.83,57.95,57.15,Upgrade
"Selling, General & Admin",2.86,3.08,4.07,4.23,3.16,3.38,3.25,2.78,2.95,2.87,Upgrade
Other Operating Expenses,2.27,1.82,2.08,1.8,3.56,3.91,21.65,4.86,4.64,4.66,Upgrade
Operating Expenses,5.13,4.9,6.16,6.03,6.72,7.29,24.9,7.64,7.58,7.53,Upgrade
Operating Income,29.37,19.88,34.22,41.91,47.43,55.09,54.04,75.19,50.37,49.62,Upgrade
Other Expense / Income,25.88,-46.61,138.08,48.79,56.59,34.19,138.33,36.57,-86.87,-43.37,Upgrade
Pretax Income,3.49,66.49,-103.85,-6.89,-9.16,20.9,-84.29,38.63,137.24,92.99,Upgrade
Net Income,3.49,66.49,-103.85,-6.89,-9.16,20.9,-84.29,38.63,137.24,92.99,Upgrade
Net Income Growth,-94.76%,-,-,-,-,-,-,-71.86%,47.59%,62.14%,Upgrade
Shares Outstanding (Basic),73,74,70,69,71,73,73,75,75,74,Upgrade
Shares Outstanding (Diluted),81,91,87,86,88,91,83,84,84,83,Upgrade
Shares Change,-11.09%,5.01%,1.12%,-2.87%,-2.82%,10.01%,-2.15%,0.04%,2.08%,12.35%,Upgrade
EPS (Basic),0.05,0.90,-1.49,-0.10,-0.13,0.29,-1.16,0.52,1.84,1.25,Upgrade
EPS (Diluted),0.05,0.83,-1.49,-0.10,-0.13,0.29,-1.16,0.52,1.71,1.19,Upgrade
EPS Growth,-93.98%,-,-,-,-,-,-,-69.59%,43.70%,52.56%,Upgrade
Free Cash Flow Per Share,-0.33,-0.01,2.44,-1.11,1.15,2.73,1.37,2.10,1.21,-0.60,Upgrade
Dividend Per Share,0.400,0.400,0.440,0.640,0.720,0.720,0.840,0.840,0.890,1.040,Upgrade
Dividend Growth,0%,-9.09%,-31.25%,-11.11%,0%,-14.29%,0%,-5.62%,-14.42%,0%,Upgrade
Gross Margin,59.55%,53.57%,60.17%,61.36%,64.57%,64.09%,67.23%,64.01%,43.11%,43.42%,Upgrade
Operating Margin,50.70%,42.98%,50.99%,53.65%,56.56%,56.60%,46.02%,58.10%,37.47%,37.70%,Upgrade
Profit Margin,6.02%,143.77%,-154.74%,-8.82%,-10.92%,21.48%,-71.79%,29.85%,102.10%,70.65%,Upgrade
Free Cash Flow Margin,-41.39%,-1.21%,254.24%,-98.29%,97.82%,204.39%,84.97%,120.90%,67.16%,-33.92%,Upgrade
EBITDA,3.49,66.49,-103.85,-6.89,-9.16,20.9,-84.29,38.63,137.24,92.99,Upgrade
EBITDA Margin,6.02%,143.77%,-154.74%,-8.82%,-10.92%,21.48%,-71.79%,29.85%,102.10%,70.65%,Upgrade
EBIT,3.49,66.49,-103.85,-6.89,-9.16,20.9,-84.29,38.63,137.24,92.99,Upgrade
EBIT Margin,6.02%,143.77%,-154.74%,-8.82%,-10.92%,21.48%,-71.79%,29.85%,102.10%,70.65%,Upgrade
