Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,"8,275.3","8,425.5","5,566.5","5,669.4","6,204.5","6,392.2","6,618","7,948.7","8,491.4","7,985",Upgrade
Revenue Growth (YoY),-1.78%,51.36%,-1.82%,-8.62%,-2.94%,-3.41%,-16.74%,-6.39%,6.34%,12.45%,Upgrade
Gross Profit,"8,275.3","8,425.5","5,566.5","5,669.4","6,204.5","6,392.2","6,618","7,948.7","8,491.4","7,985",Upgrade
"Selling, General & Admin","6,219.4","6,318.5","4,463.6","4,187.8","4,174.5","4,127.9","4,252.3","4,921.1","5,270.2","5,063.7",Upgrade
Other Operating Expenses,282,232,54,14.7,1.8,0,0,0,0,0,Upgrade
Operating Expenses,"6,501.4","6,550.5","4,517.6","4,202.5","4,176.3","4,127.9","4,252.3","4,921.1","5,270.2","5,063.7",Upgrade
Operating Income,"1,773.9","1,875","1,048.9","1,466.9","2,028.2","2,264.3","2,365.7","3,027.6","3,221.2","2,921.3",Upgrade
Interest Expense / Income,98.2,85.4,33.4,22.4,46.3,51.5,49.9,39.6,47.4,46.9,Upgrade
Other Expense / Income,-12.4,-391.2,-14.2,-193.5,-255,-243.3,-153,29,-208.4,-131.7,Upgrade
Pretax Income,"1,688.1","2,180.8","1,029.7","1,638","2,236.9","2,456.1","2,468.8","2,959","3,382.2","3,006.1",Upgrade
Income Tax,396.2,349.6,230.8,442.3,"1,472.5",759.4,742.1,923.7,997.9,855.9,Upgrade
Net Income,"1,291.9","1,831.2",798.9,"1,195.7",764.4,"1,696.7","1,726.7","2,035.3","2,384.3","2,150.2",Upgrade
Net Income Growth,-29.45%,129.22%,-33.19%,56.42%,-54.95%,-1.74%,-15.16%,-14.64%,10.89%,11.33%,Upgrade
Shares Outstanding (Basic),498,503,495,504,527,558,576,614,625,635,Upgrade
Shares Change,-0.89%,1.51%,-1.65%,-4.44%,-5.49%,-3.20%,-6.14%,-1.83%,-1.56%,-0.41%,Upgrade
EPS (Basic),2.53,3.58,1.59,2.35,1.39,3.01,2.94,3.29,3.79,3.37,Upgrade
EPS (Diluted),2.53,3.57,1.59,2.35,1.39,3.01,2.94,3.29,3.79,3.37,Upgrade
EPS Growth,-29.13%,124.53%,-32.34%,69.06%,-53.82%,2.38%,-10.64%,-13.19%,12.46%,13.09%,Upgrade
Free Cash Flow Per Share,3.75,2.32,1.98,0.07,4.03,1.90,2.83,3.56,3.33,3.11,Upgrade
Dividend Per Share,1.160,1.120,1.080,1.040,3.920,0.800,0.720,0.600,0.480,1.390,Upgrade
Dividend Growth,3.57%,3.70%,3.85%,-73.47%,390.00%,11.11%,20.00%,25.00%,-65.47%,35.35%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,21.44%,22.25%,18.84%,25.87%,32.69%,35.42%,35.75%,38.09%,37.93%,36.58%,Upgrade
Profit Margin,15.61%,21.73%,14.35%,21.09%,12.32%,26.54%,26.09%,25.61%,28.08%,26.93%,Upgrade
Free Cash Flow Margin,22.55%,13.84%,17.60%,0.61%,34.22%,16.59%,24.63%,27.47%,24.55%,24.72%,Upgrade
Effective Tax Rate,23.47%,16.03%,22.41%,27.00%,65.83%,30.92%,30.06%,31.22%,29.50%,28.47%,Upgrade
EBITDA,"2,228.9","2,655","1,271.9","1,839.6","2,440.3","2,659.9","2,681","3,208.8","3,652","3,284.5",Upgrade
EBITDA Margin,26.93%,31.51%,22.85%,32.45%,39.33%,41.61%,40.51%,40.37%,43.01%,41.13%,Upgrade
Depreciation & Amortization,442.6,388.8,208.8,179.2,157.1,152.3,162.3,210.2,222.4,231.5,Upgrade
EBIT,"1,786.3","2,266.2","1,063.1","1,660.4","2,283.2","2,507.6","2,518.7","2,998.6","3,429.6","3,053",Upgrade
EBIT Margin,21.59%,26.90%,19.10%,29.29%,36.80%,39.23%,38.06%,37.72%,40.39%,38.23%,Upgrade
