Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Revenue,"1,283.13","1,891.47","2,018.16","1,494.59","1,308.34","1,612.54","1,643.88","1,623.51","1,143.52","1,109.13",Upgrade
Revenue Growth (YoY),-32.16%,-6.28%,35.03%,14.24%,-18.86%,-1.91%,1.25%,41.97%,3.10%,344.94%,Upgrade
Cost of Revenue,0,0,0,0,0,94.7,89.24,99.07,94.43,110.76,Upgrade
Gross Profit,"1,283.13","1,891.47","2,018.16","1,494.59","1,308.34","1,517.84","1,554.63","1,524.44","1,049.09",998.37,Upgrade
"Selling, General & Admin",919.3,"1,162.11","1,229.05","1,018.5",940.94,"1,032.46","1,071.71",992.65,639.35,613.03,Upgrade
Other Operating Expenses,207.7,225.29,224.76,193.39,212.39,242.1,251.52,248.3,231.58,187.95,Upgrade
Operating Expenses,"1,127","1,387.4","1,453.8","1,211.89","1,153.33","1,274.55","1,323.23","1,240.95",870.92,800.98,Upgrade
Operating Income,156.13,504.07,564.35,282.7,155.01,243.29,231.41,283.49,178.17,197.39,Upgrade
Other Expense / Income,6.16,11.6,-16.56,-6.3,-0.66,0.6,2.05,1.61,0.91,1.37,Upgrade
Pretax Income,149.97,492.47,580.91,289.01,155.67,242.69,229.36,281.89,177.26,196.03,Upgrade
Income Tax,36.83,117.98,133.07,63.71,34.23,110.14,83.46,70.92,65.61,70.68,Upgrade
Net Income,113.13,374.5,447.84,225.29,121.44,132.54,145.89,210.97,111.65,125.34,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,1.85,5.7,4.33,Upgrade
Net Income Common,113.13,374.5,447.84,225.29,121.44,132.54,145.89,209.12,105.95,121.02,Upgrade
Net Income Growth,-69.79%,-16.38%,98.78%,85.51%,-8.38%,-9.15%,-30.23%,97.38%,-12.45%,-,Upgrade
Shares Outstanding (Basic),70,81,89,92,95,97,98,99,90,84,Upgrade
Shares Outstanding (Diluted),71,81,89,92,95,97,99,100,91,90,Upgrade
Shares Change,-12.99%,-9.10%,-3.34%,-2.81%,-2.35%,-1.29%,-1.33%,10.37%,0.27%,53.74%,Upgrade
EPS (Basic),1.61,4.64,5.02,2.44,1.28,1.36,1.48,2.10,1.18,1.43,Upgrade
EPS (Diluted),1.60,4.61,5.01,2.44,1.28,1.36,1.48,2.09,1.17,1.40,Upgrade
EPS Growth,-65.29%,-7.98%,105.33%,90.63%,-5.88%,-8.11%,-29.19%,78.63%,-16.43%,-,Upgrade
Free Cash Flow Per Share,16.81,9.48,2.96,-4.99,3.66,-3.29,-1.32,1.17,-0.73,4.56,Upgrade
Dividend Per Share,0.750,0.480,0.360,0.320,0.280,0.240,0.060,-,-,-,Upgrade
Dividend Growth,56.25%,33.33%,12.50%,14.29%,16.67%,300.00%,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,94.13%,94.57%,93.90%,91.74%,90.01%,Upgrade
Operating Margin,12.17%,26.65%,27.96%,18.91%,11.85%,15.09%,14.08%,17.46%,15.58%,17.80%,Upgrade
Profit Margin,8.82%,19.80%,22.19%,15.07%,9.28%,8.22%,8.88%,12.88%,9.26%,10.91%,Upgrade
Free Cash Flow Margin,92.29%,40.46%,13.09%,-30.84%,26.57%,-19.82%,-7.90%,7.11%,-5.70%,34.70%,Upgrade
Effective Tax Rate,24.56%,23.96%,22.91%,22.05%,21.99%,45.38%,36.39%,25.16%,37.01%,36.06%,Upgrade
EBITDA,182.59,517.1,602.84,287.52,150.4,228.82,179.59,198.53,93.98,142.23,Upgrade
EBITDA Margin,14.23%,27.34%,29.87%,19.24%,11.50%,14.19%,10.92%,12.23%,8.22%,12.82%,Upgrade
Depreciation & Amortization,32.63,24.63,21.93,-1.48,-5.27,-13.87,-49.77,-83.36,-83.28,-53.79,Upgrade
EBIT,149.97,492.47,580.91,289.01,155.67,242.69,229.36,281.89,177.26,196.03,Upgrade
EBIT Margin,11.69%,26.04%,28.78%,19.34%,11.90%,15.05%,13.95%,17.36%,15.50%,17.67%,Upgrade
