Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,582.92",840.24,792.49,798.84,725.94,617.5,654.57,593.83,528.4,504.5,Upgrade
Revenue Growth (YoY),88.39%,6.03%,-0.80%,10.04%,17.56%,-5.66%,10.23%,12.38%,4.74%,2.22%,Upgrade
Gross Profit,"1,582.92",840.24,792.49,798.84,725.94,617.5,654.57,593.83,528.4,504.5,Upgrade
"Selling, General & Admin",839.66,425.44,427.29,425.8,410.94,361.57,376.73,359.88,329.26,304.38,Upgrade
Other Operating Expenses,198.52,75.94,109.65,82.69,106.32,87.27,77.41,71.06,57.18,57.61,Upgrade
Operating Expenses,"1,038.18",501.38,536.93,508.49,517.26,448.84,454.15,430.93,386.44,361.98,Upgrade
Operating Income,544.73,338.86,255.56,290.36,208.68,168.66,200.43,162.89,141.96,142.52,Upgrade
Pretax Income,544.73,338.86,255.56,290.36,208.68,168.66,200.43,162.89,141.96,142.52,Upgrade
Income Tax,116.45,61.32,29.15,52.15,17.85,72.94,66.16,46.18,38.3,41.6,Upgrade
Net Income,428.29,277.54,226.41,238.21,190.83,95.73,134.26,116.72,103.67,100.92,Upgrade
Preferred Dividends,14.12,0,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,414.17,277.54,226.41,238.21,190.83,95.73,134.26,116.72,103.67,100.92,Upgrade
Net Income Growth,49.23%,22.58%,-4.95%,24.83%,99.35%,-28.70%,15.03%,12.59%,2.72%,10.08%,Upgrade
Shares Outstanding (Basic),275,165,166,172,156,138,128,116,108,101,Upgrade
Shares Outstanding (Diluted),277,166,166,173,157,139,128,116,108,101,Upgrade
Shares Change,66.75%,-0.15%,-3.77%,10.32%,13.01%,7.96%,10.36%,7.28%,7.08%,4.51%,Upgrade
EPS (Basic),1.51,1.68,1.37,1.39,1.23,0.69,1.05,1.01,0.96,1.00,Upgrade
EPS (Diluted),1.50,1.67,1.36,1.38,1.22,0.69,1.05,1.00,0.95,1.00,Upgrade
EPS Growth,-10.18%,22.79%,-1.45%,13.11%,76.81%,-34.29%,5.00%,5.26%,-5.00%,5.26%,Upgrade
Free Cash Flow Per Share,2.84,1.88,1.19,1.16,1.34,1.68,-1.51,0.40,1.69,1.49,Upgrade
Dividend Per Share,0.560,0.560,0.560,0.520,0.520,0.520,0.520,0.480,0.440,0.400,Upgrade
Dividend Growth,0%,0%,7.69%,0%,0%,0%,8.33%,9.09%,10.00%,11.11%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,34.41%,40.33%,32.25%,36.35%,28.75%,27.31%,30.62%,27.43%,26.87%,28.25%,Upgrade
Profit Margin,26.16%,33.03%,28.57%,29.82%,26.29%,15.50%,20.51%,19.65%,19.62%,20.00%,Upgrade
Free Cash Flow Margin,49.34%,37.01%,24.83%,25.05%,28.70%,37.47%,-29.56%,7.71%,34.37%,29.77%,Upgrade
Effective Tax Rate,21.38%,18.10%,11.41%,17.96%,8.55%,43.25%,33.01%,28.35%,26.98%,29.19%,Upgrade
EBITDA,607.03,377.47,298.56,333.99,246.9,202.69,229.47,188.74,163.45,161.91,Upgrade
EBITDA Margin,38.35%,44.92%,37.67%,41.81%,34.01%,32.82%,35.06%,31.78%,30.93%,32.09%,Upgrade
Depreciation & Amortization,62.29,38.61,43,43.63,38.22,34.02,29.04,25.85,21.49,19.39,Upgrade
EBIT,544.73,338.86,255.56,290.36,208.68,168.66,200.43,162.89,141.96,142.52,Upgrade
EBIT Margin,34.41%,40.33%,32.25%,36.35%,28.75%,27.31%,30.62%,27.43%,26.87%,28.25%,Upgrade
