Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Revenue,91.86,86.67,65.91,65.01,67.35,66.54,42.71,35.27,33.95,35.27,Upgrade
Revenue Growth (YoY),6.00%,31.50%,1.38%,-3.47%,1.22%,55.79%,21.08%,3.88%,-3.73%,-1.30%,Upgrade
Gross Profit,91.86,86.67,65.91,65.01,67.35,66.54,42.71,35.27,33.95,35.27,Upgrade
"Selling, General & Admin",46.72,45.31,41.79,40.05,38.36,36.97,25.84,22.88,22.06,22.73,Upgrade
Other Operating Expenses,10.52,9.59,8.98,7.76,7.88,7.82,9.47,4.56,3.85,3.91,Upgrade
Operating Expenses,57.24,54.9,50.76,47.81,46.24,44.79,35.31,27.43,25.91,26.64,Upgrade
Operating Income,34.63,31.77,15.14,17.2,21.11,21.75,7.4,7.84,8.04,8.63,Upgrade
Other Expense / Income,-,0.05,0.99,-,-,-,-,-,-,-,Upgrade
Pretax Income,34.63,31.72,14.16,17.2,21.11,21.75,7.4,7.84,8.04,8.63,Upgrade
Income Tax,8.74,8.03,2.94,3.85,4.7,9.43,2.57,2.12,1.88,1.87,Upgrade
Net Income,25.89,23.7,11.22,13.35,16.41,12.32,4.83,5.72,6.16,6.76,Upgrade
Net Income Growth,9.23%,111.32%,-15.99%,-18.64%,33.18%,154.86%,-15.42%,-7.25%,-8.79%,8.03%,Upgrade
Shares Outstanding (Basic),22,23,25,26,29,30,20,17,18,20,Upgrade
Shares Outstanding (Diluted),22,23,25,26,29,30,20,17,18,20,Upgrade
Shares Change,-5.85%,-7.03%,-4.72%,-9.39%,-3.32%,51.62%,13.18%,-3.77%,-9.44%,-18.11%,Upgrade
EPS (Basic),1.18,1.02,0.45,0.51,0.57,0.41,0.25,0.33,0.34,0.34,Upgrade
EPS (Diluted),1.18,1.02,0.45,0.51,0.57,0.41,0.24,0.33,0.34,0.34,Upgrade
EPS Growth,15.69%,126.67%,-11.76%,-10.53%,39.02%,70.83%,-27.27%,-2.94%,0%,30.77%,Upgrade
Free Cash Flow Per Share,1.60,1.04,0.86,0.54,0.74,0.56,-0.03,0.51,0.57,0.66,Upgrade
Dividend Per Share,0.240,0.200,0.200,0.200,0.160,0.120,0.120,0.120,0.210,0.290,Upgrade
Dividend Growth,20.00%,0%,0%,25.00%,33.33%,0%,0%,-42.86%,-27.59%,-34.09%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,37.70%,36.66%,22.98%,26.46%,31.34%,32.69%,17.33%,22.22%,23.69%,24.46%,Upgrade
Profit Margin,28.18%,27.35%,17.02%,20.53%,24.36%,18.52%,11.32%,16.20%,18.15%,19.16%,Upgrade
Free Cash Flow Margin,38.04%,27.83%,32.70%,21.72%,31.79%,25.02%,-1.26%,25.23%,30.78%,37.38%,Upgrade
Effective Tax Rate,25.24%,25.30%,20.78%,22.39%,22.27%,43.35%,34.70%,27.10%,23.40%,21.69%,Upgrade
EBITDA,37.32,34.42,16.68,19.66,23.54,24.09,8.91,9.15,9.23,9.73,Upgrade
EBITDA Margin,40.62%,39.72%,25.30%,30.24%,34.95%,36.20%,20.85%,25.95%,27.19%,27.59%,Upgrade
Depreciation & Amortization,2.69,2.7,2.52,2.46,2.43,2.34,1.5,1.32,1.19,1.1,Upgrade
EBIT,34.63,31.72,14.16,17.2,21.11,21.75,7.4,7.84,8.04,8.63,Upgrade
EBIT Margin,37.70%,36.60%,21.48%,26.46%,31.34%,32.69%,17.33%,22.22%,23.69%,24.46%,Upgrade
