Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1991
Revenue,"11,181","8,297","7,442","6,699","6,258","6,063","5,661","5,313","5,051","4,702",Upgrade
Revenue Growth (YoY),34.76%,11.49%,11.09%,7.05%,3.22%,7.10%,6.55%,5.19%,7.42%,10.12%,Upgrade
Cost of Revenue,"3,766","2,195","2,094","1,976","1,838","1,694","1,773","1,718","1,651","1,564",Upgrade
Gross Profit,"7,415","6,102","5,348","4,723","4,420","4,369","3,888","3,595","3,400","3,138",Upgrade
"Selling, General & Admin","3,383","1,714","1,541","1,342","1,424","1,606","1,467","1,532","3,144","1,631",Upgrade
Other Operating Expenses,-885,167,190,155,206,180,-920,146,134,137,Upgrade
Operating Expenses,"2,498","1,881","1,731","1,497","1,630","1,786",547,"1,678","3,278","1,768",Upgrade
Operating Income,"4,917","4,221","3,617","3,226","2,790","2,583","3,341","1,917",122,"1,370",Upgrade
Interest Expense / Income,304,119,141,141,134,149,181,102,59,59,Upgrade
Other Expense / Income,185,177,443,335,138,115,94,112,-67,-490,Upgrade
Pretax Income,"4,428","3,925","3,033","2,750","2,518","2,319","3,066","1,703",130,"1,801",Upgrade
Income Tax,"1,180",901,694,627,560,823,960,547,245,425,Upgrade
Net Income,"3,248","3,024","2,339","2,123","1,958","1,496","2,106","1,156",-115,"1,376",Upgrade
Net Income Growth,7.41%,29.29%,10.17%,8.43%,30.88%,-28.96%,82.18%,-,-,214.87%,Upgrade
Shares Outstanding (Basic),317,241,241,245,251,256,263,272,272,275,Upgrade
Shares Outstanding (Diluted),319,242,242,247,253,259,265,275,272,280,Upgrade
Shares Change,31.72%,-0.12%,-1.94%,-2.49%,-2.20%,-2.38%,-3.42%,1.14%,-2.97%,-1.69%,Upgrade
EPS (Basic),10.25,12.56,9.71,8.65,7.80,5.84,8.02,4.26,-0.42,5.01,Upgrade
EPS (Diluted),10.20,12.51,9.66,8.60,7.73,5.78,7.94,4.21,-0.42,4.91,Upgrade
EPS Growth,-18.47%,29.50%,12.33%,11.25%,33.74%,-27.20%,88.60%,-,-,212.74%,Upgrade
Free Cash Flow Per Share,7.93,14.80,14.48,10.84,7.78,7.39,5.50,0.32,4.18,1.58,Upgrade
Dividend Per Share,3.320,3.080,2.680,2.280,2.000,1.640,1.080,1.320,1.200,1.120,Upgrade
Dividend Growth,7.79%,14.93%,17.54%,14.00%,21.95%,51.85%,-18.18%,10.00%,7.14%,-68.18%,Upgrade
Gross Margin,66.32%,73.54%,71.86%,70.50%,70.63%,72.06%,68.68%,67.66%,67.31%,66.74%,Upgrade
Operating Margin,43.98%,50.87%,48.60%,48.16%,44.58%,42.60%,59.02%,36.08%,2.42%,29.14%,Upgrade
Profit Margin,29.05%,36.45%,31.43%,31.69%,31.29%,24.67%,37.20%,21.76%,-2.28%,29.26%,Upgrade
Free Cash Flow Margin,22.48%,42.94%,46.91%,39.72%,31.18%,31.22%,25.53%,1.66%,22.47%,9.23%,Upgrade
Effective Tax Rate,26.65%,22.96%,22.88%,22.80%,22.24%,35.49%,31.31%,32.12%,188.46%,23.60%,Upgrade
EBITDA,"5,745","4,222","3,380","3,095","2,858","2,648","3,428","1,962",323,"1,997",Upgrade
EBITDA Margin,51.38%,50.89%,45.42%,46.20%,45.67%,43.67%,60.55%,36.93%,6.39%,42.47%,Upgrade
Depreciation & Amortization,"1,013",178,206,204,206,180,181,157,134,137,Upgrade
EBIT,"4,732","4,044","3,174","2,891","2,652","2,468","3,247","1,805",189,"1,860",Upgrade
EBIT Margin,42.32%,48.74%,42.65%,43.16%,42.38%,40.71%,57.36%,33.97%,3.74%,39.56%,Upgrade
