Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,92.35,73.6,50.11,58.57,56.79,57.65,47.85,43.04,32.55,29.47,Upgrade
Revenue Growth (YoY),25.47%,46.87%,-14.43%,3.14%,-1.50%,20.47%,11.18%,32.24%,10.47%,49.35%,Upgrade
Gross Profit,92.35,73.6,50.11,58.57,56.79,57.65,47.85,43.04,32.55,29.47,Upgrade
"Selling, General & Admin",38.81,35.38,39.45,32.79,32.53,28.49,26.53,25.98,21.76,19.2,Upgrade
Other Operating Expenses,5.55,4.36,3.36,2.84,3.1,4.03,3.01,3.19,4.05,2.92,Upgrade
Operating Expenses,44.36,39.74,42.81,35.63,35.63,32.52,29.54,29.17,25.81,22.12,Upgrade
Operating Income,47.98,33.86,7.3,22.94,21.15,25.13,18.31,13.87,6.74,7.35,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,0.13,0.11,0.11,Upgrade
Pretax Income,47.98,33.86,7.3,22.94,21.15,25.13,18.31,13.75,6.63,7.23,Upgrade
Income Tax,10.55,7.28,1.4,4.73,3.72,11.3,5.96,4.84,2.17,2.18,Upgrade
Net Income,37.43,26.59,5.9,18.22,17.43,13.83,12.35,8.91,4.46,5.05,Upgrade
Net Income Growth,40.78%,350.30%,-67.59%,4.49%,26.05%,11.98%,38.69%,99.75%,-11.72%,366.73%,Upgrade
Shares Outstanding (Basic),8,8,8,8,8,8,7,7,6,3,Upgrade
Shares Outstanding (Diluted),8,8,8,8,8,8,7,7,6,3,Upgrade
Shares Change,-1.57%,0.17%,-0.46%,0.12%,1.37%,2.39%,4.91%,27.38%,62.41%,20.48%,Upgrade
EPS (Basic),4.84,3.38,0.75,2.32,2.23,1.80,1.64,1.23,0.78,1.46,Upgrade
EPS (Diluted),4.79,3.36,0.75,2.31,2.21,1.78,1.62,1.21,0.78,1.44,Upgrade
EPS Growth,42.56%,348.00%,-67.53%,4.52%,24.16%,9.88%,33.88%,55.13%,-45.83%,278.95%,Upgrade
Free Cash Flow Per Share,10.28,5.04,0.24,0.77,2.15,2.47,1.21,1.73,1.28,0.60,Upgrade
Dividend Per Share,1.000,0.640,0.560,0.520,0.480,0.280,0.220,0.050,-,-,Upgrade
Dividend Growth,56.25%,14.29%,7.69%,8.33%,71.43%,27.27%,340.00%,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,51.96%,46.01%,14.57%,39.17%,37.25%,43.59%,38.26%,32.23%,20.70%,24.93%,Upgrade
Profit Margin,40.53%,36.12%,11.78%,31.10%,30.70%,23.99%,25.81%,20.69%,13.70%,17.14%,Upgrade
Free Cash Flow Margin,84.15%,52.74%,3.64%,10.22%,29.28%,32.43%,18.75%,28.37%,21.90%,6.93%,Upgrade
Effective Tax Rate,22.00%,21.48%,19.13%,20.60%,17.59%,44.96%,32.55%,35.22%,32.73%,30.19%,Upgrade
EBITDA,51.35,37.44,10.58,26.32,22.89,26.64,20.04,15.43,7.87,7.9,Upgrade
EBITDA Margin,55.61%,50.88%,21.11%,44.94%,40.30%,46.21%,41.88%,35.85%,24.17%,26.81%,Upgrade
Depreciation & Amortization,3.37,3.58,3.28,3.38,1.73,1.51,1.73,1.69,1.24,0.67,Upgrade
EBIT,47.98,33.86,7.3,22.94,21.15,25.13,18.31,13.75,6.63,7.23,Upgrade
EBIT Margin,51.96%,46.01%,14.57%,39.17%,37.25%,43.59%,38.26%,31.94%,20.36%,24.55%,Upgrade
