Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Revenue,"2,472.8","1,974.4","1,114.1","1,086.2",934,812.76,692.13,519.14,404.82,341.87,Upgrade
Revenue Growth (YoY),25.24%,77.22%,2.57%,16.30%,14.92%,17.43%,33.32%,28.24%,18.41%,17.92%,Upgrade
Gross Profit,"2,472.8","1,974.4","1,114.1","1,086.2",934,812.76,692.13,519.14,404.82,341.87,Upgrade
"Selling, General & Admin",800,640.8,425.2,390.7,343.8,301.18,269.88,209.27,171.42,157.62,Upgrade
Other Operating Expenses,356.7,204.7,66.4,91.3,79.9,59.77,61.07,51.34,35.9,38.6,Upgrade
Operating Expenses,"1,156.7",845.5,491.6,482,423.7,360.94,330.95,260.61,207.32,196.22,Upgrade
Operating Income,"1,316.1","1,128.9",622.5,604.2,510.3,451.82,361.18,258.54,197.5,145.66,Upgrade
Other Expense / Income,-,5.9,-,-,-,-,-,-,1.16,0.86,Upgrade
Pretax Income,"1,316.1","1,123",622.5,604.2,510.3,451.82,361.18,258.54,196.34,144.8,Upgrade
Income Tax,258.8,223.8,115.9,105,74.5,126.33,101.38,64.29,48.39,29.83,Upgrade
Net Income,"1,057.3",899.2,506.6,499.2,435.8,325.49,259.8,194.24,147.95,114.97,Upgrade
Preferred Dividends,12.8,3.5,0,0,0,0,0,0.75,1.39,1.41,Upgrade
Net Income Common,"1,044.5",895.7,506.6,499.2,435.8,325.49,259.8,193.49,146.56,113.56,Upgrade
Net Income Growth,16.61%,76.81%,1.48%,14.55%,33.89%,25.29%,34.27%,32.02%,29.07%,64.94%,Upgrade
Shares Outstanding (Basic),107,103,100,103,105,104,103,95,87,86,Upgrade
Shares Outstanding (Diluted),108,103,101,103,105,105,104,95,88,87,Upgrade
Shares Change,4.16%,2.79%,-2.52%,-2.18%,0.38%,1.11%,9.06%,8.81%,1.12%,4.38%,Upgrade
EPS (Basic),9.74,8.72,5.06,4.86,4.16,3.12,2.52,2.05,1.69,1.33,Upgrade
EPS (Diluted),9.70,8.67,5.04,4.84,4.14,3.10,2.50,2.03,1.67,1.31,Upgrade
EPS Growth,11.88%,72.02%,4.13%,16.91%,33.55%,24.00%,23.15%,21.56%,27.48%,57.83%,Upgrade
Free Cash Flow Per Share,19.63,-26.52,6.42,6.66,5.15,3.60,2.62,2.22,1.77,1.71,Upgrade
Dividend Per Share,1.420,1.200,1.000,0.500,-,-,-,-,-,-,Upgrade
Dividend Growth,18.33%,20.00%,100.00%,-,-,-,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,53.22%,57.18%,55.87%,55.63%,54.64%,55.59%,52.18%,49.80%,48.79%,42.61%,Upgrade
Profit Margin,42.24%,45.37%,45.47%,45.96%,46.66%,40.05%,37.54%,37.27%,36.20%,33.22%,Upgrade
Free Cash Flow Margin,85.10%,-137.94%,57.75%,62.97%,57.72%,46.13%,39.02%,40.37%,37.91%,42.76%,Upgrade
Effective Tax Rate,19.66%,19.93%,18.62%,17.38%,14.60%,27.96%,28.07%,24.87%,24.65%,20.60%,Upgrade
EBITDA,"1,390.7","1,173",657.1,633.2,524.6,465.21,373.67,267,202.51,151.65,Upgrade
EBITDA Margin,56.24%,59.41%,58.98%,58.29%,56.17%,57.24%,53.99%,51.43%,50.02%,44.36%,Upgrade
Depreciation & Amortization,74.6,50,34.6,29,14.3,13.39,12.49,8.47,6.17,6.86,Upgrade
EBIT,"1,316.1","1,123",622.5,604.2,510.3,451.82,361.18,258.54,196.34,144.8,Upgrade
EBIT Margin,53.22%,56.88%,55.87%,55.63%,54.64%,55.59%,52.18%,49.80%,48.50%,42.35%,Upgrade
