Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Revenue,797.56,884.91,846.25,877.75,836.5,839.11,819.82,797.95,778.8,745.28,Upgrade
Revenue Growth (YoY),-9.87%,4.57%,-3.59%,4.93%,-0.31%,2.35%,2.74%,2.46%,4.50%,5.88%,Upgrade
Cost of Revenue,491.98,461.73,404.56,509.85,485.51,503.89,493.43,612.57,476.37,447.75,Upgrade
Gross Profit,305.58,423.18,441.69,367.91,350.98,335.23,326.39,185.38,302.43,297.54,Upgrade
"Selling, General & Admin",245.15,258.39,266.48,244.14,246.64,248.44,233.02,213.94,219.02,209.76,Upgrade
Other Operating Expenses,0.33,0,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,245.48,258.39,266.48,244.14,246.64,248.44,233.02,213.94,219.02,209.76,Upgrade
Operating Income,60.11,164.79,175.21,123.77,104.34,86.79,93.37,-28.56,83.41,87.78,Upgrade
Interest Expense / Income,0.52,0.52,0.44,0.09,0.09,0.09,0.09,0.09,0.09,0.09,Upgrade
Pretax Income,59.58,164.27,174.77,123.68,104.25,86.7,93.28,-28.65,83.32,87.69,Upgrade
Income Tax,13.02,33.56,36.56,24.08,21.06,24.31,28.7,-14.79,23.96,26.34,Upgrade
Net Income,46.56,130.71,138.21,99.6,83.2,62.39,64.59,-13.85,59.35,61.35,Upgrade
Net Income Growth,-64.38%,-5.43%,38.76%,19.72%,33.35%,-3.40%,-,-,-3.26%,5.65%,Upgrade
Shares Outstanding (Basic),15,15,15,15,15,15,15,15,15,15,Upgrade
Shares Outstanding (Diluted),15,15,15,15,15,15,15,15,15,15,Upgrade
Shares Change,-1.44%,-1.28%,-1.43%,0.71%,0.62%,0.69%,1.11%,-1.24%,-1.05%,-0.54%,Upgrade
EPS (Basic),3.17,8.85,9.25,6.52,5.48,4.13,4.29,-0.93,3.93,3.99,Upgrade
EPS (Diluted),3.15,8.80,9.18,6.46,5.43,4.10,4.27,-0.93,3.91,3.98,Upgrade
EPS Growth,-64.20%,-4.14%,42.11%,18.97%,32.44%,-3.98%,-,-,-1.76%,4.74%,Upgrade
Free Cash Flow Per Share,2.89,8.98,6.63,6.77,7.73,5.07,6.28,1.27,6.40,6.99,Upgrade
Dividend Per Share,3.600,3.600,3.600,3.400,3.200,3.000,2.800,2.800,2.600,2.400,Upgrade
Dividend Growth,0%,0%,5.88%,6.25%,6.67%,7.14%,0%,7.69%,8.33%,9.09%,Upgrade
Gross Margin,38.31%,47.82%,52.19%,41.91%,41.96%,39.95%,39.81%,23.23%,38.83%,39.92%,Upgrade
Operating Margin,7.54%,18.62%,20.70%,14.10%,12.47%,10.34%,11.39%,-3.58%,10.71%,11.78%,Upgrade
Profit Margin,5.84%,14.77%,16.33%,11.35%,9.95%,7.43%,7.88%,-1.74%,7.62%,8.23%,Upgrade
Free Cash Flow Margin,5.30%,15.05%,11.76%,11.72%,13.93%,9.07%,11.46%,2.36%,12.30%,14.22%,Upgrade
Effective Tax Rate,21.85%,20.43%,20.92%,19.47%,20.20%,28.04%,30.76%,-,28.76%,30.03%,Upgrade
EBITDA,68.41,175.92,189.28,134.18,115.08,98.79,103.14,-19.69,96.53,100.1,Upgrade
EBITDA Margin,8.58%,19.88%,22.37%,15.29%,13.76%,11.77%,12.58%,-2.47%,12.39%,13.43%,Upgrade
Depreciation & Amortization,8.3,11.13,14.07,10.41,10.74,12,9.77,8.87,13.12,12.33,Upgrade
EBIT,60.11,164.79,175.21,123.77,104.34,86.79,93.37,-28.56,83.41,87.78,Upgrade
EBIT Margin,7.54%,18.62%,20.70%,14.10%,12.47%,10.34%,11.39%,-3.58%,10.71%,11.78%,Upgrade
