Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,376.86,289.05,222.61,243.37,233.36,205.74,178.34,164.59,140.76,116.5,Upgrade
Revenue Growth (YoY),30.38%,29.84%,-8.53%,4.29%,13.42%,15.37%,8.35%,16.93%,20.83%,28.70%,Upgrade
Gross Profit,376.86,289.05,222.61,243.37,233.36,205.74,178.34,164.59,140.76,116.5,Upgrade
"Selling, General & Admin",52.59,46.94,31.68,32.34,30.83,30.23,25.69,23.47,19.47,13.44,Upgrade
Other Operating Expenses,0.66,0.61,3.4,3.41,2.38,3.66,3.22,1.93,2.17,7.4,Upgrade
Operating Expenses,53.26,47.55,35.08,35.75,33.22,33.89,28.91,25.4,21.64,20.84,Upgrade
Operating Income,323.6,241.5,187.53,207.62,200.14,171.85,149.43,139.19,119.13,95.66,Upgrade
Interest Expense / Income,78.28,58.84,49.59,50.26,43.49,36.48,33.63,32.12,23.59,20.24,Upgrade
Other Expense / Income,-19.6,-180.96,122.1,26.56,-17.72,-59.72,-21.87,11.32,-11.5,-21.4,Upgrade
Pretax Income,264.93,363.63,15.84,130.81,174.37,195.09,137.67,95.75,107.04,96.82,Upgrade
Income Tax,23.33,32.86,-13.54,1.24,6.15,24.47,-1.23,-8.69,6.29,-0.04,Upgrade
Net Income,241.61,330.76,29.38,129.57,168.21,170.62,138.9,104.44,100.75,96.86,Upgrade
Net Income Growth,-26.95%,1025.69%,-77.32%,-22.97%,-1.41%,22.84%,33.00%,3.66%,4.02%,-7.22%,Upgrade
Shares Outstanding (Basic),74,69,66,63,60,57,52,49,44,37,Upgrade
Shares Outstanding (Diluted),74,69,66,63,60,57,52,49,44,37,Upgrade
Shares Change,8.01%,4.95%,4.36%,4.63%,6.15%,8.97%,6.02%,12.75%,18.86%,23.96%,Upgrade
EPS (Basic),3.24,4.80,0.45,2.06,2.80,3.01,2.67,2.13,2.31,2.65,Upgrade
EPS (Diluted),3.24,4.80,0.45,2.06,2.80,3.01,2.67,2.13,2.31,2.65,Upgrade
EPS Growth,-32.50%,966.67%,-78.16%,-26.43%,-6.98%,12.73%,25.35%,-7.79%,-12.83%,-24.93%,Upgrade
Free Cash Flow Per Share,-3.31,-7.47,-0.82,-0.54,-1.81,1.29,-0.82,-2.68,-4.39,-6.57,Upgrade
Dividend Per Share,2.945,2.575,2.255,2.915,2.850,2.790,2.730,2.660,2.550,2.675,Upgrade
Dividend Growth,14.37%,14.19%,-22.64%,2.28%,2.15%,2.20%,2.63%,4.31%,-4.67%,55.07%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,85.87%,83.55%,84.24%,85.31%,85.77%,83.53%,83.79%,84.57%,84.63%,82.11%,Upgrade
Profit Margin,64.11%,114.43%,13.20%,53.24%,72.08%,82.93%,77.88%,63.45%,71.57%,83.14%,Upgrade
Free Cash Flow Margin,-65.52%,-178.30%,-24.29%,-13.90%,-46.74%,35.43%,-23.96%,-79.83%,-135.63%,-206.62%,Upgrade
Effective Tax Rate,8.80%,9.04%,-85.48%,0.95%,3.53%,12.54%,-0.89%,-9.07%,5.87%,-0.04%,Upgrade
EBITDA,343.21,422.46,65.43,181.07,217.86,231.57,171.3,127.87,130.62,117.06,Upgrade
EBITDA Margin,91.07%,146.16%,29.39%,74.40%,93.36%,112.56%,96.05%,77.69%,92.80%,100.48%,Upgrade
EBIT,343.21,422.46,65.43,181.07,217.86,231.57,171.3,127.87,130.62,117.06,Upgrade
EBIT Margin,91.07%,146.16%,29.39%,74.40%,93.36%,112.56%,96.05%,77.69%,92.80%,100.48%,Upgrade
