Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"1,013.75","1,056.24",938.87,683.52,445.14,356.22,321.08,255.86,207.07,151.25,Upgrade
Revenue Growth (YoY),-4.02%,12.50%,37.36%,53.55%,24.96%,10.94%,25.49%,23.56%,36.91%,7.12%,Upgrade
Gross Profit,"1,013.75","1,056.24",938.87,683.52,445.14,356.22,321.08,255.86,207.07,151.25,Upgrade
"Selling, General & Admin",496.01,513.06,544.03,441.46,280.73,224.93,207.75,191.9,145.57,118.21,Upgrade
Other Operating Expenses,64.64,47.06,54.6,30.48,12.92,7.01,8.09,7.22,5.3,3.74,Upgrade
Operating Expenses,560.66,560.12,598.63,471.94,293.65,231.94,215.84,199.12,150.87,121.95,Upgrade
Operating Income,453.1,496.11,340.24,211.58,151.49,124.28,105.25,56.74,56.21,29.3,Upgrade
Pretax Income,453.1,496.11,340.24,211.58,151.49,124.28,105.25,56.74,56.21,29.3,Upgrade
Income Tax,106.56,119.2,78.26,50.14,30.46,50.73,33.15,15.9,17.48,9.29,Upgrade
Net Income,346.54,376.91,261.99,161.44,121.03,73.55,72.1,40.85,38.72,20.02,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0.29,1.74,Upgrade
Net Income Common,346.54,376.91,261.99,161.44,121.03,73.55,72.1,40.85,38.44,18.28,Upgrade
Net Income Growth,-8.06%,43.87%,62.28%,33.39%,64.56%,2.01%,76.51%,6.27%,110.27%,68.36%,Upgrade
Shares Outstanding (Basic),69,69,69,58,43,37,34,32,26,24,Upgrade
Shares Outstanding (Diluted),69,70,69,59,43,37,35,32,26,24,Upgrade
Shares Change,-0.49%,0.48%,18.45%,35.53%,16.43%,7.04%,8.02%,22.35%,7.85%,2.12%,Upgrade
EPS (Basic),5.01,5.43,3.78,2.76,2.81,2.00,2.10,1.29,1.48,0.76,Upgrade
EPS (Diluted),4.99,5.40,3.77,2.75,2.80,1.98,2.08,1.27,1.46,0.75,Upgrade
EPS Growth,-7.59%,43.24%,37.09%,-1.79%,41.41%,-4.81%,63.78%,-13.01%,94.67%,63.04%,Upgrade
Free Cash Flow Per Share,15.16,-0.21,11.28,-16.18,-2.74,-1.80,-2.34,-1.18,-0.39,0.77,Upgrade
Dividend Per Share,0.600,0.600,0.600,0.500,0.400,0.400,0.300,0.200,0.150,-,Upgrade
Dividend Growth,0%,0%,20.00%,25.00%,0%,33.33%,50.00%,33.33%,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,44.70%,46.97%,36.24%,30.96%,34.03%,34.89%,32.78%,22.18%,27.14%,19.37%,Upgrade
Profit Margin,34.18%,35.68%,27.90%,23.62%,27.19%,20.65%,22.46%,15.96%,18.56%,12.09%,Upgrade
Free Cash Flow Margin,103.47%,-1.36%,83.18%,-138.43%,-26.56%,-18.61%,-25.06%,-14.68%,-4.87%,12.12%,Upgrade
Effective Tax Rate,23.52%,24.03%,23.00%,23.70%,20.11%,40.82%,31.49%,28.02%,31.10%,31.69%,Upgrade
EBITDA,503.9,544.04,395.36,252.68,171.02,137.41,119.14,68.54,65.18,35.66,Upgrade
EBITDA Margin,49.71%,51.51%,42.11%,36.97%,38.42%,38.57%,37.11%,26.79%,31.48%,23.57%,Upgrade
Depreciation & Amortization,50.8,47.93,55.11,41.1,19.53,13.13,13.9,11.8,8.97,6.35,Upgrade
EBIT,453.1,496.11,340.24,211.58,151.49,124.28,105.25,56.74,56.21,29.3,Upgrade
EBIT Margin,44.70%,46.97%,36.24%,30.96%,34.03%,34.89%,32.78%,22.18%,27.14%,19.37%,Upgrade
