Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,985.3,"1,540.61",943.28,746.53,885.84,684.62,613.37,551.86,518.75,411.39,Upgrade
Revenue Growth (YoY),-36.05%,63.33%,26.35%,-15.73%,29.39%,11.61%,11.15%,6.38%,26.10%,6.61%,Upgrade
Gross Profit,985.3,"1,540.61",943.28,746.53,885.84,684.62,613.37,551.86,518.75,411.39,Upgrade
"Selling, General & Admin",735.14,"1,013.04",654.24,600.96,630.14,494.25,434.76,389.79,451.21,324.1,Upgrade
Other Operating Expenses,34.06,31.65,23.33,31.03,28.92,26.09,17.53,24.57,19.79,17.18,Upgrade
Operating Expenses,769.2,"1,044.69",677.57,631.99,659.06,520.33,452.28,414.36,471.01,341.28,Upgrade
Operating Income,216.1,495.92,265.71,114.54,226.78,164.28,161.09,137.5,47.74,70.11,Upgrade
Other Expense / Income,18.12,17.37,35.2,-2.37,55.65,-88.95,97.89,80.55,37.02,-2.91,Upgrade
Pretax Income,197.98,478.55,230.51,116.91,171.13,253.23,63.2,56.95,10.73,73.02,Upgrade
Income Tax,47.64,113.34,51.68,11.81,30.45,223.83,24.81,23.85,13.74,2.79,Upgrade
Net Income,150.35,365.21,178.83,105.1,140.68,29.4,38.39,33.1,-3.01,70.23,Upgrade
Net Income Growth,-58.83%,104.22%,70.16%,-25.29%,378.50%,-23.41%,15.96%,-,-,99.38%,Upgrade
Shares Outstanding (Basic),69,66,64,60,56,53,52,52,51,51,Upgrade
Shares Change,4.24%,2.91%,7.04%,6.25%,5.42%,3.13%,0.32%,0.49%,-0.34%,-,Upgrade
EPS (Basic),2.29,5.79,3.16,2.09,3.26,0.96,1.83,1.65,-0.19,-,Upgrade
EPS (Diluted),2.14,5.34,2.95,1.89,2.78,0.78,1.58,1.55,-0.19,-,Upgrade
EPS Growth,-59.93%,81.02%,56.08%,-32.01%,256.41%,-50.63%,1.94%,-,-,-,Upgrade
Free Cash Flow Per Share,0.39,13.99,6.08,3.40,6.83,4.26,4.42,2.69,4.00,2.25,Upgrade
Dividend Per Share,2.400,6.800,4.152,3.250,4.880,2.480,3.290,1.000,0.400,-,Upgrade
Dividend Growth,-64.71%,63.78%,27.75%,-33.40%,96.77%,-24.62%,229.00%,150.00%,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,21.93%,32.19%,28.17%,15.34%,25.60%,24.00%,26.26%,24.92%,9.20%,17.04%,Upgrade
Profit Margin,15.26%,23.71%,18.96%,14.08%,15.88%,4.29%,6.26%,6.00%,-0.58%,17.07%,Upgrade
Free Cash Flow Margin,2.74%,59.75%,41.19%,27.17%,43.35%,33.24%,37.29%,25.15%,39.52%,28.21%,Upgrade
Effective Tax Rate,24.06%,23.68%,22.42%,10.10%,17.79%,88.39%,39.26%,41.87%,128.08%,3.83%,Upgrade
EBITDA,205.96,485.79,235.21,121.87,175.75,256.77,66.38,59.59,13,75.32,Upgrade
EBITDA Margin,20.90%,31.53%,24.94%,16.33%,19.84%,37.51%,10.82%,10.80%,2.51%,18.31%,Upgrade
Depreciation & Amortization,7.98,7.24,4.71,4.97,4.63,3.54,3.18,2.64,2.27,2.3,Upgrade
EBIT,197.98,478.55,230.51,116.91,171.13,253.23,63.2,56.95,10.73,73.02,Upgrade
EBIT Margin,20.09%,31.06%,24.44%,15.66%,19.32%,36.99%,10.30%,10.32%,2.07%,17.75%,Upgrade
