Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Revenue,"5,019.4","4,689.7","4,883.6","4,868","4,309.4","3,644.7","3,595.2","3,326.8","3,112.5","2,936.3",Upgrade
Revenue Growth (YoY),7.03%,-3.97%,0.32%,12.96%,18.24%,1.38%,8.07%,6.89%,6.00%,0.74%,Upgrade
Gross Profit,"5,019.4","4,689.7","4,883.6","4,868","4,309.4","3,644.7","3,595.2","3,326.8","3,112.5","2,936.3",Upgrade
"Selling, General & Admin","1,210.5","1,225.6","1,292.7","1,245","1,008.9",827.8,823.4,828.1,827.3,782.4,Upgrade
Other Operating Expenses,793,818.9,953.5,"1,035.2",692.9,506.3,571.3,510,516.8,516.9,Upgrade
Operating Expenses,"2,003.5","2,044.5","2,246.2","2,280.2","1,701.8","1,334.1","1,394.7","1,338.1","1,344.1","1,299.3",Upgrade
Operating Income,"3,015.9","2,645.2","2,637.4","2,587.8","2,607.6","2,310.6","2,200.5","1,988.7","1,768.4","1,637",Upgrade
Interest Expense / Income,162.7,166.9,166.2,178,157.7,117,123.5,117.4,119.4,151.4,Upgrade
Other Expense / Income,-637.1,-894.8,-249.7,-280.5,-326.4,-332.7,-210.6,-85.5,-122.6,-114.1,Upgrade
Pretax Income,"3,490.3","3,373.1","2,720.9","2,690.3","2,776.3","2,526.3","2,287.6","1,956.8","1,771.6","1,599.7",Upgrade
Income Tax,799.3,736.7,615.7,573.8,814.1,"-1,537.1",753.5,709.8,644.5,622.9,Upgrade
Net Income,"2,691","2,636.4","2,105.2","2,116.5","1,962.2","4,063.4","1,534.1","1,247","1,127.1",976.8,Upgrade
Preferred Dividends,33.8,19.3,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,"2,657.2","2,617.1","2,105.2","2,116.5","1,962.2","4,063.4","1,534.1","1,247","1,127.1",976.8,Upgrade
Net Income Growth,1.53%,24.32%,-0.53%,7.86%,-51.71%,164.87%,23.02%,10.64%,15.39%,8.98%,Upgrade
Shares Outstanding (Basic),359,358,358,357,342,339,337,336,334,333,Upgrade
Shares Outstanding (Diluted),359,359,359,358,344,340,339,338,336,334,Upgrade
Shares Change,0.07%,0.11%,0.08%,4.22%,1.03%,0.37%,0.32%,0.54%,0.50%,0.63%,Upgrade
EPS (Basic),7.41,7.30,5.88,5.93,5.73,12.00,4.55,3.71,3.37,2.94,Upgrade
EPS (Diluted),7.40,7.29,5.87,5.91,5.71,11.94,4.53,3.69,3.35,2.92,Upgrade
EPS Growth,1.51%,24.19%,-0.68%,3.50%,-52.18%,163.58%,22.76%,10.15%,14.73%,8.15%,Upgrade
Free Cash Flow Per Share,8.27,6.46,7.04,6.80,6.79,4.93,4.86,4.22,3.46,4.05,Upgrade
Dividend Per Share,8.500,6.850,5.900,5.500,4.550,6.140,5.650,4.900,3.880,4.400,Upgrade
Dividend Growth,24.09%,16.10%,7.27%,20.88%,-25.90%,8.67%,15.31%,26.29%,-11.82%,19.18%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,60.08%,56.40%,54.01%,53.16%,60.51%,63.40%,61.21%,59.78%,56.82%,55.75%,Upgrade
Profit Margin,52.94%,55.81%,43.11%,43.48%,45.53%,111.49%,42.67%,37.48%,36.21%,33.27%,Upgrade
Free Cash Flow Margin,59.10%,49.35%,51.56%,49.86%,53.93%,45.80%,45.62%,42.63%,37.22%,45.88%,Upgrade
Effective Tax Rate,22.90%,21.84%,22.63%,21.33%,29.32%,-60.84%,32.94%,36.27%,36.38%,38.94%,Upgrade
EBITDA,"4,015.6","3,925.4","3,351.5","3,341.6","3,182.7","2,851.8","2,636.4","2,302.8","2,124.2","1,989.2",Upgrade
EBITDA Margin,80.00%,83.70%,68.63%,68.64%,73.85%,78.25%,73.33%,69.22%,68.25%,67.75%,Upgrade
Depreciation & Amortization,362.6,385.4,464.4,473.3,248.7,208.5,225.3,228.6,233.2,238.1,Upgrade
EBIT,"3,653","3,540","2,887.1","2,868.3","2,934","2,643.3","2,411.1","2,074.2","1,891","1,751.1",Upgrade
EBIT Margin,72.78%,75.48%,59.12%,58.92%,68.08%,72.52%,67.06%,62.35%,60.76%,59.64%,Upgrade
