Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Revenue,"3,100.37","4,293.09","3,305.83","3,391.81","3,289.61","2,826.91","2,513.57","2,119.93","1,528.48","1,005.98",Upgrade
Revenue Growth (YoY),-27.78%,29.86%,-2.54%,3.11%,16.37%,12.47%,18.57%,38.69%,51.94%,78.52%,Upgrade
Cost of Revenue,"1,441.88","2,168.88","1,504.01","1,610.77","1,564.19","1,407.37","1,300.41","1,164.49",737.46,448.74,Upgrade
Gross Profit,"1,658.49","2,124.21","1,801.81","1,781.04","1,725.42","1,419.54","1,213.17",955.44,791.02,557.24,Upgrade
"Selling, General & Admin",584.33,820.45,549.57,627.84,692.8,567.25,557.16,434.74,298.89,212.22,Upgrade
Other Operating Expenses,-27,10.15,-18.48,238.24,106.1,75.26,-11.28,-38.09,-60.97,-27.2,Upgrade
Operating Expenses,557.34,830.6,531.09,866.08,798.89,642.5,545.88,396.66,237.92,185.02,Upgrade
Operating Income,"1,101.16","1,293.62","1,270.72",914.97,926.52,777.03,667.29,558.78,553.1,372.22,Upgrade
Interest Expense / Income,0,0,0,0.43,10.03,24.13,19.29,16.05,0,0,Upgrade
Other Expense / Income,-142.52,-314.45,"1,757.49",-134.64,-117.12,-209.1,-153.83,-122.99,-44.74,-43.79,Upgrade
Pretax Income,"1,243.68","1,608.07",-486.77,"1,049.18","1,033.62",962.01,801.83,665.71,597.85,416.01,Upgrade
Income Tax,267.11,293.94,258.46,220.03,222.32,199.09,158,129.89,151.29,100.08,Upgrade
Net Income,976.57,"1,314.13",-745.23,829.15,811.3,762.92,643.83,535.83,446.55,315.93,Upgrade
Net Income Growth,-25.69%,-,-,2.20%,6.34%,18.50%,20.16%,19.99%,41.35%,112.93%,Upgrade
Shares Outstanding (Basic),34,34,31,31,29,28,28,28,28,27,Upgrade
Shares Outstanding (Diluted),34,34,31,31,31,30,30,30,28,28,Upgrade
Shares Change,1.23%,8.90%,0.31%,0.70%,1.58%,0.66%,-0.36%,6.80%,0.78%,-0.23%,Upgrade
EPS (Basic),14.29,19.56,-12.01,13.56,13.85,13.49,11.44,9.54,8.01,5.75,Upgrade
EPS (Diluted),14.28,19.45,-12.01,13.42,13.34,12.95,11.04,9.15,7.91,5.64,Upgrade
EPS Growth,-26.58%,-,-,0.64%,2.97%,17.30%,20.59%,15.74%,40.25%,114.20%,Upgrade
Free Cash Flow Per Share,8.34,-10.58,12.00,20.00,15.38,8.41,10.39,9.59,9.51,9.68,Upgrade
Dividend Per Share,-,-,-,-,-,-,-,-,-,0.140,Upgrade
Gross Margin,53.49%,49.48%,54.50%,52.51%,52.45%,50.22%,48.26%,45.07%,51.75%,55.39%,Upgrade
Operating Margin,35.52%,30.13%,38.44%,26.98%,28.17%,27.49%,26.55%,26.36%,36.19%,37.00%,Upgrade
Profit Margin,31.50%,30.61%,-22.54%,24.45%,24.66%,26.99%,25.61%,25.28%,29.22%,31.41%,Upgrade
Free Cash Flow Margin,18.39%,-16.55%,22.53%,36.05%,27.39%,16.83%,23.27%,25.42%,34.69%,52.91%,Upgrade
Effective Tax Rate,21.48%,18.28%,-,20.97%,21.51%,20.69%,19.70%,19.51%,25.31%,24.06%,Upgrade
EBITDA,"1,494.93","1,840.33",-303.57,"1,240.46","1,135.93","1,068.1",882.44,716.18,620.24,431.19,Upgrade
EBITDA Margin,48.22%,42.87%,-9.18%,36.57%,34.53%,37.78%,35.11%,33.78%,40.58%,42.86%,Upgrade
Depreciation & Amortization,251.25,232.26,183.2,190.85,92.28,81.96,61.32,34.42,22.4,15.18,Upgrade
EBIT,"1,243.68","1,608.07",-486.77,"1,049.61","1,043.65",986.14,821.12,681.76,597.85,416.01,Upgrade
EBIT Margin,40.11%,37.46%,-14.72%,30.95%,31.73%,34.88%,32.67%,32.16%,39.11%,41.35%,Upgrade
