Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,775.97,668.37,537.43,626.66,602.11,534.51,466.89,423.82,394.11,388,Upgrade
Revenue Growth (YoY),16.10%,24.36%,-14.24%,4.08%,12.65%,14.48%,10.16%,7.54%,1.57%,2.98%,Upgrade
Gross Profit,775.97,668.37,537.43,626.66,602.11,534.51,466.89,423.82,394.11,388,Upgrade
"Selling, General & Admin",214.06,197.24,182.87,193.11,187.22,167.37,149.22,139.05,135.47,140.87,Upgrade
Other Operating Expenses,89.38,88.55,99.9,84.18,77.2,68.83,75.47,63.67,35.49,30.41,Upgrade
Operating Expenses,303.43,285.79,282.77,277.29,264.42,236.2,224.69,202.72,170.97,171.28,Upgrade
Operating Income,472.54,382.58,254.66,349.37,337.69,298.31,242.2,221.1,223.14,216.73,Upgrade
Other Expense / Income,-,0.73,0.69,-,-,-,-,-,3.35,23.15,Upgrade
Pretax Income,472.54,381.84,253.97,349.37,337.69,298.31,242.2,221.1,219.8,193.58,Upgrade
Income Tax,111.89,83.54,25.11,70.23,65.8,122.27,67.1,59.99,81.97,70.44,Upgrade
Net Income,360.64,298.3,228.86,279.14,271.89,176.04,175.1,161.11,137.83,123.14,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0,9.69,Upgrade
Net Income Common,360.64,298.3,228.86,279.14,271.89,176.04,175.1,161.11,137.83,113.46,Upgrade
Net Income Growth,20.90%,30.34%,-18.01%,2.67%,54.44%,0.54%,8.68%,16.89%,21.48%,12.39%,Upgrade
Shares Outstanding (Basic),74,78,80,80,81,80,79,81,80,79,Upgrade
Shares Outstanding (Diluted),75,79,80,80,82,81,80,81,80,79,Upgrade
Shares Change,-4.97%,-1.51%,-0.59%,-1.67%,0.74%,1.35%,-1.68%,1.48%,1.22%,0.53%,Upgrade
EPS (Basic),4.85,3.81,2.88,3.49,3.35,2.19,2.21,2.00,1.73,1.44,Upgrade
EPS (Diluted),4.83,3.80,2.87,3.48,3.33,2.17,2.19,1.98,1.72,1.43,Upgrade
EPS Growth,27.11%,32.40%,-17.53%,4.50%,53.46%,-0.91%,10.61%,15.12%,20.28%,11.72%,Upgrade
Free Cash Flow Per Share,6.24,4.22,3.95,5.35,4.07,3.13,2.92,2.16,1.82,1.38,Upgrade
Dividend Per Share,1.360,1.270,1.240,1.240,1.030,0.870,0.750,0.560,0.290,0.080,Upgrade
Dividend Growth,7.09%,2.42%,0%,20.39%,18.39%,16.00%,33.93%,93.10%,262.50%,100.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,60.90%,57.24%,47.38%,55.75%,56.08%,55.81%,51.88%,52.17%,56.62%,55.86%,Upgrade
Profit Margin,46.48%,44.63%,42.58%,44.54%,45.16%,32.94%,37.50%,38.01%,34.97%,29.24%,Upgrade
Free Cash Flow Margin,59.80%,49.46%,58.46%,68.27%,54.79%,47.01%,49.45%,41.00%,36.87%,28.06%,Upgrade
Effective Tax Rate,23.68%,21.88%,9.89%,20.10%,19.49%,40.99%,27.70%,27.13%,37.29%,36.39%,Upgrade
EBITDA,492.34,397.96,270.48,364.49,345,305.57,249.69,228.67,227.66,204.93,Upgrade
EBITDA Margin,63.45%,59.54%,50.33%,58.16%,57.30%,57.17%,53.48%,53.96%,57.77%,52.82%,Upgrade
Depreciation & Amortization,19.8,16.12,16.51,15.12,7.31,7.27,7.49,7.57,7.87,11.35,Upgrade
EBIT,472.54,381.84,253.97,349.37,337.69,298.31,242.2,221.1,219.8,193.58,Upgrade
EBIT Margin,60.90%,57.13%,47.26%,55.75%,56.08%,55.81%,51.88%,52.17%,55.77%,49.89%,Upgrade
