Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,547.34,494.38,381.24,410.86,381.87,336.7,299.34,286.93,274.69,252.42,Upgrade
Revenue Growth (YoY),10.71%,29.68%,-7.21%,7.59%,13.42%,12.48%,4.33%,4.45%,8.83%,1.20%,Upgrade
Gross Profit,547.34,494.38,381.24,410.86,381.87,336.7,299.34,286.93,274.69,252.42,Upgrade
"Selling, General & Admin",219.96,199.34,194.9,180.13,166.02,149.78,144.01,136.16,131.96,124.24,Upgrade
Other Operating Expenses,89.95,86.64,62.83,61.18,56.1,50.61,47.4,49.56,51.56,47.34,Upgrade
Operating Expenses,309.91,285.98,257.73,241.3,222.12,200.39,191.4,185.72,183.52,171.57,Upgrade
Operating Income,237.43,208.4,123.51,169.56,159.75,136.31,107.94,101.21,91.17,80.84,Upgrade
Pretax Income,237.43,208.4,123.51,169.56,159.75,136.31,107.94,101.21,91.17,80.84,Upgrade
Income Tax,44.33,40.77,23.93,34.68,33.94,49.87,37.26,35.04,27.28,26.53,Upgrade
Net Income,193.1,167.63,99.59,134.88,125.81,86.44,70.67,66.17,63.89,54.32,Upgrade
Net Income Growth,15.19%,68.33%,-26.17%,7.21%,45.55%,22.31%,6.81%,3.57%,17.62%,4.66%,Upgrade
Shares Outstanding (Basic),33,33,33,33,33,32,31,31,31,31,Upgrade
Shares Change,0.92%,-0.34%,0.05%,-0.27%,2.77%,1.44%,0.71%,0.72%,1.20%,0.52%,Upgrade
EPS (Basic),5.89,5.12,3.05,4.13,3.85,2.72,2.27,2.13,2.07,1.78,Upgrade
EPS (Diluted),5.77,5.03,3.00,4.05,3.76,2.65,2.22,2.09,2.02,1.75,Upgrade
EPS Growth,14.71%,67.67%,-25.93%,7.71%,41.89%,19.37%,6.22%,3.47%,15.76%,3.87%,Upgrade
Free Cash Flow Per Share,6.28,5.42,2.71,4.04,2.69,2.88,2.54,2.14,2.11,2.10,Upgrade
Dividend Per Share,1.520,1.400,1.320,1.240,1.020,0.800,0.740,0.700,0.650,0.600,Upgrade
Dividend Growth,8.57%,6.06%,6.45%,21.57%,27.50%,8.11%,5.71%,7.69%,8.33%,7.14%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,43.38%,42.15%,32.40%,41.27%,41.83%,40.48%,36.06%,35.27%,33.19%,32.03%,Upgrade
Profit Margin,35.28%,33.91%,26.12%,32.83%,32.95%,25.67%,23.61%,23.06%,23.26%,21.52%,Upgrade
Free Cash Flow Margin,37.73%,35.74%,23.19%,32.10%,23.08%,27.25%,26.63%,23.31%,23.82%,25.43%,Upgrade
Effective Tax Rate,18.67%,19.56%,19.37%,20.45%,21.24%,36.58%,34.52%,34.62%,29.93%,32.81%,Upgrade
EBITDA,259.48,228.44,141.94,185.55,173.3,148.1,120.32,113.11,102.52,91.92,Upgrade
EBITDA Margin,47.41%,46.21%,37.23%,45.16%,45.38%,43.98%,40.19%,39.42%,37.32%,36.42%,Upgrade
Depreciation & Amortization,22.05,20.04,18.42,15.99,13.55,11.79,12.38,11.9,11.35,11.08,Upgrade
EBIT,237.43,208.4,123.51,169.56,159.75,136.31,107.94,101.21,91.17,80.84,Upgrade
EBIT Margin,43.38%,42.15%,32.40%,41.27%,41.83%,40.48%,36.06%,35.27%,33.19%,32.03%,Upgrade
