Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"4,437","1,935","1,807","1,695.79","1,580.58","1,556.17","1,288.83","1,371.33","1,052.67","1,039.82",Upgrade
Revenue Growth (YoY),129.30%,7.08%,6.56%,7.29%,1.57%,20.74%,-6.02%,30.27%,1.24%,7.86%,Upgrade
Gross Profit,"4,437","1,935","1,807","1,695.79","1,580.58","1,556.17","1,288.83","1,371.33","1,052.67","1,039.82",Upgrade
"Selling, General & Admin","1,859","1,005",965,895.08,857.97,798.75,733.2,733.88,595.04,550.67,Upgrade
Other Operating Expenses,"1,216",229,224,208.66,219,213.72,204.57,305.03,254.04,220.71,Upgrade
Operating Expenses,"3,075","1,234","1,189","1,103.74","1,076.97","1,012.47",937.77,"1,038.92",849.08,771.38,Upgrade
Operating Income,"1,362",701,618,592.05,503.61,543.7,351.07,332.41,203.59,268.44,Upgrade
Pretax Income,"1,362",701,618,592.05,503.61,543.7,351.07,332.41,203.59,268.44,Upgrade
Income Tax,264,154,126,134.68,103.3,219.95,125.59,122.03,65.03,101.57,Upgrade
Net Income,"1,098",547,492,457.37,400.31,323.75,225.48,210.39,138.56,166.87,Upgrade
Preferred Dividends,50,18,14,0,0,0,0,0,0,0,Upgrade
Net Income Common,"1,048",529,478,457.37,400.31,323.75,225.48,210.39,138.56,166.87,Upgrade
Net Income Growth,98.11%,10.67%,4.51%,14.25%,23.65%,43.58%,7.18%,51.84%,-16.96%,26.04%,Upgrade
Shares Outstanding (Basic),16,10,10,11,12,12,12,12,10,10,Upgrade
Shares Outstanding (Diluted),16,10,10,11,12,12,12,12,10,10,Upgrade
Shares Change,58.41%,-2.39%,-9.73%,-6.68%,-0.60%,-,-,17.50%,6.27%,-6.11%,Upgrade
EPS (Basic),67.47,53.88,47.50,41.05,33.53,29.96,18.77,17.52,13.56,17.35,Upgrade
EPS (Diluted),67.40,53.88,47.50,41.05,33.53,29.96,18.77,17.52,13.56,17.35,Upgrade
EPS Growth,25.09%,13.43%,15.71%,22.43%,11.92%,59.62%,7.13%,29.20%,-21.84%,34.29%,Upgrade
Free Cash Flow Per Share,127.03,-39.73,24.26,41.05,26.39,22.77,12.38,11.93,9.74,27.55,Upgrade
Dividend Per Share,2.160,1.880,1.670,1.600,1.450,1.250,1.200,1.200,1.200,1.200,Upgrade
Dividend Growth,14.89%,12.57%,4.37%,10.34%,16.00%,4.17%,0%,0%,0%,-8.40%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,30.70%,36.23%,34.20%,34.91%,31.86%,34.94%,27.24%,24.24%,19.34%,25.82%,Upgrade
Profit Margin,23.62%,27.34%,26.45%,26.97%,25.33%,20.80%,17.50%,15.34%,13.16%,16.05%,Upgrade
Free Cash Flow Margin,44.47%,-20.16%,13.50%,26.97%,19.93%,17.58%,11.53%,10.45%,9.46%,25.48%,Upgrade
Effective Tax Rate,19.38%,21.97%,20.39%,22.75%,20.51%,40.45%,35.77%,36.71%,31.94%,37.84%,Upgrade
EBITDA,"1,895",844,751,719.74,624.04,657.34,461.65,443.03,286.03,341.59,Upgrade
EBITDA Margin,42.71%,43.62%,41.56%,42.44%,39.48%,42.24%,35.82%,32.31%,27.17%,32.85%,Upgrade
Depreciation & Amortization,533,143,133,127.69,120.43,113.65,110.59,110.61,82.44,73.15,Upgrade
EBIT,"1,362",701,618,592.05,503.61,543.7,351.07,332.41,203.59,268.44,Upgrade
EBIT Margin,30.70%,36.23%,34.20%,34.91%,31.86%,34.94%,27.24%,24.24%,19.34%,25.82%,Upgrade
