Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,335.79,240.71,176.34,202.61,180.92,165.18,152.19,129.9,109.19,97.35,Upgrade
Revenue Growth (YoY),39.50%,36.50%,-12.96%,11.99%,9.53%,8.53%,17.16%,18.97%,12.16%,4.25%,Upgrade
Gross Profit,335.79,240.71,176.34,202.61,180.92,165.18,152.19,129.9,109.19,97.35,Upgrade
"Selling, General & Admin",147.65,123.73,100.18,100.95,89.86,79.97,78.02,75.55,62.9,50.54,Upgrade
Other Operating Expenses,59.5,60.01,33.51,36.3,36.11,28,28.9,39.53,22.11,17.73,Upgrade
Operating Expenses,207.15,183.74,133.7,137.25,125.98,107.98,106.91,115.08,85.01,68.27,Upgrade
Operating Income,128.64,56.97,42.65,65.36,54.94,57.2,45.28,14.82,24.18,29.08,Upgrade
Pretax Income,128.64,56.97,42.65,65.36,54.94,57.2,45.28,14.82,24.18,29.08,Upgrade
Income Tax,27.35,9.42,7.88,11.66,8.69,18.73,14.13,3.88,7.49,11.51,Upgrade
Net Income,101.29,47.56,34.77,53.7,46.26,38.47,31.16,10.94,16.68,17.57,Upgrade
Net Income Growth,113.00%,36.78%,-35.25%,16.08%,20.23%,23.47%,184.77%,-34.42%,-5.06%,-13.79%,Upgrade
Shares Outstanding (Basic),28,22,20,20,19,18,18,18,12,11,Upgrade
Shares Outstanding (Diluted),28,22,20,20,19,18,18,18,12,11,Upgrade
Shares Change,27.50%,10.66%,-2.12%,6.02%,5.02%,0.29%,2.64%,43.73%,15.23%,1.44%,Upgrade
EPS (Basic),3.61,2.17,1.74,2.65,2.42,2.12,1.72,0.62,1.36,1.65,Upgrade
EPS (Diluted),3.60,2.15,1.73,2.63,2.41,2.10,1.71,0.61,1.35,1.63,Upgrade
EPS Growth,67.44%,24.28%,-34.22%,9.13%,14.76%,22.81%,180.33%,-54.81%,-17.18%,-15.10%,Upgrade
Free Cash Flow Per Share,4.05,6.86,4.12,3.20,3.72,3.11,3.07,2.19,2.00,3.20,Upgrade
Dividend Per Share,1.500,1.430,1.370,1.320,1.120,0.840,0.640,0.600,0.600,0.540,Upgrade
Dividend Growth,4.90%,4.38%,3.79%,17.86%,33.33%,31.25%,6.67%,0%,11.11%,20.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,38.31%,23.67%,24.18%,32.26%,30.37%,34.63%,29.75%,11.41%,22.14%,29.88%,Upgrade
Profit Margin,30.17%,19.76%,19.72%,26.50%,25.57%,23.29%,20.47%,8.42%,15.28%,18.05%,Upgrade
Free Cash Flow Margin,33.68%,62.21%,46.04%,31.76%,39.09%,34.00%,36.28%,29.60%,22.34%,34.78%,Upgrade
Effective Tax Rate,21.26%,16.53%,18.48%,17.84%,15.81%,32.75%,31.19%,26.15%,31.00%,39.58%,Upgrade
EBITDA,145.96,81.61,68.29,83.27,73.15,75.35,64.45,33.32,37.35,45.19,Upgrade
EBITDA Margin,43.47%,33.91%,38.72%,41.10%,40.43%,45.61%,42.35%,25.65%,34.21%,46.42%,Upgrade
Depreciation & Amortization,17.32,24.64,25.64,17.92,18.2,18.14,19.17,18.5,13.17,16.11,Upgrade
EBIT,128.64,56.97,42.65,65.36,54.94,57.2,45.28,14.82,24.18,29.08,Upgrade
EBIT Margin,38.31%,23.67%,24.18%,32.26%,30.37%,34.63%,29.75%,11.41%,22.14%,29.88%,Upgrade
