Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Revenue,139.9,154.77,35.06,70.52,55.47,5.96,0.41,33.55,33.03,27.85,Upgrade
Revenue Growth (YoY),-9.61%,341.47%,-50.29%,27.14%,830.50%,1361.03%,-98.78%,1.56%,18.61%,23.12%,Upgrade
Gross Profit,139.9,154.77,35.06,70.52,55.47,5.96,0.41,33.55,33.03,27.85,Upgrade
"Selling, General & Admin",33.55,33.46,29.99,27.83,24.86,8.26,12.73,12.52,13.6,11.55,Upgrade
Other Operating Expenses,30.13,32.42,35.31,35.1,37.86,5.55,10.05,4.2,4.29,4.11,Upgrade
Operating Expenses,63.68,65.89,65.3,62.93,62.72,13.81,22.79,16.72,17.89,15.66,Upgrade
Operating Income,76.22,88.88,-30.24,7.59,-7.25,-7.85,-22.38,16.83,15.15,12.19,Upgrade
Other Expense / Income,14.42,10.56,14.61,9.01,17.73,28.1,-91.79,-12.55,-13.55,-13.59,Upgrade
Pretax Income,61.8,78.33,-44.86,-1.42,-24.98,-35.95,69.42,29.38,28.69,25.78,Upgrade
Income Tax,17.96,24.22,-10.07,0.34,0.07,-36.23,45.9,0,0,0,Upgrade
Net Income,43.84,54.11,-34.78,-1.76,-25.05,0.28,23.52,29.38,28.69,25.78,Upgrade
Net Income Growth,-18.98%,-,-,-,-,-98.82%,-19.95%,2.38%,11.31%,5.14%,Upgrade
Shares Outstanding (Basic),24,25,24,24,24,24,24,24,25,22,Upgrade
Shares Outstanding (Diluted),24,25,24,24,24,24,24,24,25,22,Upgrade
Shares Change,-4.07%,2.04%,0.42%,0.53%,0.67%,-0.50%,-0.90%,-2.72%,12.81%,10.13%,Upgrade
EPS (Basic),1.86,2.20,-1.42,-0.07,-1.03,0.01,0.97,1.21,1.15,1.18,Upgrade
EPS (Diluted),1.83,2.17,-1.42,-0.07,-1.03,0.01,0.97,1.20,1.14,1.16,Upgrade
EPS Growth,-15.67%,-,-,-,-,-98.97%,-19.17%,5.26%,-1.72%,-4.13%,Upgrade
Free Cash Flow Per Share,4.61,3.20,3.22,2.67,2.75,0.56,2.55,-1.83,-0.40,0.69,Upgrade
Dividend Per Share,0.320,-,-,-,-,-,0.600,0.990,0.950,0.890,Upgrade
Dividend Growth,-,-,-,-,-,-,-39.39%,4.21%,6.74%,7.23%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,54.48%,57.43%,-86.27%,10.76%,-13.07%,-131.67%,-5484.80%,50.15%,45.85%,43.77%,Upgrade
Profit Margin,31.34%,34.96%,-99.22%,-2.50%,-45.15%,4.66%,5763.48%,87.56%,86.86%,92.55%,Upgrade
Free Cash Flow Margin,77.73%,50.87%,224.50%,92.08%,119.98%,223.50%,15095.83%,-132.97%,-30.03%,54.23%,Upgrade
Effective Tax Rate,29.06%,30.92%,-,-,-,-,66.12%,-,-,-,Upgrade
EBITDA,67.03,84.84,-37.14,6.08,-19.41,-34.93,69.9,29.79,29.18,26.87,Upgrade
EBITDA Margin,47.91%,54.82%,-105.95%,8.62%,-35.00%,-585.96%,17132.35%,88.80%,88.32%,96.48%,Upgrade
Depreciation & Amortization,5.23,6.52,7.71,7.5,5.56,1.02,0.49,0.42,0.48,1.1,Upgrade
EBIT,61.8,78.33,-44.86,-1.42,-24.98,-35.95,69.42,29.38,28.69,25.78,Upgrade
EBIT Margin,44.18%,50.61%,-127.95%,-2.02%,-45.03%,-603.05%,17013.48%,87.56%,86.86%,92.55%,Upgrade
