Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,479.65,572.13,380.21,331.95,312.47,217.03,195.05,182.73,176.58,178.51,Upgrade
Revenue Growth (YoY),-16.16%,50.48%,14.54%,6.23%,43.97%,11.27%,6.74%,3.48%,-1.08%,8.50%,Upgrade
Gross Profit,479.65,572.13,380.21,331.95,312.47,217.03,195.05,182.73,176.58,178.51,Upgrade
"Selling, General & Admin",206.9,206.16,180.3,145.57,134.67,100.81,94.05,92.78,88.19,86.59,Upgrade
Other Operating Expenses,50.39,54.31,75.48,33.51,45.12,28.29,29.01,22.57,32.61,24.94,Upgrade
Operating Expenses,257.29,260.47,255.78,179.09,179.78,129.1,123.06,115.35,120.8,111.52,Upgrade
Operating Income,222.36,311.66,124.42,152.86,132.69,87.94,71.99,67.38,55.78,66.99,Upgrade
Pretax Income,222.36,311.66,124.42,152.86,132.69,87.94,71.99,67.38,55.78,66.99,Upgrade
Income Tax,56.06,76.55,27.47,36.43,31.82,34.73,23.74,22.03,17.58,22.56,Upgrade
Net Income,166.3,235.11,96.95,116.43,100.86,53.21,48.25,45.36,38.2,44.42,Upgrade
Net Income Growth,-29.27%,142.50%,-16.73%,15.44%,89.56%,10.28%,6.38%,18.73%,-14.01%,21.52%,Upgrade
Shares Outstanding (Basic),45,46,47,36,36,24,24,24,25,25,Upgrade
Shares Change,-2.14%,-3.02%,32.02%,0.30%,48.06%,0.44%,-1.94%,-2.71%,0.22%,0.34%,Upgrade
EPS (Basic),3.69,5.00,2.19,3.25,2.82,2.20,2.00,1.84,1.53,1.78,Upgrade
EPS (Diluted),3.68,4.98,2.18,3.25,2.82,2.20,2.00,1.84,1.52,1.77,Upgrade
EPS Growth,-26.10%,128.44%,-32.92%,15.25%,28.18%,10.00%,8.70%,21.05%,-14.12%,19.59%,Upgrade
Free Cash Flow Per Share,4.52,4.49,2.91,2.66,3.86,2.58,3.55,1.75,1.80,3.75,Upgrade
Dividend Per Share,1.360,1.280,1.200,1.180,1.100,1.040,0.980,0.900,0.760,0.640,Upgrade
Dividend Growth,6.25%,6.67%,1.69%,7.27%,5.77%,6.12%,8.89%,18.42%,18.75%,33.33%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,46.36%,54.47%,32.73%,46.05%,42.46%,40.52%,36.91%,36.88%,31.59%,37.52%,Upgrade
Profit Margin,34.67%,41.09%,25.50%,35.08%,32.28%,24.52%,24.74%,24.82%,21.63%,24.89%,Upgrade
Free Cash Flow Margin,42.06%,35.81%,36.02%,28.56%,43.92%,28.56%,43.43%,23.32%,25.54%,52.53%,Upgrade
Effective Tax Rate,25.21%,24.56%,22.08%,23.83%,23.98%,39.49%,32.98%,32.69%,31.52%,33.68%,Upgrade
EBITDA,234.26,326.18,144.3,166.26,145.2,95.91,79.95,74.69,62.94,75.01,Upgrade
EBITDA Margin,48.84%,57.01%,37.95%,50.09%,46.47%,44.19%,40.99%,40.87%,35.64%,42.02%,Upgrade
Depreciation & Amortization,11.91,14.52,19.87,13.4,12.52,7.98,7.96,7.31,7.16,8.02,Upgrade
EBIT,222.36,311.66,124.42,152.86,132.69,87.94,71.99,67.38,55.78,66.99,Upgrade
EBIT Margin,46.36%,54.47%,32.73%,46.05%,42.46%,40.52%,36.91%,36.88%,31.59%,37.52%,Upgrade
