Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,140.19,126.14,101.07,94.74,84.97,79.32,60.11,56.63,51.36,45.51,Upgrade
Revenue Growth (YoY),11.14%,24.81%,6.68%,11.50%,7.12%,31.97%,6.15%,10.26%,12.84%,2.97%,Upgrade
Gross Profit,140.19,126.14,101.07,94.74,84.97,79.32,60.11,56.63,51.36,45.51,Upgrade
"Selling, General & Admin",53.73,46.9,41.6,37.41,35.91,32.62,24.88,22.39,20.72,20.33,Upgrade
Other Operating Expenses,19.15,21.84,20.71,17.74,13.97,25.13,9.93,11.24,14.61,14.42,Upgrade
Operating Expenses,72.88,68.74,62.31,55.15,49.87,57.75,34.8,33.63,35.32,34.76,Upgrade
Operating Income,67.31,57.4,38.75,39.58,35.1,21.58,25.31,23,16.03,10.76,Upgrade
Pretax Income,67.31,57.4,38.75,39.58,35.1,21.58,25.31,23,16.03,10.76,Upgrade
Income Tax,14.09,11.66,7.43,7.72,7.02,9.66,8.01,6.89,4.68,2.69,Upgrade
Net Income,53.22,45.74,31.33,31.87,28.07,11.92,17.3,16.1,11.36,8.07,Upgrade
Preferred Dividends,0.9,0.59,0,0,0,0,0,0,0.77,0.78,Upgrade
Net Income Common,52.32,45.15,31.33,31.87,28.07,11.92,17.3,16.1,10.59,7.29,Upgrade
Net Income Growth,15.87%,44.13%,-1.69%,13.52%,135.60%,-31.12%,7.42%,52.12%,45.14%,47.75%,Upgrade
Shares Outstanding (Basic),13,13,13,12,12,12,11,11,7,7,Upgrade
Shares Change,-1.71%,0.16%,4.09%,-0.01%,0.37%,16.10%,-1.32%,45.41%,0.12%,0.34%,Upgrade
EPS (Basic),4.10,3.49,2.42,2.55,2.27,1.00,1.62,1.56,1.40,0.98,Upgrade
EPS (Diluted),4.08,3.47,2.41,2.53,2.26,1.00,1.61,1.50,1.17,0.84,Upgrade
EPS Growth,17.58%,43.98%,-4.74%,11.95%,126.00%,-37.89%,7.33%,28.21%,39.29%,40.00%,Upgrade
Free Cash Flow Per Share,5.58,4.82,3.02,2.99,2.73,1.91,2.44,3.16,5.32,5.12,Upgrade
Dividend Per Share,0.760,0.700,0.680,0.590,0.530,0.440,0.400,0.320,-,-,Upgrade
Dividend Growth,8.57%,2.94%,15.25%,11.32%,20.45%,10.00%,25.00%,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,48.01%,45.51%,38.35%,41.78%,41.30%,27.20%,42.10%,40.61%,31.22%,23.63%,Upgrade
Profit Margin,37.32%,35.79%,31.00%,33.64%,33.04%,15.02%,28.78%,28.44%,20.61%,16.02%,Upgrade
Free Cash Flow Margin,50.92%,49.69%,38.76%,39.40%,40.11%,29.95%,43.42%,60.54%,77.30%,83.89%,Upgrade
Effective Tax Rate,20.94%,20.32%,19.17%,19.50%,20.01%,44.78%,31.65%,29.98%,29.18%,24.99%,Upgrade
EBITDA,72.36,62.55,43.64,43.9,38.94,24.88,26.78,24.27,17.36,11.92,Upgrade
EBITDA Margin,51.61%,49.59%,43.18%,46.34%,45.82%,31.36%,44.55%,42.86%,33.80%,26.18%,Upgrade
Depreciation & Amortization,5.05,5.15,4.88,4.32,3.84,3.3,1.47,1.28,1.32,1.16,Upgrade
EBIT,67.31,57.4,38.75,39.58,35.1,21.58,25.31,23,16.03,10.76,Upgrade
EBIT Margin,48.01%,45.51%,38.35%,41.78%,41.30%,27.20%,42.10%,40.61%,31.22%,23.63%,Upgrade
