Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2003
Revenue,"4,475.5","5,070.8","4,835","5,292.1","5,589.9","5,524.3","5,422.9","5,483.7","5,607.2","5,542",Upgrade
Revenue Growth (YoY),-11.74%,4.88%,-8.64%,-5.33%,1.19%,1.87%,-1.11%,-2.20%,1.18%,-2.17%,Upgrade
Cost of Revenue,"2,626.4","2,896.4","2,826.5","3,086.5","3,300.8","3,353","3,266.7","3,199.4","3,297.4","3,235",Upgrade
Gross Profit,"1,849.1","2,174.4","2,008.5","2,205.6","2,289.1","2,171.3","2,156.2","2,284.3","2,309.8","2,307",Upgrade
"Selling, General & Admin",964.2,"1,051.3","1,041.2","1,271.6","1,167","1,231.5","1,669.2","1,174.9","1,169.3","1,199.6",Upgrade
Other Operating Expenses,0,0,0,0,0,464,0,0,0,0,Upgrade
Operating Expenses,964.2,"1,051.3","1,041.2","1,271.6","1,167","1,695.5","1,669.2","1,174.9","1,169.3","1,199.6",Upgrade
Operating Income,884.9,"1,123.1",967.3,934,"1,122.1",475.8,487,"1,109.4","1,140.5","1,107.4",Upgrade
Interest Expense / Income,101,105.5,118.5,152,149.6,142.1,152.5,167.9,176.6,195.6,Upgrade
Other Expense / Income,-224.7,82.2,-6.3,-539.4,-18.9,-13.8,-7.2,-0.3,-4.3,-15.1,Upgrade
Pretax Income,"1,008.6",935.4,855.1,"1,321.4",991.4,347.5,341.7,941.8,968.2,926.9,Upgrade
Income Tax,98,129.6,110.8,263.1,139.5,904.6,88.5,104,115.8,128.5,Upgrade
Net Income,910.6,805.8,744.3,"1,058.3",851.9,-557.1,253.2,837.8,852.4,798.4,Upgrade
Net Income Growth,13.01%,8.26%,-29.67%,24.23%,-,-,-69.78%,-1.71%,6.76%,-22.18%,Upgrade
Shares Outstanding (Basic),387,407,412,428,452,468,490,513,533,557,Upgrade
Shares Outstanding (Diluted),388,409,415,431,454,468,494,517,537,560,Upgrade
Shares Change,-5.01%,-1.52%,-3.64%,-5.17%,-2.89%,-5.19%,-4.49%,-3.74%,-4.09%,-7.85%,Upgrade
EPS (Basic),2.35,1.98,1.81,2.47,1.89,-1.19,0.52,1.63,1.60,1.43,Upgrade
EPS (Diluted),2.34,1.97,1.79,2.46,1.87,-1.19,0.51,1.62,1.59,1.43,Upgrade
EPS Growth,18.78%,10.06%,-27.24%,31.55%,-,-,-68.52%,1.89%,11.19%,-15.38%,Upgrade
Free Cash Flow Per Share,0.96,2.04,1.87,1.84,1.07,1.21,1.88,1.81,1.76,1.74,Upgrade
Dividend Per Share,0.940,0.940,0.900,0.800,0.760,0.700,0.640,0.620,0.500,0.500,Upgrade
Dividend Growth,0%,4.44%,12.50%,5.26%,8.57%,9.38%,3.23%,24.00%,0%,17.65%,Upgrade
Gross Margin,41.32%,42.88%,41.54%,41.68%,40.95%,39.30%,39.76%,41.66%,41.19%,41.63%,Upgrade
Operating Margin,19.77%,22.15%,20.01%,17.65%,20.07%,8.61%,8.98%,20.23%,20.34%,19.98%,Upgrade
Profit Margin,20.35%,15.89%,15.39%,20.00%,15.24%,-10.08%,4.67%,15.28%,15.20%,14.41%,Upgrade
Free Cash Flow Margin,8.34%,16.38%,15.93%,14.87%,8.63%,10.23%,16.95%,16.91%,16.76%,17.44%,Upgrade
Effective Tax Rate,9.72%,13.86%,12.96%,19.91%,14.07%,260.32%,25.90%,11.04%,11.96%,13.86%,Upgrade
EBITDA,"1,293.4","1,249.1","1,199.2","1,731.1","1,405.7",752.5,757.4,"1,379.9","1,416.7","1,385.3",Upgrade
EBITDA Margin,28.90%,24.63%,24.80%,32.71%,25.15%,13.62%,13.97%,25.16%,25.27%,25.00%,Upgrade
Depreciation & Amortization,183.8,208.2,225.6,257.7,264.7,262.9,263.2,270.2,271.9,262.8,Upgrade
EBIT,"1,109.6","1,040.9",973.6,"1,473.4","1,141",489.6,494.2,"1,109.7","1,144.8","1,122.5",Upgrade
EBIT Margin,24.79%,20.53%,20.14%,27.84%,20.41%,8.86%,9.11%,20.24%,20.42%,20.25%,Upgrade
