Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Revenue,"1,080.67","1,554.7",834.22,652.11,422.99,322.18,190.35,112.53,77.12,76.13,Upgrade
Revenue Growth (YoY),-30.49%,86.37%,27.93%,54.17%,31.29%,69.25%,69.16%,45.92%,1.29%,-9.30%,Upgrade
Cost of Revenue,221.1,81.34,72.91,66.4,35.55,41.02,55.61,32.12,37.55,35.65,Upgrade
Gross Profit,859.57,"1,473.36",761.31,585.71,387.44,281.15,134.74,80.4,39.57,40.48,Upgrade
"Selling, General & Admin",714.61,906.2,428.54,385.22,310.51,227.88,82.13,58.32,44.45,36.38,Upgrade
Other Operating Expenses,9.01,0,14.06,1.7,8.51,12.37,3.89,0,2.55,0,Upgrade
Operating Expenses,723.63,906.2,442.59,386.92,319.01,240.26,86.01,58.32,47,36.38,Upgrade
Operating Income,135.94,567.16,318.71,198.8,68.42,40.9,48.73,22.08,-7.43,4.1,Upgrade
Interest Expense / Income,207.68,145.09,107.7,82.35,56.43,20.43,2,0.83,1.26,2.67,Upgrade
Other Expense / Income,151.95,-186.94,-69.58,0.19,-8.42,0.4,10.88,1.76,-0.01,-0.33,Upgrade
Pretax Income,-223.69,609.01,280.59,116.26,20.41,20.07,35.85,19.49,-8.69,1.76,Upgrade
Income Tax,-63.86,163.96,75.44,34.64,4.9,8.51,14.32,7.69,-2.89,0.7,Upgrade
Net Income,-159.83,445.05,205.15,81.61,15.51,11.56,21.53,11.81,-5.8,1.06,Upgrade
Preferred Dividends,8.01,7.46,4.71,0.26,0,0,0,0,0,0,Upgrade
Net Income Common,-167.84,437.6,200.44,81.35,15.51,11.56,21.53,11.81,-5.8,1.06,Upgrade
Net Income Growth,-,118.32%,146.40%,424.51%,34.21%,-46.32%,82.35%,-,-,-69.95%,Upgrade
Shares Outstanding (Basic),28,27,26,26,26,23,18,16,10,1,Upgrade
Shares Outstanding (Diluted),28,29,27,28,27,24,18,16,10,1,Upgrade
Shares Change,-2.82%,9.42%,-3.71%,2.86%,10.18%,32.07%,13.07%,69.22%,542.81%,0.99%,Upgrade
EPS (Basic),-5.95,15.99,7.83,3.08,0.60,0.50,1.19,0.73,-0.60,0.74,Upgrade
EPS (Diluted),-5.95,15.09,7.56,2.95,0.58,0.48,1.17,0.73,-0.60,0.71,Upgrade
EPS Growth,-,99.60%,156.27%,408.62%,20.83%,-58.97%,60.27%,-,-,-70.17%,Upgrade
Free Cash Flow Per Share,0.10,1.84,2.17,-1.14,-4.15,-3.53,4.40,1.94,-2.42,-2.53,Upgrade
Dividend Per Share,4.000,12.500,1.325,1.490,0.740,0.670,0.280,0.260,0.030,-,Upgrade
Dividend Growth,-68.00%,843.40%,-11.07%,101.35%,10.45%,139.29%,7.69%,766.67%,-,-,Upgrade
Gross Margin,79.54%,94.77%,91.26%,89.82%,91.59%,87.27%,70.78%,71.45%,51.31%,53.17%,Upgrade
Operating Margin,12.58%,36.48%,38.20%,30.48%,16.18%,12.69%,25.60%,19.62%,-9.64%,5.38%,Upgrade
Profit Margin,-15.53%,28.15%,24.03%,12.47%,3.67%,3.59%,11.31%,10.49%,-7.52%,1.39%,Upgrade
Free Cash Flow Margin,0.25%,3.23%,6.67%,-4.62%,-25.43%,-25.38%,41.84%,27.94%,-30.19%,-4.77%,Upgrade
Effective Tax Rate,-,26.92%,26.89%,29.80%,24.02%,42.41%,39.95%,39.44%,-,39.95%,Upgrade
EBITDA,23.97,779.97,407.66,217.65,90.65,51.64,42.15,21.18,-6.78,6.29,Upgrade
EBITDA Margin,2.22%,50.17%,48.87%,33.38%,21.43%,16.03%,22.14%,18.82%,-8.79%,8.26%,Upgrade
Depreciation & Amortization,39.97,25.87,19.37,19.05,13.81,11.14,4.31,0.85,0.65,1.86,Upgrade
EBIT,-16,754.1,388.29,198.6,76.84,40.5,37.84,20.33,-7.43,4.43,Upgrade
EBIT Margin,-1.48%,48.50%,46.55%,30.46%,18.17%,12.57%,19.88%,18.06%,-9.63%,5.82%,Upgrade
