Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Revenue,915.44,996.96,706.55,891.09,"1,156.19","1,039.43",925.89,803.57,719.75,682.3,Upgrade
Revenue Growth (YoY),-8.18%,41.10%,-20.71%,-22.93%,11.23%,12.26%,15.22%,11.64%,5.49%,4.55%,Upgrade
Gross Profit,915.44,996.96,706.55,891.09,"1,156.19","1,039.43",925.89,803.57,719.75,682.3,Upgrade
"Selling, General & Admin",388.05,358.98,323.5,339.01,346.03,327.18,313.36,299.74,279.12,250.56,Upgrade
Other Operating Expenses,152.26,188.6,133.69,148.08,394.51,307.79,277.09,206.93,147.38,113.73,Upgrade
Operating Expenses,540.31,547.58,457.19,487.09,740.54,634.97,590.45,506.67,426.5,364.29,Upgrade
Operating Income,375.13,449.39,249.36,404,415.65,404.46,335.44,296.89,293.25,318,Upgrade
Pretax Income,375.13,449.39,249.36,404,415.65,404.46,335.44,296.89,293.25,318,Upgrade
Income Tax,90.16,34.4,51.51,90.9,90.78,-209.81,109.7,45.23,89.04,109.07,Upgrade
Net Income,284.97,414.98,197.85,313.1,324.87,614.27,225.74,251.66,204.22,208.94,Upgrade
Net Income Growth,-31.33%,109.74%,-36.81%,-3.62%,-47.11%,172.11%,-10.30%,23.23%,-2.26%,0.76%,Upgrade
Shares Outstanding (Basic),77,89,92,95,103,107,104,104,102,101,Upgrade
Shares Change,-13.27%,-3.57%,-2.69%,-7.88%,-3.51%,2.57%,0.60%,1.84%,0.72%,6.85%,Upgrade
EPS (Basic),3.55,4.52,2.06,3.14,3.01,5.60,2.11,2.37,1.95,2.03,Upgrade
EPS (Diluted),3.54,4.52,2.06,3.13,2.99,5.58,2.09,2.35,1.95,2.01,Upgrade
EPS Growth,-21.68%,119.42%,-34.19%,4.68%,-46.42%,166.99%,-11.06%,20.51%,-2.99%,-1.95%,Upgrade
Free Cash Flow Per Share,17.42,13.20,9.14,6.02,6.66,2.10,2.12,0.31,-1.74,-2.49,Upgrade
Dividend Per Share,0.980,0.920,0.900,0.840,0.840,0.840,0.840,0.630,1.050,0.630,Upgrade
Dividend Growth,6.52%,2.22%,7.14%,0%,0%,0%,33.33%,-40.00%,66.67%,-12.50%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,40.98%,45.08%,35.29%,45.34%,35.95%,38.91%,36.23%,36.95%,40.74%,46.61%,Upgrade
Profit Margin,31.13%,41.62%,28.00%,35.14%,28.10%,59.10%,24.38%,31.32%,28.37%,30.62%,Upgrade
Free Cash Flow Margin,147.04%,117.96%,119.53%,64.18%,59.32%,21.55%,23.82%,4.00%,-24.53%,-36.82%,Upgrade
Effective Tax Rate,24.03%,7.66%,20.66%,22.50%,21.84%,-51.87%,32.70%,15.24%,30.36%,34.30%,Upgrade
EBITDA,452.76,527.89,321.87,476.42,479.92,466.01,391.89,340.28,324.8,341.19,Upgrade
EBITDA Margin,49.46%,52.95%,45.55%,53.47%,41.51%,44.83%,42.33%,42.35%,45.13%,50.01%,Upgrade
Depreciation & Amortization,77.62,78.5,72.51,72.43,64.27,61.55,56.44,43.39,31.55,23.18,Upgrade
EBIT,375.13,449.39,249.36,404,415.65,404.46,335.44,296.89,293.25,318,Upgrade
EBIT Margin,40.98%,45.08%,35.29%,45.34%,35.95%,38.91%,36.23%,36.95%,40.74%,46.61%,Upgrade
