Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Revenue,"29,310","24,105","21,846","22,977","20,609","18,358","15,082","13,880","12,702","11,778",Upgrade
Revenue Growth (YoY),21.59%,10.34%,-4.92%,11.49%,12.26%,21.72%,8.66%,9.27%,7.85%,13.02%,Upgrade
Cost of Revenue,"4,990","4,240","3,785","3,444","3,170","2,628","2,226","2,079","1,875","1,932",Upgrade
Gross Profit,"24,320","19,865","18,061","19,533","17,439","15,730","12,856","11,801","10,827","9,846",Upgrade
"Selling, General & Admin","3,035","2,524","2,475","2,755","2,579","2,391","2,054","1,755","1,735","1,739",Upgrade
Other Operating Expenses,"2,472","1,537","1,505","1,777","1,906","1,195","2,919",982,"1,395",868,Upgrade
Operating Expenses,"5,507","4,061","3,980","4,532","4,485","3,586","4,973","2,737","3,130","2,607",Upgrade
Operating Income,"18,813","15,804","14,081","15,001","12,954","12,144","7,883","9,064","7,697","7,239",Upgrade
Interest Expense / Income,538,513,516,533,612,563,427,3,8,0,Upgrade
Other Expense / Income,139,-772,-225,-416,-464,-113,-556,66,-35,-18,Upgrade
Pretax Income,"18,136","16,063","13,790","14,884","12,806","11,694","8,012","8,995","7,724","7,257",Upgrade
Income Tax,"3,179","3,752","2,924","2,804","2,505","4,995","2,021","2,667","2,286","2,277",Upgrade
Net Income,"14,957","12,311","10,866","12,080","10,301","6,699","5,991","6,328","5,438","4,980",Upgrade
Net Income Growth,21.49%,13.30%,-10.05%,17.27%,53.77%,11.82%,-5.33%,16.37%,9.20%,132.28%,Upgrade
Shares Outstanding (Basic),"1,906","1,946","1,953","1,999","2,049","2,104","2,170","2,221","2,264","2,353",Upgrade
Shares Outstanding (Diluted),"2,391","2,443","2,479","2,529","2,586","2,654","2,678","2,724","2,794","2,897",Upgrade
Shares Change,-2.13%,-1.45%,-1.98%,-2.20%,-2.56%,-0.90%,-1.69%,-2.51%,-3.56%,-24.87%,Upgrade
EPS (Basic),7.01,5.63,4.90,5.32,4.43,2.80,2.49,2.58,2.16,1.90,Upgrade
EPS (Diluted),7.00,5.63,4.89,5.32,4.42,2.80,2.48,2.58,2.16,1.90,Upgrade
EPS Growth,24.33%,15.13%,-8.08%,20.36%,57.86%,12.90%,-3.88%,19.44%,13.68%,140.51%,Upgrade
Free Cash Flow Per Share,8.55,6.82,4.54,5.50,5.46,3.75,2.13,2.54,3.62,1.33,Upgrade
Dividend Per Share,1.500,1.280,1.200,1.000,0.825,0.660,0.560,0.480,0.400,0.330,Upgrade
Dividend Growth,17.19%,6.67%,20.00%,21.21%,25.00%,17.86%,16.67%,20.00%,21.21%,50.00%,Upgrade
Gross Margin,82.98%,82.41%,82.67%,85.01%,84.62%,85.68%,85.24%,85.02%,85.24%,83.60%,Upgrade
Operating Margin,64.19%,65.56%,64.46%,65.29%,62.86%,66.15%,52.27%,65.30%,60.60%,61.46%,Upgrade
Profit Margin,51.03%,51.07%,49.74%,52.57%,49.98%,36.49%,39.72%,45.59%,42.81%,42.28%,Upgrade
Free Cash Flow Margin,61.00%,60.24%,44.42%,52.35%,59.31%,46.97%,33.49%,44.52%,52.37%,21.66%,Upgrade
Effective Tax Rate,17.53%,23.36%,21.20%,18.84%,19.56%,42.71%,25.22%,29.65%,29.60%,31.38%,Upgrade
EBITDA,"19,535","17,380","15,073","16,073","14,031","12,813","8,941","9,492","8,167","7,654",Upgrade
EBITDA Margin,66.65%,72.10%,69.00%,69.95%,68.08%,69.80%,59.28%,68.39%,64.30%,64.99%,Upgrade
Depreciation & Amortization,861,804,767,656,613,556,502,494,435,397,Upgrade
EBIT,"18,674","16,576","14,306","15,417","13,418","12,257","8,439","8,998","7,732","7,257",Upgrade
EBIT Margin,63.71%,68.77%,65.49%,67.10%,65.11%,66.77%,55.95%,64.83%,60.87%,61.61%,Upgrade
