Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"11,166.5","9,455.47","8,098.93","7,902.2","7,691.65","7,684.76","7,654.18","7,206.46","7,128.93","6,408.53",Upgrade
Revenue Growth (YoY),18.10%,16.75%,2.49%,2.74%,0.09%,0.40%,6.21%,1.09%,11.24%,10.05%,Upgrade
Cost of Revenue,"5,861.75","4,953.96","4,468.71","4,131.12","3,974.7","4,002.35","3,845.8","3,656.27","3,490.57","3,197.02",Upgrade
Gross Profit,"5,304.75","4,501.51","3,630.22","3,771.08","3,716.95","3,682.42","3,808.38","3,550.19","3,638.36","3,211.51",Upgrade
"Selling, General & Admin","2,961.51","2,599.27","2,390.39","2,362.08","2,383.22","2,436.93","2,395.62","2,289.75","2,157.46","2,000.68",Upgrade
Other Operating Expenses,493.19,472.15,384.49,402.67,364.45,325.42,375.43,397.46,400.54,388.76,Upgrade
Operating Expenses,"3,454.69","3,071.42","2,774.88","2,764.75","2,747.67","2,762.35","2,771.05","2,687.21","2,557.99","2,389.45",Upgrade
Operating Income,"1,850.06","1,430.09",855.34,"1,006.33",969.28,920.07,"1,037.33",862.98,"1,080.37",822.07,Upgrade
Interest Expense / Income,130.37,147.18,150.54,153.41,157.19,147.3,140.9,130.95,128.17,123.18,Upgrade
Other Expense / Income,3.89,8.53,2.32,2.04,8.32,4.24,1.57,0.41,0.72,5.38,Upgrade
Pretax Income,"1,715.79","1,274.38",702.49,850.88,803.78,768.53,894.87,731.62,951.48,693.51,Upgrade
Income Tax,334.73,251.89,171.82,168.94,163.03,219.43,292.95,227.92,302.59,193.59,Upgrade
Net Income,"1,381.06","1,022.49",530.67,681.94,640.75,549.09,601.92,503.69,648.88,499.93,Upgrade
Net Income Growth,35.07%,92.68%,-22.18%,6.43%,16.69%,-8.78%,19.50%,-22.38%,29.80%,-2.09%,Upgrade
Shares Outstanding (Basic),265,265,267,276,275,274,273,277,286,304,Upgrade
Shares Change,0.19%,-0.89%,-2.97%,0.27%,0.27%,0.35%,-1.55%,-2.86%,-6.03%,-0.56%,Upgrade
EPS (Basic),4.99,3.69,1.89,2.39,2.25,1.95,2.18,1.80,2.25,1.64,Upgrade
EPS (Diluted),4.94,3.66,1.87,2.35,2.22,1.89,2.08,1.72,2.16,1.58,Upgrade
EPS Growth,34.97%,95.72%,-20.32%,5.72%,17.27%,-8.99%,20.93%,-20.37%,36.88%,-0.25%,Upgrade
Free Cash Flow Per Share,9.48,7.99,5.91,3.93,2.08,2.17,2.92,2.95,2.43,2.49,Upgrade
Dividend Per Share,0.887,1.340,0.313,1.120,0.929,0.689,0.671,0.209,0.636,0.173,Upgrade
Dividend Growth,-33.81%,328.12%,-72.05%,20.56%,34.83%,2.68%,221.05%,-67.14%,267.63%,-71.17%,Upgrade
Gross Margin,47.51%,47.61%,44.82%,47.72%,48.32%,47.92%,49.76%,49.26%,51.04%,50.11%,Upgrade
Operating Margin,16.57%,15.12%,10.56%,12.73%,12.60%,11.97%,13.55%,11.98%,15.15%,12.83%,Upgrade
Profit Margin,12.37%,10.81%,6.55%,8.63%,8.33%,7.15%,7.86%,6.99%,9.10%,7.80%,Upgrade
Free Cash Flow Margin,22.53%,22.39%,19.49%,13.71%,7.42%,7.74%,10.42%,11.35%,9.72%,11.81%,Upgrade
Effective Tax Rate,19.51%,19.77%,24.46%,19.85%,20.28%,28.55%,32.74%,31.15%,31.80%,27.91%,Upgrade
EBITDA,"1,902.04","1,551.24",988.09,"1,117.68","1,092.07","1,028.78","1,121.82",947.7,"1,168.49",919.78,Upgrade
EBITDA Margin,17.03%,16.41%,12.20%,14.14%,14.20%,13.39%,14.66%,13.15%,16.39%,14.35%,Upgrade
Depreciation & Amortization,55.87,129.68,135.07,113.39,131.11,112.96,86.05,85.14,88.84,103.09,Upgrade
EBIT,"1,846.16","1,421.56",853.02,"1,004.29",960.96,915.82,"1,035.77",862.56,"1,079.65",816.69,Upgrade
EBIT Margin,16.53%,15.03%,10.53%,12.71%,12.49%,11.92%,13.53%,11.97%,15.14%,12.74%,Upgrade
