Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Revenue,150.56,150.28,125.94,124.07,120.3,107.3,96,92.14,69.89,62.42,Upgrade
Revenue Growth (YoY),0.19%,19.33%,1.50%,3.13%,12.12%,11.77%,4.19%,31.83%,11.96%,23.51%,Upgrade
Gross Profit,150.56,150.28,125.94,124.07,120.3,107.3,96,92.14,69.89,62.42,Upgrade
"Selling, General & Admin",74.62,77.23,71.08,66.64,62.3,59.97,56.79,55.09,38.85,35.38,Upgrade
Other Operating Expenses,30.56,31.27,26.05,23.5,23.04,30.29,22.85,26.46,16.19,12.95,Upgrade
Operating Expenses,105.18,108.49,97.13,90.13,85.33,90.26,79.64,81.55,55.03,48.32,Upgrade
Operating Income,45.38,41.79,28.81,33.94,34.97,17.04,16.36,10.58,14.86,14.1,Upgrade
Other Expense / Income,-,22.69,-,-,-,-,-,-,-,3.07,Upgrade
Pretax Income,45.38,19.1,28.81,33.94,34.97,17.04,16.36,10.58,14.86,11.03,Upgrade
Income Tax,9.73,3.42,6.02,6.79,26.74,5.19,4.9,2.56,4.51,1.98,Upgrade
Net Income,35.65,15.68,22.78,27.15,8.24,11.85,11.46,8.03,10.34,9.05,Upgrade
Net Income Growth,127.45%,-31.20%,-16.07%,229.64%,-30.49%,3.41%,42.75%,-22.40%,14.24%,99.98%,Upgrade
Shares Outstanding (Basic),16,16,17,18,18,17,17,19,19,20,Upgrade
Shares Outstanding (Diluted),16,16,17,18,19,18,18,19,19,20,Upgrade
Shares Change,-4.15%,-4.61%,-5.99%,-1.78%,4.29%,1.99%,-7.90%,2.15%,-6.15%,-5.76%,Upgrade
EPS (Basic),2.27,0.96,1.34,1.52,0.45,0.66,0.65,0.42,0.54,0.45,Upgrade
EPS (Diluted),2.23,0.94,1.30,1.46,0.44,0.65,0.65,0.42,0.54,0.45,Upgrade
EPS Growth,137.23%,-27.69%,-10.96%,231.82%,-32.31%,0%,54.76%,-22.22%,20.00%,-,Upgrade
Free Cash Flow Per Share,2.17,-0.91,-3.35,-0.63,1.60,0.73,1.62,-0.14,1.19,1.12,Upgrade
Dividend Per Share,0.350,0.310,0.270,0.180,-,-,-,-,-,-,Upgrade
Dividend Growth,12.90%,14.81%,50.00%,-,-,-,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,30.14%,27.81%,22.87%,27.35%,29.07%,15.88%,17.04%,11.49%,21.26%,22.58%,Upgrade
Profit Margin,23.68%,10.43%,18.09%,21.88%,6.85%,11.04%,11.93%,8.71%,14.80%,14.50%,Upgrade
Free Cash Flow Margin,22.31%,-9.73%,-44.47%,-8.93%,23.93%,11.83%,29.36%,-2.96%,31.58%,35.81%,Upgrade
Effective Tax Rate,21.43%,17.91%,20.91%,20.01%,76.45%,30.47%,29.96%,24.17%,30.38%,17.91%,Upgrade
EBITDA,54.73,28.6,34.66,40.21,41.43,23.68,23.3,16.91,17.22,13.32,Upgrade
EBITDA Margin,36.35%,19.03%,27.52%,32.41%,34.44%,22.07%,24.27%,18.35%,24.65%,21.33%,Upgrade
Depreciation & Amortization,9.35,9.5,5.86,6.27,6.46,6.64,6.94,6.32,2.37,2.29,Upgrade
EBIT,45.38,19.1,28.81,33.94,34.97,17.04,16.36,10.58,14.86,11.03,Upgrade
EBIT Margin,30.14%,12.71%,22.87%,27.35%,29.07%,15.88%,17.04%,11.49%,21.26%,17.67%,Upgrade
