Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Revenue,620.22,568.56,425.93,508.98,533.21,530.44,406.17,308.73,298.15,275.77,Upgrade
Revenue Growth (YoY),9.08%,33.49%,-16.32%,-4.54%,0.52%,30.59%,31.56%,3.55%,8.11%,6.67%,Upgrade
Gross Profit,620.22,568.56,425.93,508.98,533.21,530.44,406.17,308.73,298.15,275.77,Upgrade
"Selling, General & Admin",270.57,241.17,225.02,227.42,222.44,210.36,162.97,127.8,117.29,104.07,Upgrade
Other Operating Expenses,44.86,41.06,41.89,55.21,55.28,56.24,52.01,25.58,32.78,37.55,Upgrade
Operating Expenses,315.43,282.23,266.91,282.63,277.73,266.6,214.98,153.38,150.07,141.62,Upgrade
Operating Income,304.79,286.34,159.02,226.35,255.48,263.83,191.2,155.35,148.08,134.15,Upgrade
Other Expense / Income,8.74,11.07,16.73,-,-,-,-,-,1.56,-,Upgrade
Pretax Income,296.05,275.27,142.29,226.35,255.48,263.83,191.2,155.35,146.52,134.15,Upgrade
Income Tax,77.77,70.7,30.78,55.31,65.89,124.39,77.45,63.09,57.91,52.4,Upgrade
Net Income,218.28,204.57,111.52,171.04,189.59,139.45,113.75,92.26,88.62,81.76,Upgrade
Net Income Growth,6.70%,83.45%,-34.80%,-9.78%,35.96%,22.59%,23.29%,4.11%,8.39%,5.38%,Upgrade
Shares Outstanding (Basic),119,120,123,127,129,135,135,80,79,79,Upgrade
Shares Change,-0.60%,-2.48%,-2.71%,-1.61%,-4.96%,0.19%,69.99%,0.07%,0.29%,1.57%,Upgrade
EPS (Basic),1.82,1.67,0.90,1.35,1.44,1.03,1.10,1.16,1.11,1.03,Upgrade
EPS (Diluted),1.81,1.66,0.90,1.35,1.44,1.03,1.10,1.16,1.11,1.03,Upgrade
EPS Growth,9.04%,84.44%,-33.33%,-6.25%,39.81%,-6.36%,-5.17%,4.50%,7.77%,4.04%,Upgrade
Free Cash Flow Per Share,3.99,2.64,1.31,1.40,1.66,1.43,0.86,1.22,1.62,1.58,Upgrade
Dividend Per Share,0.560,0.560,0.560,0.560,0.540,0.500,0.450,0.420,0.350,0.250,Upgrade
Dividend Growth,0%,0%,0%,3.70%,8.00%,11.11%,7.14%,20.00%,40.00%,400.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,49.14%,50.36%,37.34%,44.47%,47.91%,49.74%,47.07%,50.32%,49.67%,48.65%,Upgrade
Profit Margin,35.19%,35.98%,26.18%,33.60%,35.56%,26.29%,28.00%,29.88%,29.72%,29.65%,Upgrade
Free Cash Flow Margin,76.82%,55.75%,37.79%,34.82%,39.97%,36.54%,28.63%,31.48%,43.30%,45.33%,Upgrade
Effective Tax Rate,26.27%,25.68%,21.63%,24.44%,25.79%,47.15%,40.51%,40.61%,39.52%,39.06%,Upgrade
EBITDA,316.14,301.27,154.54,229.1,253.35,248.93,189.63,150.82,133.39,122.73,Upgrade
EBITDA Margin,50.97%,52.99%,36.28%,45.01%,47.51%,46.93%,46.69%,48.85%,44.74%,44.51%,Upgrade
Depreciation & Amortization,20.09,26,12.24,2.75,-2.13,-14.9,-1.57,-4.53,-13.13,-11.42,Upgrade
EBIT,296.05,275.27,142.29,226.35,255.48,263.83,191.2,155.35,146.52,134.15,Upgrade
EBIT Margin,47.73%,48.42%,33.41%,44.47%,47.91%,49.74%,47.07%,50.32%,49.14%,48.65%,Upgrade
