Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Revenue,"21,833","20,015","18,741","18,611","17,834","16,280","15,035","13,856","13,363","12,705",Upgrade
Revenue Growth (YoY),9.08%,6.80%,0.70%,4.36%,9.55%,8.28%,8.51%,3.69%,5.18%,1.76%,Upgrade
Gross Profit,"21,833","20,015","18,741","18,611","17,834","16,280","15,035","13,856","13,363","12,705",Upgrade
"Selling, General & Admin","10,101","8,994","8,672","8,185","7,960","7,339","6,850","6,902","6,322","5,791",Upgrade
Other Operating Expenses,"3,759","2,699","5,179","3,957","3,168","3,061","3,172","2,730","3,127","2,938",Upgrade
Operating Expenses,"13,860","11,693","13,851","12,142","11,128","10,400","10,022","9,632","9,449","8,729",Upgrade
Operating Income,"7,973","8,322","4,890","6,469","6,706","5,880","5,013","4,224","3,914","3,976",Upgrade
Other Expense / Income,23,17,2,25,17,19,20,14,-3,-2,Upgrade
Pretax Income,"7,950","8,305","4,888","6,444","6,689","5,861","4,993","4,210","3,917","3,978",Upgrade
Income Tax,"1,730","1,876","1,098","1,348","1,422","1,162",718,634,699,626,Upgrade
Net Income,"6,220","6,429","3,790","5,096","5,267","4,699","4,275","3,576","3,218","3,352",Upgrade
Preferred Dividends,171,158,122,111,89,52,38,45,87,99,Upgrade
Net Income Common,"6,049","6,271","3,668","4,985","5,178","4,647","4,237","3,531","3,131","3,253",Upgrade
Net Income Growth,-3.54%,70.97%,-26.42%,-3.73%,11.43%,9.68%,19.99%,12.78%,-3.75%,3.73%,Upgrade
Shares Outstanding (Basic),905,894,891,886,879,794,795,794,799,809,Upgrade
Shares Change,1.21%,0.36%,0.57%,0.80%,10.65%,-0.06%,0.06%,-0.55%,-1.29%,0.98%,Upgrade
EPS (Basic),6.70,6.98,4.12,5.61,5.84,5.63,5.36,4.45,3.94,4.05,Upgrade
EPS (Diluted),6.68,6.96,4.11,5.59,5.83,5.62,5.35,4.43,3.93,4.05,Upgrade
EPS Growth,-4.02%,69.34%,-26.54%,-3.95%,3.65%,5.05%,20.63%,12.85%,-3.08%,4.51%,Upgrade
Free Cash Flow Per Share,23.88,-4.67,67.35,20.73,10.94,3.35,12.64,24.21,-21.07,6.10,Upgrade
Dividend Per Share,2.521,2.318,2.727,2.620,2.053,1.940,1.799,1.731,1.806,1.868,Upgrade
Dividend Growth,8.76%,-15.00%,4.08%,27.62%,5.82%,7.84%,3.93%,-4.15%,-3.32%,3.49%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,36.52%,41.58%,26.09%,34.76%,37.60%,36.12%,33.34%,30.48%,29.29%,31.29%,Upgrade
Profit Margin,27.71%,31.33%,19.57%,26.79%,29.03%,28.54%,28.18%,25.48%,23.43%,25.60%,Upgrade
Free Cash Flow Margin,98.96%,-20.84%,320.08%,98.67%,53.90%,16.33%,66.78%,138.76%,-125.88%,38.87%,Upgrade
Effective Tax Rate,21.76%,22.59%,22.46%,20.92%,21.26%,19.83%,14.38%,15.06%,17.85%,15.74%,Upgrade
EBITDA,"8,997","9,322","6,199","7,282","7,346","6,403","5,455","4,645","4,730","4,332",Upgrade
EBITDA Margin,41.21%,46.58%,33.08%,39.13%,41.19%,39.33%,36.28%,33.52%,35.40%,34.10%,Upgrade
Depreciation & Amortization,"1,047","1,017","1,311",838,657,542,462,435,813,354,Upgrade
EBIT,"7,950","8,305","4,888","6,444","6,689","5,861","4,993","4,210","3,917","3,978",Upgrade
EBIT Margin,36.41%,41.49%,26.08%,34.62%,37.51%,36.00%,33.21%,30.38%,29.31%,31.31%,Upgrade
