Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Revenue,"3,573.4","3,051.4","2,613.4","2,392.17","2,014.25","1,881.35","1,766.63","1,660.51","1,575.8","1,363.28",Upgrade
Revenue Growth (YoY),17.11%,16.76%,9.25%,18.76%,7.06%,6.49%,6.39%,5.38%,15.59%,13.60%,Upgrade
Gross Profit,"3,573.4","3,051.4","2,613.4","2,392.17","2,014.25","1,881.35","1,766.63","1,660.51","1,575.8","1,363.28",Upgrade
"Selling, General & Admin","2,413.7","2,039.9","1,802.4","1,685.25","1,401.03","1,278.12","1,188.09","1,108.01","1,046.44",878.68,Upgrade
Other Operating Expenses,181.3,143.3,132.4,118.69,107.2,105.99,106.38,107.69,151.26,108.02,Upgrade
Operating Expenses,"2,595","2,183.2","1,934.8","1,803.95","1,508.24","1,384.11","1,294.46","1,215.7","1,197.7",986.7,Upgrade
Operating Income,978.4,868.2,678.6,588.22,506.01,497.24,472.17,444.81,378.1,376.58,Upgrade
Interest Expense / Income,141.2,65,59,63.66,40.58,38.32,39.48,39.25,28.41,16.44,Upgrade
Other Expense / Income,-38.9,40.4,-4.5,-1.37,2.97,9.2,9.19,3,9.94,2.53,Upgrade
Pretax Income,876.1,762.8,624.1,525.93,462.46,449.72,423.5,402.56,339.75,357.61,Upgrade
Income Tax,204.3,175.7,143.6,127.42,118.21,50.09,166.01,159.24,132.85,140.5,Upgrade
Net Income,671.8,587.1,480.5,398.51,344.26,399.63,257.49,243.32,206.9,217.11,Upgrade
Net Income Growth,14.43%,22.19%,20.57%,15.76%,-13.86%,55.20%,5.82%,17.60%,-4.71%,17.97%,Upgrade
Shares Outstanding (Basic),283,282,284,282,279,279,280,282,282,282,Upgrade
Shares Outstanding (Diluted),-,-,-,-,-,-,-,-,286,285,Upgrade
Shares Change,0.28%,-0.57%,0.82%,0.91%,0.14%,-0.57%,-0.54%,-1.35%,0.19%,0.43%,Upgrade
EPS (Basic),2.38,2.08,1.70,1.42,1.24,1.43,0.92,0.86,0.71,0.75,Upgrade
EPS (Diluted),2.37,2.07,1.69,1.40,1.22,1.40,0.91,0.85,0.70,0.74,Upgrade
EPS Growth,14.49%,22.49%,20.71%,14.75%,-12.86%,53.85%,7.06%,20.57%,-4.73%,17.46%,Upgrade
Free Cash Flow Per Share,3.14,2.76,2.29,2.22,1.90,1.51,1.42,1.33,1.33,1.34,Upgrade
Dividend Per Share,0.422,0.380,0.348,0.325,0.305,0.278,0.252,0.226,0.205,0.185,Upgrade
Dividend Growth,11.05%,9.20%,7.08%,6.56%,9.71%,10.32%,11.50%,10.24%,10.81%,6.94%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,27.38%,28.45%,25.97%,24.59%,25.12%,26.43%,26.73%,26.79%,23.99%,27.62%,Upgrade
Profit Margin,18.80%,19.24%,18.39%,16.66%,17.09%,21.24%,14.58%,14.65%,13.13%,15.93%,Upgrade
Free Cash Flow Margin,24.88%,25.58%,24.94%,26.20%,26.36%,22.42%,22.54%,22.53%,23.72%,27.79%,Upgrade
Effective Tax Rate,23.32%,23.03%,23.01%,24.23%,25.56%,11.14%,39.20%,39.56%,39.10%,39.29%,Upgrade
EBITDA,"1,203.1",980.7,817.9,718.3,612.42,596.18,570.65,550.12,471.99,459.47,Upgrade
EBITDA Margin,33.67%,32.14%,31.30%,30.03%,30.40%,31.69%,32.30%,33.13%,29.95%,33.70%,Upgrade
Depreciation & Amortization,185.8,152.9,134.8,128.72,109.38,108.14,107.67,108.31,103.84,85.42,Upgrade
EBIT,"1,017.3",827.8,683.1,589.59,503.04,488.04,462.98,441.81,368.16,374.05,Upgrade
EBIT Margin,28.47%,27.13%,26.14%,24.65%,24.97%,25.94%,26.21%,26.61%,23.36%,27.44%,Upgrade
