Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,644.43,384.57,293.35,287.03,195.52,81.57,67.61,58.98,17.29,0.96,Upgrade
Revenue Growth (YoY),67.57%,31.09%,2.20%,46.80%,139.69%,20.66%,14.63%,241.17%,1700.83%,-,Upgrade
Cost of Revenue,531.24,311.56,249.45,228.17,155.72,78.03,52.44,41.44,57.63,46.18,Upgrade
Gross Profit,113.19,73.01,43.9,58.86,39.8,3.55,15.17,17.54,-40.34,-45.22,Upgrade
"Selling, General & Admin",34,26.29,20.35,33.48,27.55,8.89,16.45,18.09,5.6,2.27,Upgrade
Other Operating Expenses,57.59,51.96,247.48,36.6,13.09,5.18,1.17,0.8,0.36,0.22,Upgrade
Operating Expenses,91.6,78.25,267.83,70.09,40.64,14.07,17.63,18.89,5.96,2.49,Upgrade
Operating Income,21.59,-5.23,-223.93,-11.23,-0.84,-10.52,-2.46,-1.35,-46.3,-47.71,Upgrade
Interest Expense / Income,10,5.14,5.39,2.06,0.96,0.08,0,0,0,0,Upgrade
Other Expense / Income,-0.58,-0.29,-2.7,-0.97,-1.62,-1.98,-0.84,-2.23,-0.67,-,Upgrade
Pretax Income,12.18,-10.09,-226.62,-12.32,-0.18,-8.63,-1.62,0.88,-45.63,-47.71,Upgrade
Income Tax,8.53,-0.16,-14.26,1.54,-10.36,9.72,0.78,2.07,0.78,0.01,Upgrade
Net Income,3.65,-9.93,-212.37,-13.86,10.18,-18.35,-2.4,-1.19,-46.41,-47.72,Upgrade
Preferred Dividends,36.46,36.05,34.98,16.36,5.2,0,0,0,0,0,Upgrade
Net Income Common,-32.81,-45.98,-247.35,-30.22,4.99,-18.35,-2.4,-1.19,-46.41,-47.72,Upgrade
Shares Outstanding (Basic),3,3,2,2,2,2,2,2,2,2,Upgrade
Shares Outstanding (Diluted),3,3,2,3,2,2,2,2,2,2,Upgrade
Shares Change,5.77%,20.67%,-11.06%,10.12%,12.82%,-6.43%,0.27%,11.21%,-,-,Upgrade
EPS (Basic),-11.26,-16.68,-108.30,-12.03,2.29,-9.04,-1.19,-0.60,-23.43,-24.09,Upgrade
EPS (Diluted),-11.26,-16.68,-108.30,-13.55,-2.11,-9.59,-2.56,-4.45,-23.43,-24.09,Upgrade
Free Cash Flow Per Share,9.53,5.39,12.09,-2.12,-1.56,7.80,39.08,11.38,-14.41,-11.52,Upgrade
Gross Margin,17.56%,18.99%,14.97%,20.51%,20.36%,4.35%,22.44%,29.74%,-233.34%,-4710.52%,Upgrade
Operating Margin,3.35%,-1.36%,-76.34%,-3.91%,-0.43%,-12.90%,-3.63%,-2.29%,-267.80%,-4970.00%,Upgrade
Profit Margin,-5.09%,-11.96%,-84.32%,-10.53%,2.55%,-22.50%,-3.54%,-2.02%,-268.45%,-4970.73%,Upgrade
Free Cash Flow Margin,4.31%,3.87%,9.42%,-1.78%,-1.73%,19.43%,116.29%,38.43%,-165.11%,-2376.15%,Upgrade
Effective Tax Rate,70.06%,-,-,-,-,-,-,235.84%,-,-,Upgrade
EBITDA,60.84,34.59,-174.27,20.89,14.09,-5.61,-0.44,1.68,-45.27,-47.49,Upgrade
EBITDA Margin,9.44%,9.00%,-59.41%,7.28%,7.20%,-6.87%,-0.65%,2.84%,-261.85%,-4947.08%,Upgrade
Depreciation & Amortization,38.67,39.54,46.96,31.14,13.31,2.94,1.17,0.8,0.36,0.22,Upgrade
EBIT,22.17,-4.94,-221.23,-10.26,0.78,-8.55,-1.62,0.88,-45.63,-47.71,Upgrade
EBIT Margin,3.44%,-1.29%,-75.42%,-3.57%,0.40%,-10.48%,-2.39%,1.49%,-263.92%,-4970.00%,Upgrade
