Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Revenue,"7,605","9,221","7,086","6,202","5,747.84","5,772.36","5,575.85","5,175.46","4,677.95","4,956.08",Upgrade
Revenue Growth (YoY),-17.53%,30.13%,14.25%,7.90%,-0.42%,3.52%,7.74%,10.64%,-5.61%,9.12%,Upgrade
Cost of Revenue,"5,656","5,926","4,705","4,126","4,001.42","4,037.31","3,945.34","3,742.75","3,357.72","3,656.91",Upgrade
Gross Profit,"1,949","3,295","2,381","2,076","1,746.43","1,735.06","1,630.51","1,432.71","1,320.23","1,299.16",Upgrade
Other Operating Expenses,"1,530","1,581","1,401","1,123","1,095.91","1,253.74","1,120.72",970.83,950.43,973.15,Upgrade
Operating Expenses,"1,530","1,581","1,401","1,123","1,095.91","1,253.74","1,120.72",970.83,950.43,973.15,Upgrade
Operating Income,419,"1,714",980,953,650.52,481.32,509.8,461.87,369.81,326.01,Upgrade
Interest Expense / Income,93,72,57,48,40.98,35.99,32.21,29.11,19.25,15.3,Upgrade
Other Expense / Income,2,8,4,3,1.4,-1.19,0.48,0.78,0.68,0.7,Upgrade
Pretax Income,324,"1,634",919,902,608.14,446.52,477.1,431.98,349.88,310.01,Upgrade
Income Tax,61,393,223,195,133.64,23.47,134.11,143.9,116.35,123.64,Upgrade
Net Income,263,"1,241",696,707,474.5,423.05,342.99,288.09,233.53,186.37,Upgrade
Net Income Growth,-78.81%,78.30%,-1.56%,49.00%,12.16%,23.34%,19.06%,23.36%,25.31%,-38.09%,Upgrade
Shares Outstanding (Basic),107,111,113,113,113,112,111,108,107,107,Upgrade
Shares Outstanding (Diluted),107,111,113,114,113,112,111,110,109,109,Upgrade
Shares Change,-3.68%,-1.42%,-0.62%,0.37%,0.75%,1.15%,1.21%,1.05%,-0.38%,0.52%,Upgrade
EPS (Basic),2.46,11.18,6.18,6.26,4.21,3.79,3.10,2.65,2.18,1.74,Upgrade
EPS (Diluted),2.45,11.14,6.16,6.22,4.19,3.76,3.09,2.62,2.15,1.71,Upgrade
EPS Growth,-78.01%,80.84%,-0.96%,48.45%,11.44%,21.68%,17.94%,21.86%,25.73%,-38.27%,Upgrade
Free Cash Flow Per Share,4.92,9.70,8.74,7.13,6.02,4.55,3.31,4.10,2.58,2.78,Upgrade
Dividend Per Share,2.060,1.940,1.780,1.680,1.600,1.440,1.200,1.000,0.840,0.480,Upgrade
Dividend Growth,6.19%,8.99%,5.95%,5.00%,11.11%,20.00%,20.00%,19.05%,75.00%,33.33%,Upgrade
Gross Margin,25.63%,35.73%,33.60%,33.47%,30.38%,30.06%,29.24%,27.68%,28.22%,26.21%,Upgrade
Operating Margin,5.51%,18.59%,13.83%,15.37%,11.32%,8.34%,9.14%,8.92%,7.91%,6.58%,Upgrade
Profit Margin,3.46%,13.46%,9.82%,11.40%,8.26%,7.33%,6.15%,5.57%,4.99%,3.76%,Upgrade
Free Cash Flow Margin,6.93%,11.68%,13.90%,13.01%,11.79%,8.80%,6.57%,8.59%,5.89%,6.00%,Upgrade
Effective Tax Rate,18.83%,24.05%,24.27%,21.62%,21.98%,5.26%,28.11%,33.31%,33.25%,39.88%,Upgrade
EBITDA,584,"1,864","1,125","1,079",775.04,610.56,608.36,546.69,454.72,400.23,Upgrade
EBITDA Margin,7.68%,20.21%,15.88%,17.40%,13.48%,10.58%,10.91%,10.56%,9.72%,8.08%,Upgrade
Depreciation & Amortization,167,158,149,129,125.93,128.05,99.05,85.6,85.6,74.92,Upgrade
EBIT,417,"1,706",976,950,649.11,482.5,509.31,461.09,369.13,325.31,Upgrade
EBIT Margin,5.48%,18.50%,13.77%,15.32%,11.29%,8.36%,9.13%,8.91%,7.89%,6.56%,Upgrade
