Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,"2,105.6","2,180.7",889.7,982.6,370.01,939.01,689.02,574.75,530.11,478.79,Upgrade
Revenue Growth (YoY),-3.44%,145.11%,-9.45%,165.56%,-60.60%,36.28%,19.88%,8.42%,10.72%,105.18%,Upgrade
Cost of Revenue,"1,588.4","1,326.5",465.3,403.5,438.41,370.06,395.93,415.19,283.15,139.81,Upgrade
Gross Profit,517.2,854.2,424.4,579.1,-68.41,568.95,293.08,159.56,246.97,338.98,Upgrade
"Selling, General & Admin",497.3,425.4,72,70.4,36.24,53.1,39.37,46.03,40.01,33.04,Upgrade
Other Operating Expenses,470,393.7,187.1,295.6,216.11,201.58,230.54,199.83,144.6,72.87,Upgrade
Operating Expenses,967.3,819.1,259.1,366,252.35,254.68,269.9,245.86,184.61,105.9,Upgrade
Operating Income,-450.1,35.1,165.3,213.1,-320.75,314.27,23.18,-86.3,62.36,233.08,Upgrade
Interest Expense / Income,38.6,34,8.2,8.2,8.23,8.23,8.23,7.24,0,0,Upgrade
Other Expense / Income,-65.2,-46.3,5.5,3.6,-7.28,16.27,-18.28,-3.25,6.32,5.77,Upgrade
Pretax Income,-423.5,47.4,151.6,201.3,-321.7,289.77,33.23,-90.3,56.04,227.31,Upgrade
Income Tax,-36.7,-10.7,8.1,0.7,-4.01,11.98,5.59,-2.91,5.65,0,Upgrade
Net Income,-386.8,58.1,143.5,200.6,-317.69,277.8,27.64,-87.39,50.4,227.31,Upgrade
Preferred Dividends,16,13.5,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,-402.8,44.6,143.5,200.6,-317.69,277.8,27.64,-87.39,50.4,227.31,Upgrade
Net Income Growth,-,-68.92%,-28.46%,-,-,905.24%,-,-,-77.83%,128.68%,Upgrade
Shares Outstanding (Basic),160,149,93,92,97,102,104,104,103,88,Upgrade
Shares Outstanding (Diluted),160,150,93,93,97,105,106,104,106,89,Upgrade
Shares Change,6.71%,61.53%,0.33%,-4.54%,-7.77%,-0.32%,1.50%,-2.24%,19.58%,13.20%,Upgrade
EPS (Basic),-2.51,0.28,1.54,2.18,-3.27,2.71,0.26,-0.84,0.48,2.58,Upgrade
EPS (Diluted),-2.51,0.27,1.53,2.16,-3.27,2.64,0.26,-0.84,0.47,2.54,Upgrade
EPS Growth,-,-82.35%,-29.17%,-,-,915.38%,-,-,-81.50%,101.59%,Upgrade
Free Cash Flow Per Share,1.83,0.01,0.79,1.54,0.14,-0.77,0.05,1.80,1.19,0.23,Upgrade
Gross Margin,24.56%,39.17%,47.70%,58.94%,-18.49%,60.59%,42.54%,27.76%,46.59%,70.80%,Upgrade
Operating Margin,-21.38%,1.61%,18.58%,21.69%,-86.69%,33.47%,3.36%,-15.02%,11.76%,48.68%,Upgrade
Profit Margin,-19.13%,2.05%,16.13%,20.42%,-85.86%,29.58%,4.01%,-15.20%,9.51%,47.48%,Upgrade
Free Cash Flow Margin,13.93%,0.07%,8.24%,14.36%,3.62%,-8.36%,0.69%,32.67%,23.10%,4.12%,Upgrade
Effective Tax Rate,-,-22.57%,5.34%,0.35%,-,4.13%,16.83%,-,10.08%,-,Upgrade
EBITDA,-371,93.4,159.8,209.5,-313.47,298,41.46,-83.06,56.04,227.31,Upgrade
EBITDA Margin,-17.62%,4.28%,17.96%,21.32%,-84.72%,31.74%,6.02%,-14.45%,10.57%,47.48%,Upgrade
Depreciation & Amortization,13.9,12,0,0,0,0,0,0,0,0,Upgrade
EBIT,-384.9,81.4,159.8,209.5,-313.47,298,41.46,-83.06,56.04,227.31,Upgrade
EBIT Margin,-18.28%,3.73%,17.96%,21.32%,-84.72%,31.74%,6.02%,-14.45%,10.57%,47.48%,Upgrade
