Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"22,258","23,109","20,370","11,953","10,992","10,770","10,221","9,183","8,979","9,060",Upgrade
Revenue Growth (YoY),-3.68%,13.45%,70.42%,8.74%,2.06%,5.37%,11.30%,2.27%,-0.89%,5.10%,Upgrade
Gross Profit,"22,258","23,109","20,370","11,953","10,992","10,770","10,221","9,183","8,979","9,060",Upgrade
"Selling, General & Admin","11,452","11,645","11,059","6,190","5,538","5,473","4,917","4,307","4,001","4,174",Upgrade
Other Operating Expenses,"3,137","3,471","3,838","1,744","1,394","1,579","1,805","1,787","1,729","1,603",Upgrade
Operating Expenses,"14,589","15,116","14,897","7,934","6,932","7,052","6,722","6,094","5,730","5,777",Upgrade
Operating Income,"7,669","7,993","5,473","4,019","4,060","3,718","3,499","3,089","3,249","3,283",Upgrade
Other Expense / Income,7,-3,10,13,20,413,15,211,197,50,Upgrade
Pretax Income,"7,662","7,996","5,463","4,006","4,040","3,305","3,484","2,878","3,052","3,233",Upgrade
Income Tax,"1,402","1,556",981,782,803,911,"1,058",794,921,"1,553",Upgrade
Net Income,"6,260","6,440","4,482","3,224","3,237","2,394","2,426","2,084","2,131","1,680",Upgrade
Preferred Dividends,333,407,298,196,174,174,167,148,148,117,Upgrade
Net Income Common,"5,927","6,033","4,184","3,028","3,063","2,220","2,259","1,936","1,983","1,563",Upgrade
Net Income Growth,-1.76%,44.19%,38.18%,-1.14%,37.97%,-1.73%,16.68%,-2.37%,26.87%,-18.42%,Upgrade
Shares Outstanding (Basic),"1,328","1,337","1,347",805,773,799,805,748,718,703,Upgrade
Shares Outstanding (Diluted),"1,338","1,349","1,358",815,783,811,815,758,728,714,Upgrade
Shares Change,-0.81%,-0.66%,66.62%,4.05%,-3.39%,-0.48%,7.54%,4.04%,1.96%,0.77%,Upgrade
EPS (Basic),4.46,4.51,3.11,3.76,3.96,2.78,2.81,2.59,2.76,2.22,Upgrade
EPS (Diluted),4.43,4.47,3.08,3.71,3.91,2.74,2.77,2.56,2.72,2.19,Upgrade
EPS Growth,-0.89%,45.13%,-16.98%,-5.12%,42.70%,-1.08%,8.20%,-5.88%,24.20%,-18.89%,Upgrade
Free Cash Flow Per Share,7.92,5.57,4.92,1.61,5.16,5.80,3.87,4.19,4.47,7.55,Upgrade
Dividend Per Share,2.000,1.860,1.800,1.710,1.560,1.260,1.150,1.050,0.950,1.120,Upgrade
Dividend Growth,7.53%,3.33%,5.26%,9.62%,23.81%,9.57%,9.52%,10.53%,-15.18%,47.37%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,34.46%,34.59%,26.87%,33.62%,36.94%,34.52%,34.23%,33.64%,36.18%,36.24%,Upgrade
Profit Margin,26.63%,26.11%,20.54%,25.33%,27.87%,20.61%,22.10%,21.08%,22.08%,17.25%,Upgrade
Free Cash Flow Margin,47.25%,32.24%,32.51%,10.84%,36.26%,43.04%,30.48%,34.10%,35.75%,58.59%,Upgrade
Effective Tax Rate,18.30%,19.46%,17.96%,19.52%,19.88%,27.56%,30.37%,27.59%,30.18%,48.04%,Upgrade
EBITDA,"9,028","9,380","7,071","4,636","4,595","3,855","4,039","3,339","3,476","3,654",Upgrade
EBITDA Margin,40.56%,40.59%,34.71%,38.79%,41.80%,35.79%,39.52%,36.36%,38.71%,40.33%,Upgrade
Depreciation & Amortization,"1,366","1,384","1,608",630,555,550,555,461,424,421,Upgrade
EBIT,"7,662","7,996","5,463","4,006","4,040","3,305","3,484","2,878","3,052","3,233",Upgrade
EBIT Margin,34.42%,34.60%,26.82%,33.51%,36.75%,30.69%,34.09%,31.34%,33.99%,35.68%,Upgrade
