Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,953.9,"1,050.1",960.9,"1,123.38","1,063.05","1,194.58","1,387.16","1,741.1","2,111.33","2,038.27",Upgrade
Revenue Growth (YoY),-9.16%,9.28%,-14.46%,5.68%,-11.01%,-13.88%,-20.33%,-17.54%,3.58%,141.16%,Upgrade
Gross Profit,953.9,"1,050.1",960.9,"1,123.38","1,063.05","1,194.58","1,387.16","1,741.1","2,111.33","2,038.27",Upgrade
"Selling, General & Admin",438.4,472.3,479.3,563.46,621.46,754.95,877.45,959.07,"1,018.43",812.27,Upgrade
Other Operating Expenses,104.4,235.4,231.7,231.36,311.03,243.69,345.8,519.11,"1,016.78",489.02,Upgrade
Operating Expenses,542.8,707.7,711,794.82,932.5,998.65,"1,223.25","1,478.18","2,035.21","1,301.29",Upgrade
Operating Income,411.1,342.4,249.9,328.56,130.55,195.93,163.91,262.91,76.12,736.98,Upgrade
Interest Expense / Income,441,365.3,378.5,486.22,275.04,363.24,412.58,482.37,541.76,395.59,Upgrade
Other Expense / Income,-54.8,-18.6,-22.9,-31.17,-74.25,-23.83,-41.93,-89.29,-22.24,-11.09,Upgrade
Pretax Income,24.9,-4.3,-105.7,-126.49,-70.24,-143.48,-206.75,-130.17,-443.4,352.48,Upgrade
Income Tax,-0.8,-22.4,-65.5,15.63,0.53,-15.52,-6.99,116.85,26.4,42.06,Upgrade
Net Income,25.7,18.1,-40.2,-142.13,-70.77,-127.97,-199.76,-247.02,-469.8,310.42,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,2.8,12.02,Upgrade
Net Income Common,25.7,18.1,-40.2,-142.13,-70.77,-127.97,-199.76,-247.02,-472.6,298.4,Upgrade
Net Income Growth,41.99%,-,-,-,-,-,-,-,-,65.06%,Upgrade
Shares Outstanding (Basic),9,9,9,9,9,8,8,8,9,9,Upgrade
Shares Outstanding (Diluted),9,9,9,9,9,8,8,8,9,9,Upgrade
Shares Change,-4.11%,7.24%,-2.39%,0.55%,5.21%,2.49%,-1.06%,-4.60%,-6.04%,0.92%,Upgrade
EPS (Basic),2.97,2.00,-4.59,-15.86,-7.94,-15.15,-24.15,-29.55,-54.00,33.00,Upgrade
EPS (Diluted),2.85,1.93,-4.59,-15.86,-7.94,-15.15,-24.15,-29.55,-54.00,31.95,Upgrade
EPS Growth,47.67%,-,-,-,-,-,-,-,-,62.60%,Upgrade
Free Cash Flow Per Share,19.95,-52.11,30.06,17.27,30.64,47.58,48.24,65.14,38.95,94.61,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,43.10%,32.61%,26.01%,29.25%,12.28%,16.40%,11.82%,15.10%,3.61%,36.16%,Upgrade
Profit Margin,2.69%,1.72%,-4.18%,-12.65%,-6.66%,-10.71%,-14.40%,-14.19%,-22.38%,14.64%,Upgrade
Free Cash Flow Margin,18.08%,-44.77%,27.37%,13.78%,25.69%,33.75%,28.75%,31.26%,16.16%,41.98%,Upgrade
Effective Tax Rate,-3.21%,-,-,-,-,-,-,-,-,11.93%,Upgrade
EBITDA,480.7,372,291.9,391.64,232,246.64,231.17,470.56,370.64,"1,055.09",Upgrade
EBITDA Margin,50.39%,35.43%,30.38%,34.86%,21.82%,20.65%,16.67%,27.03%,17.55%,51.76%,Upgrade
Depreciation & Amortization,14.8,11,19.1,31.91,27.2,26.89,25.34,118.35,272.29,307.03,Upgrade
EBIT,465.9,361,272.8,359.73,204.8,219.76,205.84,352.21,98.35,748.07,Upgrade
EBIT Margin,48.84%,34.38%,28.39%,32.02%,19.27%,18.40%,14.84%,20.23%,4.66%,36.70%,Upgrade
