Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Revenue,-249.16,204.38,104.37,204.16,-57.16,99.93,32.26,-22.06,20.07,21.88,Upgrade
Revenue Growth (YoY),-,95.82%,-48.88%,-,-,209.78%,-,-,-8.27%,82.02%,Upgrade
Gross Profit,-249.16,204.38,104.37,204.16,0,0,0,0,0,0,Upgrade
General & Administrative,1.37,1.17,1,1.12,0.98,0.85,0.74,0.54,0.56,0.35,Upgrade
Other Operating Expenses,0.04,0.04,0.04,-0.1,0.04,0.03,0.04,0.03,0.02,0.02,Upgrade
Operating Expenses,1.41,1.21,1.03,1.02,1.02,0.89,0.78,0.58,0.58,0.37,Upgrade
Operating Income,-250.57,203.17,103.34,203.14,0,0,31.48,-22.85,19.49,0,Upgrade
Other Expense / Income,-,-,-,-,58.18,-99.04,-,-,-,-21.51,Upgrade
Pretax Income,-250.57,203.17,103.34,203.14,-58.18,99.04,31.48,-22.85,19.49,21.51,Upgrade
Net Income,-250.57,203.17,103.34,203.14,-58.18,99.04,31.48,-22.85,19.49,21.51,Upgrade
Net Income Growth,-,96.60%,-49.13%,-,-,214.62%,-,-,-9.40%,84.38%,Upgrade
Shares Outstanding (Basic),216,109,76,74,79,35,26,23,8,8,Upgrade
Shares Outstanding (Diluted),216,109,76,74,79,35,26,23,8,8,Upgrade
Shares Change,98.82%,42.98%,3.24%,-6.38%,122.26%,36.23%,12.19%,180.95%,1.49%,117.66%,Upgrade
EPS (Basic),-1.16,1.87,1.36,2.76,-0.74,2.80,1.21,-0.99,2.37,4.11,Upgrade
EPS (Diluted),-1.16,1.87,1.36,2.76,-0.74,2.80,1.21,-0.99,2.37,4.11,Upgrade
EPS Growth,-,37.50%,-50.72%,-,-,130.95%,-,-,-42.38%,31.25%,Upgrade
Gross Margin,-,100.00%,100.00%,100.00%,-,-,-,-,-,-,Upgrade
Operating Margin,-,99.41%,99.01%,99.50%,-,-,97.59%,-,97.11%,-,Upgrade
Profit Margin,-,99.41%,99.01%,99.50%,-,99.11%,97.59%,-,97.11%,98.32%,Upgrade
EBITDA,-250.57,203.17,103.34,203.14,-58.18,99.04,31.48,-22.85,19.49,21.51,Upgrade
EBITDA Margin,-,99.41%,99.01%,99.50%,-,99.11%,97.59%,-,97.11%,98.32%,Upgrade
