Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,309.31,278.59,270.04,251.5,261.91,210.9,192.41,173.42,163.32,92.61,Upgrade
Revenue Growth (YoY),11.02%,3.17%,7.37%,-3.98%,24.19%,9.61%,10.95%,6.18%,76.35%,81.55%,Upgrade
Cost of Revenue,64.01,83.46,65.01,57.32,59.04,49.7,46.53,41.23,33.67,18.03,Upgrade
Gross Profit,245.3,195.13,205.03,194.18,202.87,161.2,145.88,132.19,129.65,74.58,Upgrade
"Selling, General & Admin",13.36,13.57,12.86,13.04,12.85,10.66,13.22,13.38,8.95,6.41,Upgrade
Operating Expenses,13.36,13.57,12.86,13.04,12.85,10.66,13.22,13.38,8.95,6.41,Upgrade
Operating Income,231.94,181.57,192.17,181.14,190.03,150.54,132.67,118.81,120.7,68.17,Upgrade
Interest Expense / Income,62.99,38.83,39.4,49.11,42.76,27.44,23.11,22.01,15.08,10.47,Upgrade
Other Expense / Income,57.71,-71.32,-31.1,-26.3,24.87,8.65,-29.67,31.73,19.43,-9.48,Upgrade
Pretax Income,111.24,214.07,183.87,158.33,122.39,114.44,139.23,65.07,86.19,67.18,Upgrade
Income Tax,3.18,2.29,5.76,3.75,3.38,2.84,2.23,1.5,1.14,0.2,Upgrade
Net Income,108.05,211.78,178.11,154.58,119.02,111.61,137.01,63.57,85.05,66.98,Upgrade
Net Income Growth,-48.98%,18.91%,15.22%,29.88%,6.64%,-18.54%,115.53%,-25.26%,26.97%,69.17%,Upgrade
Shares Outstanding (Basic),78,72,67,66,64,60,59,54,51,35,Upgrade
Shares Outstanding (Diluted),78,78,67,66,64,60,59,54,51,35,Upgrade
Shares Change,0.64%,15.61%,1.73%,3.19%,6.72%,2.40%,8.49%,6.92%,45.83%,68.61%,Upgrade
EPS (Basic),1.38,2.93,2.65,2.34,1.86,1.86,2.34,1.18,1.68,1.93,Upgrade
EPS (Diluted),1.38,2.79,2.65,2.34,1.86,1.86,2.34,1.18,1.68,1.93,Upgrade
EPS Growth,-50.54%,5.28%,13.25%,25.81%,0%,-20.51%,98.31%,-29.76%,-12.95%,0%,Upgrade
Free Cash Flow Per Share,-2.87,0.03,2.16,-5.72,1.86,1.37,-0.71,-3.54,-2.95,-8.36,Upgrade
Dividend Per Share,1.840,3.590,2.300,1.810,1.830,1.750,1.560,1.560,1.530,-,Upgrade
Dividend Growth,-48.75%,56.09%,27.07%,-1.09%,4.57%,12.18%,0%,1.96%,-,-,Upgrade
Gross Margin,79.31%,70.04%,75.93%,77.21%,77.46%,76.43%,75.82%,76.22%,79.38%,80.53%,Upgrade
Operating Margin,74.99%,65.17%,71.16%,72.03%,72.55%,71.38%,68.95%,68.51%,73.90%,73.61%,Upgrade
Profit Margin,34.93%,76.02%,65.96%,61.47%,45.44%,52.92%,71.21%,36.66%,52.08%,72.33%,Upgrade
Free Cash Flow Margin,-72.59%,0.88%,53.72%,-150.32%,45.51%,39.07%,-21.75%,-110.14%,-91.13%,-312.74%,Upgrade
Effective Tax Rate,2.86%,1.07%,3.13%,2.37%,2.76%,2.48%,1.60%,2.31%,1.33%,0.30%,Upgrade
EBITDA,174.23,252.89,223.27,207.44,165.15,141.89,162.34,87.08,101.27,77.65,Upgrade
EBITDA Margin,56.33%,90.77%,82.68%,82.48%,63.06%,67.28%,84.37%,50.21%,62.01%,83.85%,Upgrade
EBIT,174.23,252.89,223.27,207.44,165.15,141.89,162.34,87.08,101.27,77.65,Upgrade
EBIT Margin,56.33%,90.77%,82.68%,82.48%,63.06%,67.28%,84.37%,50.21%,62.01%,83.85%,Upgrade
