Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Revenue,209.39,206.07,163.22,167.74,121.18,109.2,115.06,106.11,68.97,67.34,Upgrade
Revenue Growth (YoY),1.61%,26.26%,-2.70%,38.42%,10.98%,-5.09%,8.43%,53.86%,2.41%,-4.76%,Upgrade
Gross Profit,209.39,206.07,163.22,167.74,121.18,109.2,115.06,106.11,68.97,67.34,Upgrade
"Selling, General & Admin",96.6,84.43,81.73,82.08,60.01,56.95,71.84,59.43,36.38,35.03,Upgrade
Other Operating Expenses,36.19,32.16,68.17,35.46,23.21,23.17,15.96,13.75,7.03,7.06,Upgrade
Operating Expenses,132.79,116.59,149.89,117.54,83.22,80.12,87.81,73.18,43.41,42.09,Upgrade
Operating Income,76.6,89.48,13.32,50.2,37.97,29.08,27.25,32.94,25.55,25.25,Upgrade
Pretax Income,76.6,89.48,13.32,50.2,37.97,29.08,27.25,32.94,25.55,25.25,Upgrade
Income Tax,15.76,19.99,6.7,6.57,7.62,10.38,6.86,7.82,7.03,6.65,Upgrade
Net Income,60.84,69.49,6.62,43.63,30.35,18.7,20.39,25.12,18.52,18.61,Upgrade
Net Income Growth,-12.45%,949.16%,-84.82%,43.75%,62.31%,-8.30%,-18.82%,35.61%,-0.46%,12.54%,Upgrade
Shares Outstanding (Basic),16,16,16,16,12,12,11,11,8,8,Upgrade
Shares Change,-0.43%,-2.51%,-0.40%,32.23%,0.02%,6.85%,0.26%,36.61%,-1.42%,-0.26%,Upgrade
EPS (Basic),3.89,4.38,0.41,2.93,2.48,1.55,1.78,2.42,2.20,2.19,Upgrade
EPS (Diluted),3.87,4.37,0.41,2.93,2.48,1.55,1.78,2.42,2.19,2.18,Upgrade
EPS Growth,-11.44%,965.85%,-86.01%,18.15%,60.00%,-12.92%,-26.45%,10.50%,0.46%,12.37%,Upgrade
Free Cash Flow Per Share,5.61,7.02,0.48,2.80,3.09,2.96,3.05,1.66,1.32,2.81,Upgrade
Dividend Per Share,0.950,0.900,0.880,0.810,0.780,0.670,0.640,0.600,0.580,0.500,Upgrade
Dividend Growth,5.56%,2.27%,8.64%,3.85%,16.42%,4.69%,6.67%,3.45%,16.00%,38.89%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,36.58%,43.42%,8.16%,29.93%,31.33%,26.63%,23.68%,31.04%,37.05%,37.50%,Upgrade
Profit Margin,29.05%,33.72%,4.06%,26.01%,25.05%,17.12%,17.72%,23.67%,26.86%,27.63%,Upgrade
Free Cash Flow Margin,41.88%,53.47%,4.72%,26.94%,31.13%,33.07%,30.29%,17.88%,15.95%,35.28%,Upgrade
Effective Tax Rate,20.58%,22.34%,50.29%,13.09%,20.06%,35.69%,25.17%,23.74%,27.52%,26.32%,Upgrade
EBITDA,86.76,91.04,17.88,52.95,47.01,37.51,35.67,39.49,28.27,30.42,Upgrade
EBITDA Margin,41.44%,44.18%,10.95%,31.57%,38.80%,34.35%,31.00%,37.22%,41.00%,45.17%,Upgrade
Depreciation & Amortization,10.16,1.57,4.56,2.75,9.05,8.43,8.42,6.56,2.72,5.16,Upgrade
EBIT,76.6,89.48,13.32,50.2,37.97,29.08,27.25,32.94,25.55,25.25,Upgrade
EBIT Margin,36.58%,43.42%,8.16%,29.93%,31.33%,26.63%,23.68%,31.04%,37.05%,37.50%,Upgrade
