Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,544.9,487.44,442.42,489.81,391.03,329.55,299.03,292.03,289.03,258.3,Upgrade
Revenue Growth (YoY),11.79%,10.17%,-9.68%,25.26%,18.66%,10.21%,2.40%,1.04%,11.89%,2.16%,Upgrade
Gross Profit,544.9,487.44,442.42,489.81,391.03,329.55,299.03,292.03,289.03,258.3,Upgrade
"Selling, General & Admin",169.99,150.22,154.33,153.57,132.53,114.6,108.35,104.28,102.56,95.91,Upgrade
Other Operating Expenses,46.56,39.57,38.57,45.17,47.38,26.15,28.39,22.51,23.67,18.12,Upgrade
Operating Expenses,216.56,189.79,192.9,198.74,179.91,140.75,136.74,126.79,126.23,114.03,Upgrade
Operating Income,328.35,297.65,249.52,291.07,211.12,188.8,162.29,165.24,162.8,144.28,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,13.87,-,-,Upgrade
Pretax Income,328.35,297.65,249.52,291.07,211.12,188.8,162.29,151.37,162.8,144.28,Upgrade
Income Tax,92.92,85.13,72.36,83.25,59.11,84.38,60.86,52.22,58.78,48.67,Upgrade
Net Income,235.43,212.52,177.16,207.83,152,104.41,101.43,99.15,104.02,95.61,Upgrade
Net Income Growth,10.78%,19.96%,-14.76%,36.73%,45.58%,2.94%,2.30%,-4.69%,8.80%,23.72%,Upgrade
Shares Outstanding (Basic),140,136,136,140,140,110,108,106,106,105,Upgrade
Shares Change,3.16%,0.01%,-3.28%,-0.16%,27.39%,1.87%,1.67%,0.51%,0.56%,0.40%,Upgrade
EPS (Basic),1.67,1.57,1.30,1.48,1.25,0.95,0.94,0.93,0.98,0.91,Upgrade
EPS (Diluted),1.67,1.56,1.30,1.48,1.24,0.95,0.94,0.93,0.98,0.91,Upgrade
EPS Growth,7.05%,20.00%,-12.16%,19.35%,30.53%,1.06%,1.08%,-5.10%,7.69%,22.97%,Upgrade
Free Cash Flow Per Share,1.98,1.42,1.35,1.49,1.15,1.25,1.03,0.98,0.82,1.04,Upgrade
Dividend Per Share,0.770,0.720,0.900,0.680,0.560,0.520,0.360,0.480,0.400,0.385,Upgrade
Dividend Growth,6.94%,-20.00%,32.35%,21.43%,7.69%,44.44%,-25.00%,20.00%,3.90%,-9.41%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,60.26%,61.06%,56.40%,59.43%,53.99%,57.29%,54.27%,56.58%,56.33%,55.85%,Upgrade
Profit Margin,43.21%,43.60%,40.04%,42.43%,38.87%,31.68%,33.92%,33.95%,35.99%,37.01%,Upgrade
Free Cash Flow Margin,50.78%,39.33%,41.26%,42.55%,41.11%,41.73%,37.43%,35.85%,29.92%,42.36%,Upgrade
Effective Tax Rate,28.30%,28.60%,29.00%,28.60%,28.00%,44.70%,37.50%,34.50%,36.10%,33.73%,Upgrade
EBITDA,342.01,291.22,248.36,313.11,219.46,191.45,167.61,149.89,163.63,146.72,Upgrade
EBITDA Margin,62.77%,59.75%,56.14%,63.92%,56.13%,58.10%,56.05%,51.33%,56.61%,56.80%,Upgrade
Depreciation & Amortization,13.66,-6.43,-1.16,22.04,8.35,2.66,5.32,-1.47,0.83,2.45,Upgrade
EBIT,328.35,297.65,249.52,291.07,211.12,188.8,162.29,151.37,162.8,144.28,Upgrade
EBIT Margin,60.26%,61.06%,56.40%,59.43%,53.99%,57.29%,54.27%,51.83%,56.33%,55.85%,Upgrade
