Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Revenue,15.03,0,13.43,17.62,18.21,17.24,17.57,17.56,18.49,17.49,Upgrade
Revenue Growth (YoY),-,-,-23.76%,-3.27%,5.63%,-1.86%,0.04%,-5.02%,5.71%,1.03%,Upgrade
Cost of Revenue,11.08,0,9.53,12.22,11.96,11.51,11.33,11.42,11.79,10.55,Upgrade
Gross Profit,3.95,0,3.91,5.4,6.25,5.73,6.24,6.14,6.7,6.94,Upgrade
"Selling, General & Admin",36.05,42.34,5.02,5.48,5.35,5.51,5.61,5.26,5.12,5.37,Upgrade
Research & Development,0,0,0.67,0.87,0.68,0.69,0.65,0.66,0.66,0.65,Upgrade
Other Operating Expenses,11.65,1.06,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,47.7,43.4,5.69,6.35,6.03,6.2,6.26,5.92,5.79,6.02,Upgrade
Operating Income,-43.75,-43.4,-1.79,-0.96,0.23,-0.46,-0.02,0.22,0.91,0.92,Upgrade
Interest Expense / Income,24.68,2.26,0.09,0.09,0.09,0.08,0.06,0,0,0,Upgrade
Other Expense / Income,22.62,50.64,-1.22,-0.06,-0.05,-0.02,-0.01,-0,-0.01,-0.01,Upgrade
Pretax Income,-91.05,-96.3,-0.65,-0.99,0.19,-0.52,-0.07,0.23,0.92,0.93,Upgrade
Income Tax,-0.26,-0.62,-0.21,-0.17,0.05,-0.3,-0,0.09,0.27,0.25,Upgrade
Net Income,-90.79,-95.68,-0.44,-0.81,0.14,-0.23,-0.07,0.14,0.65,0.68,Upgrade
Preferred Dividends,0.78,0,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,-91.57,-95.68,-0.44,-0.81,0.14,-0.23,-0.07,0.14,0.65,0.68,Upgrade
Net Income Growth,-,-,-,-,-,-,-,-79.19%,-4.90%,-1.69%,Upgrade
Shares Outstanding (Basic),111,85,2,2,2,2,2,2,2,2,Upgrade
Shares Outstanding (Diluted),111,85,2,2,2,2,2,2,2,2,Upgrade
Shares Change,29.86%,4210.97%,-0.20%,-0.17%,-1.20%,-0.55%,0.00%,0.01%,0.38%,1.00%,Upgrade
EPS (Basic),-0.82,-1.13,-0.22,-0.41,0.07,-0.11,-0.03,0.07,0.32,0.34,Upgrade
EPS (Diluted),-0.82,-1.13,-0.22,-0.41,0.07,-0.11,-0.03,0.07,0.32,0.34,Upgrade
EPS Growth,-,-,-,-,-,-,-,-78.13%,-5.88%,-2.86%,Upgrade
Free Cash Flow Per Share,-0.86,-1.56,-0.27,-0.47,0.34,0.00,-0.57,-0.72,0.24,0.33,Upgrade
Gross Margin,26.28%,-,29.07%,30.63%,34.34%,33.23%,35.50%,34.99%,36.25%,39.66%,Upgrade
Operating Margin,-290.99%,-,-13.30%,-5.43%,1.24%,-2.69%,-0.13%,1.26%,4.94%,5.26%,Upgrade
Profit Margin,-609.15%,-,-3.27%,-4.62%,0.77%,-1.31%,-0.37%,0.77%,3.51%,3.90%,Upgrade
Free Cash Flow Margin,-633.32%,-,-3.95%,-5.33%,3.74%,0.04%,-6.57%,-8.28%,2.63%,3.82%,Upgrade
Effective Tax Rate,-,-,-,-,24.80%,-,-,40.00%,29.39%,26.42%,Upgrade
EBITDA,-59.4,-93.99,0.14,-0.21,1.07,0.43,0.78,0.91,1.58,1.55,Upgrade
EBITDA Margin,-395.12%,-,1.01%,-1.21%,5.88%,2.52%,4.46%,5.18%,8.55%,8.86%,Upgrade
Depreciation & Amortization,6.97,0.05,0.7,0.68,0.8,0.88,0.79,0.68,0.66,0.62,Upgrade
EBIT,-66.37,-94.04,-0.56,-0.9,0.28,-0.44,-0.01,0.23,0.92,0.93,Upgrade
EBIT Margin,-441.48%,-,-4.19%,-5.08%,1.52%,-2.56%,-0.06%,1.28%,4.97%,5.30%,Upgrade
