Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Revenue,57.21,55.74,50.27,49.42,50.32,49.41,44.82,49.38,47.99,49.71,Upgrade
Revenue Growth (YoY),2.62%,10.90%,1.72%,-1.79%,1.85%,10.23%,-9.23%,2.89%,-3.45%,3.72%,Upgrade
Gross Profit,57.21,55.74,50.27,49.42,50.32,49.41,44.82,49.38,47.99,49.71,Upgrade
"Selling, General & Admin",40.82,39.26,38.51,34.93,34,33.84,34,34.49,35.99,35.04,Upgrade
Other Operating Expenses,7.19,7.72,5.95,6.89,6.88,6.89,7.61,6.55,7.39,7.18,Upgrade
Operating Expenses,48,46.97,44.46,41.82,40.87,40.73,41.62,41.04,43.37,42.22,Upgrade
Operating Income,9.2,8.77,5.81,7.6,9.45,8.68,3.21,8.34,4.62,7.48,Upgrade
Pretax Income,9.2,8.77,5.81,7.6,9.45,8.68,3.21,8.34,4.62,7.48,Upgrade
Income Tax,1.75,1.7,1.21,1.57,1.68,5.39,0.9,2.34,1.6,2.29,Upgrade
Net Income,7.45,7.07,4.6,6.03,7.77,3.29,2.31,6,3.02,5.19,Upgrade
Preferred Dividends,0,0,0,0,0,0,0.02,0.21,0.21,0.21,Upgrade
Net Income Common,7.45,7.07,4.6,6.03,7.77,3.29,2.3,5.79,2.81,4.98,Upgrade
Net Income Growth,5.32%,53.81%,-23.72%,-22.40%,135.89%,43.49%,-60.34%,105.72%,-43.56%,18.36%,Upgrade
Shares Outstanding (Basic),17,17,17,17,18,18,19,19,19,19,Upgrade
Shares Outstanding (Diluted),17,17,17,17,18,19,19,19,19,19,Upgrade
Shares Change,0.19%,0.30%,-2.16%,-3.31%,-3.03%,-1.87%,0.12%,0.13%,-0.66%,-3.61%,Upgrade
EPS (Basic),0.44,0.41,0.27,0.35,0.43,0.18,0.12,0.31,0.15,0.26,Upgrade
EPS (Diluted),0.43,0.41,0.27,0.35,0.43,0.18,0.12,0.31,0.15,0.26,Upgrade
EPS Growth,4.88%,51.85%,-22.86%,-18.60%,138.89%,50.00%,-61.29%,106.67%,-42.31%,23.81%,Upgrade
Free Cash Flow Per Share,0.18,0.51,-0.16,0.12,0.33,0.26,0.28,0.47,0.17,0.63,Upgrade
Dividend Per Share,0.115,0.100,0.100,0.095,0.075,0.060,0.050,0.040,0.040,0.030,Upgrade
Dividend Growth,15.00%,0%,5.26%,26.67%,25.00%,20.00%,25.00%,0%,33.33%,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,16.08%,15.74%,11.56%,15.38%,18.77%,17.57%,7.15%,16.89%,9.63%,15.05%,Upgrade
Profit Margin,13.02%,12.69%,9.15%,12.20%,15.44%,6.67%,5.12%,11.72%,5.86%,10.03%,Upgrade
Free Cash Flow Margin,5.47%,15.60%,-5.37%,4.19%,11.61%,9.75%,11.63%,18.13%,6.76%,23.84%,Upgrade
Effective Tax Rate,19.05%,19.40%,20.89%,20.68%,17.76%,62.06%,27.97%,28.09%,34.58%,30.59%,Upgrade
EBITDA,11.27,10.79,7.81,9.47,10.98,10.35,5.01,10.13,6.46,9.17,Upgrade
EBITDA Margin,19.70%,19.36%,15.53%,19.17%,21.81%,20.94%,11.18%,20.52%,13.45%,18.44%,Upgrade
Depreciation & Amortization,2.07,2.02,2,1.87,1.53,1.67,1.8,1.79,1.84,1.68,Upgrade
EBIT,9.2,8.77,5.81,7.6,9.45,8.68,3.21,8.34,4.62,7.48,Upgrade
EBIT Margin,16.08%,15.74%,11.56%,15.38%,18.77%,17.57%,7.15%,16.89%,9.63%,15.05%,Upgrade
