Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,"7,661.56","6,066.77","5,154.76","6,015.94","5,796.3","5,464.19","5,105.88","4,497.62","4,331.72","4,353.43",Upgrade
Revenue Growth (YoY),26.29%,17.69%,-14.31%,3.79%,6.08%,7.02%,13.52%,3.83%,-0.50%,7.18%,Upgrade
Gross Profit,"7,661.56","6,066.77","5,154.76","6,015.94","5,796.3","5,464.19","5,105.88","4,497.62","4,331.72","4,353.43",Upgrade
"Selling, General & Admin","4,528.05","3,239.91","3,058.09","3,177.93","2,995.99","2,822.42","2,727.44","2,580.26","2,448.55","2,471.37",Upgrade
Operating Expenses,"4,528.05","3,239.91","3,058.09","3,177.93","2,995.99","2,822.42","2,727.44","2,580.26","2,448.55","2,471.37",Upgrade
Operating Income,"3,133.51","2,826.86","2,096.67","2,838.02","2,800.31","2,641.77","2,378.45","1,917.36","1,883.17","1,882.06",Upgrade
Other Expense / Income,622.59,453.48,401.24,370.4,374.13,398.71,411.7,334.65,328.64,192.55,Upgrade
Pretax Income,"2,510.93","2,373.38","1,695.44","2,467.62","2,426.19","2,243.06","1,966.74","1,582.71","1,554.53","1,689.52",Upgrade
Income Tax,619.46,596.4,416.37,618.11,590.16,915.56,743.28,595.03,576,627.09,Upgrade
Net Income,"1,891.47","1,776.98","1,279.07","1,849.51","1,836.03","1,327.5","1,223.46",987.69,978.53,"1,062.43",Upgrade
Net Income Growth,6.44%,38.93%,-30.84%,0.73%,38.31%,8.50%,23.87%,0.94%,-7.90%,11.44%,Upgrade
Shares Outstanding (Basic),173,129,128,132,140,151,155,133,132,130,Upgrade
Shares Change,34.14%,0.31%,-2.78%,-5.98%,-6.75%,-2.92%,16.32%,0.89%,1.45%,1.74%,Upgrade
EPS (Basic),11.59,13.81,9.94,13.76,12.75,8.72,7.80,7.22,7.47,8.26,Upgrade
EPS (Diluted),11.53,13.80,9.94,13.75,12.74,8.70,7.78,7.18,7.42,8.20,Upgrade
EPS Growth,-16.45%,38.83%,-27.71%,7.93%,46.44%,11.83%,8.36%,-3.23%,-9.51%,8.75%,Upgrade
Free Cash Flow Per Share,25.25,19.94,4.81,16.52,14.19,17.96,6.94,12.46,7.76,6.16,Upgrade
Dividend Per Share,4.800,4.500,4.400,4.100,3.550,3.000,2.800,2.800,2.800,2.800,Upgrade
Dividend Growth,6.67%,2.27%,7.32%,15.49%,18.33%,7.14%,0%,0%,0%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,40.90%,46.60%,40.67%,47.17%,48.31%,48.35%,46.58%,42.63%,43.47%,43.23%,Upgrade
Profit Margin,24.69%,29.29%,24.81%,30.74%,31.68%,24.29%,23.96%,21.96%,22.59%,24.40%,Upgrade
Free Cash Flow Margin,56.90%,42.29%,11.97%,36.23%,34.37%,49.47%,21.07%,36.92%,23.68%,18.44%,Upgrade
Effective Tax Rate,24.67%,25.13%,24.56%,25.05%,24.32%,40.82%,37.79%,37.60%,37.05%,37.12%,Upgrade
EBITDA,"2,945.07","2,697.59","2,015.72","2,768.94","2,605.19","2,440.18","2,167.33","1,758.06","1,753.26","1,893.25",Upgrade
EBITDA Margin,38.44%,44.46%,39.10%,46.03%,44.95%,44.66%,42.45%,39.09%,40.47%,43.49%,Upgrade
Depreciation & Amortization,434.14,324.21,320.29,301.32,179.01,197.13,200.59,175.35,198.73,203.74,Upgrade
EBIT,"2,510.93","2,373.38","1,695.44","2,467.62","2,426.19","2,243.06","1,966.74","1,582.71","1,554.53","1,689.52",Upgrade
EBIT Margin,32.77%,39.12%,32.89%,41.02%,41.86%,41.05%,38.52%,35.19%,35.89%,38.81%,Upgrade
