Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Revenue,"1,117.56","1,024.26",684.19,"1,174.76",972.62,728.9,745.57,652.6,809.84,765.32,Upgrade
Revenue Growth (YoY),9.11%,49.70%,-41.76%,20.78%,33.44%,-2.24%,14.25%,-19.42%,5.82%,15.80%,Upgrade
Cost of Revenue,0,0,0,602.89,503.41,353.49,327.97,216.86,266.79,315.05,Upgrade
Gross Profit,"1,117.56","1,024.26",684.19,571.86,469.22,375.42,417.6,435.74,543.05,450.27,Upgrade
"Selling, General & Admin",523.04,428.12,210.38,224.34,201.1,176.31,195.36,218.96,235.74,219.76,Upgrade
Research & Development,173.67,147.7,96.28,84.26,78.37,69.63,85.2,74.01,73.57,70.78,Upgrade
Other Operating Expenses,36.87,35.38,19.73,15.06,14.2,13.28,15.56,18.39,18.73,17.14,Upgrade
Operating Expenses,733.57,611.2,326.4,323.65,293.67,259.23,296.13,311.36,328.04,307.68,Upgrade
Operating Income,383.99,413.06,357.8,248.21,175.55,116.19,121.48,124.39,215.01,142.6,Upgrade
Interest Expense / Income,115.89,76.51,86.69,75.6,79.36,74.01,65.6,52.88,38.47,19.79,Upgrade
Other Expense / Income,-4.47,0.17,-163.93,93.94,20.78,10.89,-1.56,0.99,0.04,1.18,Upgrade
Pretax Income,272.57,336.38,435.04,78.67,75.4,31.3,57.44,70.52,176.5,121.63,Upgrade
Income Tax,65.15,80.09,57.19,42.05,5.3,2.06,22.83,26.53,64.83,43.59,Upgrade
Net Income,207.42,256.3,377.84,36.61,70.1,29.24,34.6,43.99,111.67,78.04,Upgrade
Net Income Growth,-19.07%,-32.17%,932.02%,-47.77%,139.73%,-15.50%,-21.34%,-60.61%,43.10%,32.56%,Upgrade
Shares Outstanding (Basic),32,36,32,34,34,34,33,33,33,33,Upgrade
Shares Outstanding (Diluted),33,38,32,34,35,34,33,33,33,33,Upgrade
Shares Change,-11.27%,16.82%,-6.09%,-2.21%,3.06%,2.00%,1.32%,0.05%,0.02%,-,Upgrade
EPS (Basic),6.42,7.05,11.85,1.09,2.06,0.87,1.04,1.33,3.38,2.36,Upgrade
EPS (Diluted),6.19,6.79,11.70,1.06,1.99,0.86,1.03,1.33,3.38,2.36,Upgrade
EPS Growth,-8.84%,-41.97%,1003.77%,-46.73%,131.40%,-16.50%,-22.56%,-60.65%,43.22%,32.58%,Upgrade
Free Cash Flow Per Share,26.34,12.16,22.30,24.58,19.71,12.88,11.42,7.63,12.63,12.83,Upgrade
Gross Margin,100.00%,100.00%,100.00%,48.68%,48.24%,51.50%,56.01%,66.77%,67.06%,58.83%,Upgrade
Operating Margin,34.36%,40.33%,52.29%,21.13%,18.05%,15.94%,16.29%,19.06%,26.55%,18.63%,Upgrade
Profit Margin,18.56%,25.02%,55.22%,3.12%,7.21%,4.01%,4.64%,6.74%,13.79%,10.20%,Upgrade
Free Cash Flow Margin,76.09%,43.17%,103.97%,70.53%,68.90%,59.26%,50.83%,38.57%,51.45%,55.33%,Upgrade
Effective Tax Rate,23.90%,23.81%,13.15%,53.46%,7.03%,6.57%,39.76%,37.62%,36.73%,35.84%,Upgrade
EBITDA,425.33,448.27,541.46,169.32,168.96,118.58,138.6,141.79,233.71,158.56,Upgrade
EBITDA Margin,38.06%,43.76%,79.14%,14.41%,17.37%,16.27%,18.59%,21.73%,28.86%,20.72%,Upgrade
Depreciation & Amortization,36.87,35.38,19.73,15.06,14.2,13.28,15.56,18.39,18.73,17.14,Upgrade
EBIT,388.46,412.89,521.73,154.27,154.76,105.3,123.04,123.4,214.97,141.42,Upgrade
EBIT Margin,34.76%,40.31%,76.25%,13.13%,15.91%,14.45%,16.50%,18.91%,26.55%,18.48%,Upgrade
