Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,199.74,183.8,165.15,174.24,177.37,170.74,162.12,157.32,156.26,148.53,Upgrade
Revenue Growth (YoY),8.67%,11.29%,-5.22%,-1.76%,3.88%,5.32%,3.05%,0.68%,5.20%,3.18%,Upgrade
Gross Profit,199.74,183.8,165.15,174.24,177.37,170.74,162.12,157.32,156.26,148.53,Upgrade
"Selling, General & Admin",86.75,89.55,85.09,86.66,83.46,79.21,75.84,71.52,69.99,68.51,Upgrade
Other Operating Expenses,13.57,12.12,10.61,11.07,14.25,14.79,17.99,19.04,14.68,16.5,Upgrade
Operating Expenses,100.32,101.66,95.7,97.73,97.71,93.99,93.83,90.56,84.67,85.01,Upgrade
Operating Income,99.42,82.13,69.45,76.51,79.65,76.75,68.29,66.76,71.59,63.53,Upgrade
Pretax Income,99.42,82.13,69.45,76.51,79.65,76.75,68.29,66.76,71.59,63.53,Upgrade
Income Tax,24.18,20.61,16.99,18.67,18.21,33.6,25.69,24.52,27.4,23.72,Upgrade
Net Income,75.23,61.52,52.45,57.84,61.45,43.15,42.6,42.24,44.19,39.81,Upgrade
Net Income Growth,22.29%,17.29%,-9.32%,-5.87%,42.42%,1.28%,0.86%,-4.42%,11.00%,6.07%,Upgrade
Shares Outstanding (Basic),19,19,19,19,19,19,19,19,19,19,Upgrade
Shares Change,-0.87%,-0.35%,-0.50%,0.27%,0.57%,0.42%,0.47%,0.39%,0.47%,0.55%,Upgrade
EPS (Basic),3.93,3.19,2.72,2.99,3.19,2.25,2.23,2.22,2.33,2.11,Upgrade
EPS (Diluted),3.93,3.19,2.72,2.98,3.18,2.24,2.23,2.22,2.33,2.11,Upgrade
EPS Growth,23.20%,17.28%,-8.85%,-6.16%,41.96%,0.67%,0.23%,-4.72%,10.43%,5.50%,Upgrade
Free Cash Flow Per Share,3.95,2.73,3.02,3.09,3.31,3.02,2.80,2.96,2.71,3.36,Upgrade
Dividend Per Share,1.410,1.372,1.363,1.363,1.338,1.312,1.312,1.312,1.313,1.313,Upgrade
Dividend Growth,2.77%,0.66%,0%,1.87%,1.98%,0%,0%,-0.08%,0%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,49.77%,44.69%,42.05%,43.91%,44.91%,44.95%,42.12%,42.44%,45.81%,42.77%,Upgrade
Profit Margin,37.67%,33.47%,31.76%,33.20%,34.64%,25.27%,26.28%,26.85%,28.28%,26.80%,Upgrade
Free Cash Flow Margin,37.71%,28.58%,35.32%,34.39%,36.08%,34.05%,33.01%,35.84%,32.88%,42.77%,Upgrade
Effective Tax Rate,24.32%,25.10%,24.47%,24.40%,22.86%,43.78%,37.62%,36.73%,38.27%,37.33%,Upgrade
EBITDA,109.97,92.74,79.62,86.45,83.76,80.56,72.33,71.31,76.37,68.55,Upgrade
EBITDA Margin,55.06%,50.46%,48.21%,49.62%,47.23%,47.18%,44.61%,45.33%,48.87%,46.15%,Upgrade
Depreciation & Amortization,10.55,10.6,10.18,9.94,4.11,3.82,4.04,4.55,4.78,5.02,Upgrade
EBIT,99.42,82.13,69.45,76.51,79.65,76.75,68.29,66.76,71.59,63.53,Upgrade
EBIT Margin,49.77%,44.69%,42.05%,43.91%,44.91%,44.95%,42.12%,42.44%,45.81%,42.77%,Upgrade
