Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Revenue,618.07,626.7,512.04,540.86,506.48,470.23,445.26,304.57,234.86,211.38,Upgrade
Revenue Growth (YoY),-1.38%,22.39%,-5.33%,6.79%,7.71%,5.61%,46.19%,29.68%,11.11%,16.43%,Upgrade
Gross Profit,618.07,626.7,512.04,540.86,506.48,470.23,445.26,304.57,234.86,211.38,Upgrade
"Selling, General & Admin",298.24,303.24,305.17,286.64,260.17,248.6,235.59,170.13,122.54,116.48,Upgrade
Other Operating Expenses,78.26,74.58,64.42,70.36,81.2,70.37,80.03,66.48,31.2,24.5,Upgrade
Operating Expenses,376.5,377.82,369.59,356.99,341.37,318.97,315.62,236.6,153.74,140.98,Upgrade
Operating Income,241.57,248.88,142.45,183.87,165.11,151.26,129.64,67.97,81.12,70.4,Upgrade
Other Expense / Income,0.79,2.28,-,0.74,-,-,-,-,-,-,Upgrade
Pretax Income,240.78,246.59,142.45,183.13,165.11,151.26,129.64,67.97,81.12,70.4,Upgrade
Income Tax,45.4,45.55,26.53,36.85,28.6,90.49,44.26,22.75,27.05,24.19,Upgrade
Net Income,195.38,201.05,115.93,146.28,136.52,60.78,85.39,45.22,54.07,46.21,Upgrade
Net Income Growth,-2.82%,73.42%,-20.75%,7.15%,124.62%,-28.82%,88.81%,-16.36%,17.00%,-21.83%,Upgrade
Shares Outstanding (Basic),34,35,35,35,33,33,34,24,19,19,Upgrade
Shares Outstanding (Diluted),34,35,36,35,33,33,34,24,19,19,Upgrade
Shares Change,-1.32%,-1.72%,1.60%,6.30%,-0.28%,-2.56%,41.84%,23.01%,0.03%,-0.30%,Upgrade
EPS (Basic),5.70,5.81,3.29,4.20,4.16,1.85,2.52,1.90,2.79,2.39,Upgrade
EPS (Diluted),5.67,5.76,3.26,4.18,4.15,1.84,2.52,1.89,2.79,2.38,Upgrade
EPS Growth,-1.56%,76.69%,-22.01%,0.72%,125.54%,-26.98%,33.33%,-32.26%,17.23%,-24.68%,Upgrade
Free Cash Flow Per Share,6.52,8.41,3.19,3.58,0.23,10.17,-2.72,0.17,4.76,4.50,Upgrade
Dividend Per Share,1.760,1.640,2.640,1.610,1.830,1.980,0.650,0.720,0.720,0.550,Upgrade
Dividend Growth,7.32%,-37.88%,63.98%,-12.02%,-7.58%,204.62%,-9.72%,0%,30.91%,1275.00%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,39.08%,39.71%,27.82%,34.00%,32.60%,32.17%,29.12%,22.32%,34.54%,33.31%,Upgrade
Profit Margin,31.61%,32.08%,22.64%,27.05%,26.95%,12.92%,19.18%,14.85%,23.02%,21.86%,Upgrade
Free Cash Flow Margin,36.13%,46.45%,21.99%,23.09%,1.52%,71.13%,-20.67%,1.36%,39.23%,41.23%,Upgrade
Effective Tax Rate,18.85%,18.47%,18.62%,20.12%,17.32%,59.82%,34.14%,33.47%,33.35%,34.36%,Upgrade
EBITDA,262.99,270.51,168.32,208.57,186.39,172.21,150.17,81.09,91.18,79.8,Upgrade
EBITDA Margin,42.55%,43.16%,32.87%,38.56%,36.80%,36.62%,33.72%,26.62%,38.82%,37.75%,Upgrade
Depreciation & Amortization,22.21,23.92,25.86,25.43,21.28,20.95,20.53,13.12,10.05,9.4,Upgrade
EBIT,240.78,246.59,142.45,183.13,165.11,151.26,129.64,67.97,81.12,70.4,Upgrade
EBIT Margin,38.96%,39.35%,27.82%,33.86%,32.60%,32.17%,29.12%,22.32%,34.54%,33.31%,Upgrade
