Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Revenue,232.52,250.55,238.86,250.55,244.01,252.63,245.41,236.27,230.23,213.64,Upgrade
Revenue Growth (YoY),-7.19%,4.89%,-4.67%,2.68%,-3.41%,2.94%,3.87%,2.62%,7.77%,5.36%,Upgrade
Cost of Revenue,155.59,162.36,156.66,154.58,145.41,165.2,164.08,166.69,160.37,148.12,Upgrade
Gross Profit,76.94,88.19,82.2,95.97,98.59,87.43,81.33,69.58,69.86,65.52,Upgrade
"Selling, General & Admin",83.03,81.05,92.7,88.68,94.13,88.28,73.78,69.21,69.62,56.18,Upgrade
Other Operating Expenses,0.97,13.83,1.82,1.55,2.46,2.13,2.06,2.32,2.18,2.41,Upgrade
Operating Expenses,84,94.88,94.52,90.22,96.59,90.41,75.84,71.53,71.81,58.59,Upgrade
Operating Income,-7.07,-6.69,-12.32,5.75,2,-2.99,5.48,-1.94,-1.95,6.93,Upgrade
Pretax Income,-7.07,-6.69,-12.32,5.75,2,-2.99,5.48,-1.94,-1.95,6.93,Upgrade
Income Tax,-0.43,-43.48,-1.33,7.12,13.06,35.14,3.51,1.2,4.02,2.14,Upgrade
Net Income,-6.64,36.79,-10.99,-1.37,-11.06,-38.13,1.97,-3.14,-5.97,4.79,Upgrade
Net Income Growth,-,-,-,-,-,-,-,-,-,5.83%,Upgrade
Shares Outstanding (Basic),50,50,54,53,50,50,50,50,50,50,Upgrade
Shares Change,0.43%,-7.21%,0.54%,6.56%,-,-,-,-,-,-,Upgrade
EPS (Basic),-0.13,0.74,-0.22,-0.03,-0.22,-0.77,0.04,-0.06,-0.12,0.10,Upgrade
EPS (Diluted),-0.13,0.73,-0.22,-0.03,-0.22,-0.77,0.04,-0.06,-0.12,0.10,Upgrade
EPS Growth,-,-,-,-,-,-,-,-,-,11.11%,Upgrade
Free Cash Flow Per Share,1.14,0.79,0.91,1.34,1.68,1.83,2.00,1.73,1.95,1.62,Upgrade
Gross Margin,33.09%,35.20%,34.41%,38.30%,40.41%,34.61%,33.14%,29.45%,30.34%,30.67%,Upgrade
Operating Margin,-3.04%,-2.67%,-5.16%,2.29%,0.82%,-1.18%,2.23%,-0.82%,-0.85%,3.24%,Upgrade
Profit Margin,-2.85%,14.68%,-4.60%,-0.55%,-4.53%,-15.09%,0.80%,-1.33%,-2.59%,2.24%,Upgrade
Free Cash Flow Margin,24.44%,15.75%,20.36%,28.63%,34.42%,36.31%,40.80%,36.64%,42.33%,37.92%,Upgrade
Effective Tax Rate,-,-,-,123.85%,652.55%,-,64.09%,-,-,30.85%,Upgrade
EBITDA,-5.56,-4.34,-10.89,7.42,3.45,-1.92,8.35,1.15,1.35,10.6,Upgrade
EBITDA Margin,-2.39%,-1.73%,-4.56%,2.96%,1.42%,-0.76%,3.40%,0.49%,0.59%,4.96%,Upgrade
Depreciation & Amortization,1.51,2.35,1.42,1.68,1.45,1.07,2.87,3.1,3.3,3.67,Upgrade
EBIT,-7.07,-6.69,-12.32,5.75,2,-2.99,5.48,-1.94,-1.95,6.93,Upgrade
EBIT Margin,-3.04%,-2.67%,-5.16%,2.29%,0.82%,-1.18%,2.23%,-0.82%,-0.85%,3.24%,Upgrade
