Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Revenue,109.97,179.38,172.55,82.48,47.76,36.78,28.02,29.33,27.74,25.64,Upgrade
Revenue Growth (YoY),-38.69%,3.96%,109.20%,72.68%,29.85%,31.26%,-4.44%,5.72%,8.19%,10.47%,Upgrade
Gross Profit,109.97,179.38,172.55,82.48,47.76,36.78,28.02,29.33,27.74,25.64,Upgrade
"Selling, General & Admin",75.2,121.98,111.36,53.57,26.59,19.77,17.69,16.35,15.36,14.41,Upgrade
Other Operating Expenses,17.47,17.43,14.45,8.82,6.41,5.18,4.75,4.65,4.91,4.73,Upgrade
Operating Expenses,92.66,139.41,125.81,62.39,33.01,24.95,22.44,21,20.27,19.13,Upgrade
Operating Income,17.31,39.97,46.74,20.09,14.76,11.83,5.59,8.33,7.47,6.51,Upgrade
Other Expense / Income,-,0.4,0.73,0.82,1.43,-,-,-,-,-,Upgrade
Pretax Income,17.31,39.56,46.02,19.27,13.32,11.83,5.59,8.33,7.47,6.51,Upgrade
Income Tax,1.92,10,12.66,3.1,2.42,2.52,-2.32,1.58,2.08,1.81,Upgrade
Net Income,15.39,29.57,33.35,16.18,10.9,9.31,7.91,6.75,5.39,4.7,Upgrade
Preferred Dividends,0,0,0,0,0,0,0.06,0.17,0.17,0.17,Upgrade
Net Income Common,15.39,29.57,33.35,16.18,10.9,9.31,7.85,6.58,5.22,4.53,Upgrade
Net Income Growth,-47.96%,-11.35%,106.18%,48.39%,17.06%,18.65%,19.29%,26.08%,15.34%,9.94%,Upgrade
Shares Outstanding (Basic),7,7,7,7,7,7,7,6,6,7,Upgrade
Shares Outstanding (Diluted),7,7,7,7,7,7,7,7,7,7,Upgrade
Shares Change,-0.44%,0.64%,0.16%,-0.02%,1.13%,1.84%,2.48%,0.84%,-1.75%,1.74%,Upgrade
EPS (Basic),2.18,4.16,4.72,2.33,1.61,1.40,1.19,1.02,0.82,0.70,Upgrade
EPS (Diluted),2.15,4.12,4.68,2.27,1.53,1.32,1.14,0.98,0.78,0.66,Upgrade
EPS Growth,-47.82%,-11.97%,106.17%,48.08%,15.87%,16.36%,16.38%,25.26%,17.65%,7.46%,Upgrade
Free Cash Flow Per Share,20.96,15.43,-20.71,-7.79,2.42,-0.40,1.65,-0.17,1.19,0.59,Upgrade
Dividend Per Share,0.630,0.237,0.223,0.210,0.197,0.183,0.170,0.157,0.143,0.233,Upgrade
Dividend Growth,165.82%,6.28%,6.19%,6.60%,7.65%,7.65%,8.28%,9.79%,-38.63%,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,15.74%,22.28%,27.09%,24.36%,30.90%,32.17%,19.94%,28.39%,26.92%,25.38%,Upgrade
Profit Margin,13.99%,16.48%,19.33%,19.61%,22.82%,25.32%,28.01%,22.44%,18.81%,17.65%,Upgrade
Free Cash Flow Margin,134.56%,61.15%,-84.87%,-65.65%,34.38%,-7.17%,38.82%,-3.79%,27.29%,15.02%,Upgrade
Effective Tax Rate,11.11%,25.27%,27.51%,16.06%,18.18%,21.30%,-41.55%,18.93%,27.82%,27.83%,Upgrade
EBITDA,19.76,41.86,47.87,20.96,14.7,13,7.05,9.78,8.91,7.75,Upgrade
EBITDA Margin,17.97%,23.34%,27.74%,25.41%,30.77%,35.33%,25.16%,33.35%,32.13%,30.22%,Upgrade
Depreciation & Amortization,2.45,2.3,1.86,1.68,1.37,1.16,1.46,1.45,1.45,1.24,Upgrade
EBIT,17.31,39.56,46.02,19.27,13.32,11.83,5.59,8.33,7.47,6.51,Upgrade
EBIT Margin,15.74%,22.06%,26.67%,23.37%,27.90%,32.17%,19.94%,28.39%,26.92%,25.38%,Upgrade
