Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,297.61,284.07,211.39,186.25,141.59,147.27,101.37,115.72,82.21,52.69,Upgrade
Revenue Growth (YoY),4.77%,34.38%,13.50%,31.55%,-3.86%,45.29%,-12.41%,40.76%,56.04%,4.58%,Upgrade
Gross Profit,297.61,284.07,211.39,186.25,141.59,147.27,101.37,115.72,82.21,52.69,Upgrade
"Selling, General & Admin",100.9,85.58,81.34,70.1,56.84,51.44,47.46,42.77,28.88,19.82,Upgrade
Other Operating Expenses,25.49,23.43,39.66,21.09,13.62,27.32,11.05,9.31,21.38,5.46,Upgrade
Operating Expenses,126.39,109.01,121,91.18,70.45,78.76,58.51,52.09,50.25,25.28,Upgrade
Operating Income,171.22,175.06,90.39,95.07,71.13,68.51,42.86,63.63,31.96,27.41,Upgrade
Other Expense / Income,-,-,-,1.05,-,-,-,2.4,4.55,-,Upgrade
Pretax Income,171.22,175.06,90.39,94.03,71.13,68.51,42.86,61.24,27.41,27.41,Upgrade
Income Tax,46.01,44.71,19.1,20.63,10.78,25.29,11.78,19.93,8.85,7.48,Upgrade
Net Income,125.21,130.35,71.29,73.4,60.35,43.22,31.08,41.31,18.57,19.93,Upgrade
Preferred Dividends,6.04,1.72,0,0,0,0,0.02,0.11,0.11,0.14,Upgrade
Net Income Common,119.17,128.64,71.29,73.4,60.35,43.22,31.06,41.2,18.45,19.78,Upgrade
Net Income Growth,-7.36%,80.44%,-2.87%,21.61%,39.64%,39.15%,-24.61%,123.26%,-6.73%,14.85%,Upgrade
Shares Outstanding (Basic),39,40,40,35,32,32,30,30,23,16,Upgrade
Shares Outstanding (Diluted),-,-,-,-,-,-,-,30,23,16,Upgrade
Shares Change,-0.91%,-0.41%,12.41%,9.72%,0.70%,5.78%,-0.06%,28.98%,43.29%,0.21%,Upgrade
EPS (Basic),3.03,3.24,1.80,2.08,1.87,1.35,1.02,1.37,0.80,1.21,Upgrade
EPS (Diluted),3.01,3.22,1.79,2.07,1.86,1.34,1.01,1.36,0.79,1.21,Upgrade
EPS Growth,-6.52%,79.89%,-13.53%,11.29%,38.81%,32.67%,-25.74%,72.15%,-34.71%,15.24%,Upgrade
Free Cash Flow Per Share,4.44,5.04,1.99,1.67,2.75,4.01,1.57,1.42,1.01,1.36,Upgrade
Dividend Per Share,0.595,0.440,0.360,0.345,0.300,0.300,0.300,0.300,0.300,0.260,Upgrade
Dividend Growth,35.23%,22.22%,4.35%,15.00%,0%,0%,0%,0%,15.38%,52.94%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,57.53%,61.63%,42.76%,51.04%,50.24%,46.52%,42.28%,54.99%,38.87%,52.02%,Upgrade
Profit Margin,40.04%,45.28%,33.72%,39.41%,42.63%,29.35%,30.64%,35.60%,22.45%,37.55%,Upgrade
Free Cash Flow Margin,58.52%,70.27%,37.34%,31.77%,62.60%,87.24%,46.82%,36.60%,28.22%,42.10%,Upgrade
Effective Tax Rate,26.87%,25.54%,21.13%,21.94%,15.16%,36.92%,27.48%,32.54%,32.27%,27.30%,Upgrade
EBITDA,176.77,180.8,97.19,98.49,74.82,72.39,46.38,64.46,29.46,28.3,Upgrade
EBITDA Margin,59.40%,63.64%,45.98%,52.88%,52.85%,49.15%,45.76%,55.71%,35.83%,53.70%,Upgrade
Depreciation & Amortization,5.55,5.74,6.8,4.46,3.69,3.88,3.52,3.23,2.05,0.89,Upgrade
EBIT,171.22,175.06,90.39,94.03,71.13,68.51,42.86,61.24,27.41,27.41,Upgrade
EBIT Margin,57.53%,61.63%,42.76%,50.48%,50.24%,46.52%,42.28%,52.92%,33.34%,52.02%,Upgrade
