Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Revenue,177.51,139.35,121.75,154.71,153.53,143.34,151.84,115.56,121.94,163.59,Upgrade
Revenue Growth (YoY),27.38%,14.46%,-21.31%,0.77%,7.11%,-5.60%,31.39%,-5.23%,-25.46%,6.75%,Upgrade
Cost of Revenue,43.55,38.59,27.22,44.89,44.51,44.46,45.89,27.36,32.06,48.03,Upgrade
Gross Profit,133.95,100.77,94.52,109.83,109.02,98.87,105.95,88.2,89.88,115.57,Upgrade
"Selling, General & Admin",11.5,9.97,8.15,8.48,9.4,8.85,10.28,8.25,8.72,10.17,Upgrade
Operating Expenses,11.5,9.97,8.15,8.48,9.4,8.85,10.28,8.25,8.72,10.17,Upgrade
Operating Income,122.45,90.8,86.37,101.35,99.62,90.03,95.67,79.95,81.16,105.4,Upgrade
Interest Expense / Income,46.09,29.88,27.16,28.9,24.73,21.67,24.57,15.6,14.45,20.05,Upgrade
Other Expense / Income,58.02,1.36,43.76,16.43,8.02,-2.07,-35.71,50.28,18.26,9.63,Upgrade
Pretax Income,18.34,59.57,15.45,56.02,66.87,70.43,106.82,14.08,48.45,75.72,Upgrade
Income Tax,0,0,0,0,0,0,0,0,0,0.41,Upgrade
Net Income,18.34,59.57,15.45,56.02,66.87,70.43,106.82,14.08,48.45,75.31,Upgrade
Net Income Growth,-69.21%,285.52%,-72.42%,-16.24%,-5.05%,-34.06%,658.63%,-70.94%,-35.66%,-34.94%,Upgrade
Shares Outstanding (Basic),55,42,42,42,42,42,42,42,42,44,Upgrade
Shares Change,29.61%,-,-,-,-,0.03%,-0.51%,-,-4.08%,14.42%,Upgrade
EPS (Basic),0.35,1.41,0.37,1.33,1.58,1.67,2.53,0.33,1.13,1.69,Upgrade
Free Cash Flow Per Share,1.66,-3.20,-1.45,4.44,4.52,-5.76,3.51,-11.73,3.69,18.05,Upgrade
Dividend Per Share,1.640,1.640,1.640,1.640,1.640,1.600,1.600,1.600,1.600,2.000,Upgrade
Dividend Growth,0%,0%,0%,0%,2.50%,0%,0%,0%,-20.00%,-16.67%,Upgrade
Gross Margin,75.46%,72.31%,77.64%,70.99%,71.01%,68.98%,69.78%,76.33%,73.71%,70.64%,Upgrade
Operating Margin,68.99%,65.16%,70.94%,65.51%,64.89%,62.81%,63.01%,69.19%,66.55%,64.43%,Upgrade
Profit Margin,10.33%,42.74%,12.69%,36.21%,43.56%,49.14%,70.35%,12.18%,39.74%,46.03%,Upgrade
Free Cash Flow Margin,51.30%,-96.95%,-50.41%,121.32%,124.43%,-169.74%,97.58%,-430.93%,128.39%,488.36%,Upgrade
Effective Tax Rate,-,-,-,-,-,-,-,-,-,0.54%,Upgrade
EBITDA,64.43,89.44,42.61,84.92,91.6,92.1,131.39,29.68,62.9,95.77,Upgrade
EBITDA Margin,36.30%,64.18%,35.00%,54.89%,59.67%,64.25%,86.53%,25.68%,51.58%,58.54%,Upgrade
EBIT,64.43,89.44,42.61,84.92,91.6,92.1,131.39,29.68,62.9,95.77,Upgrade
EBIT Margin,36.30%,64.18%,35.00%,54.89%,59.67%,64.25%,86.53%,25.68%,51.58%,58.54%,Upgrade
