Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Cost of Revenue,0,0,0,0,0,0,0,0.06,0.05,0.09,Upgrade
Gross Profit,0,0,0,0,0,0,0,-0.06,-0.05,-0.09,Upgrade
"Selling, General & Admin",0.45,0.47,0.45,0.49,0.49,0.44,0.4,0.47,0.57,0.73,Upgrade
Other Operating Expenses,1.18,1.11,1.14,1.09,1.32,0.91,0.9,0.89,0.9,1.53,Upgrade
Operating Expenses,1.63,1.58,1.59,1.59,1.81,1.35,1.29,1.36,1.47,2.26,Upgrade
Operating Income,-1.63,-1.58,-1.59,-1.59,-1.81,-1.35,-1.29,-1.42,-1.52,-2.35,Upgrade
Interest Expense / Income,0,0,0,0,0,0,0,0.65,0.71,1.16,Upgrade
Other Expense / Income,-6.6,-6.13,-6.92,-6.81,-12.2,-4.49,-4.49,-4.38,-4.73,-12.09,Upgrade
Pretax Income,4.98,4.55,5.33,5.22,10.39,3.14,3.2,2.31,2.51,8.58,Upgrade
Income Tax,1.05,0.96,1.12,1.08,2.18,1.63,1.12,0.81,0.95,3.06,Upgrade
Net Income,3.93,3.6,4.21,4.15,8.21,1.51,2.08,1.5,1.56,5.52,Upgrade
Net Income Growth,9.26%,-14.62%,1.66%,-49.51%,444.43%,-27.53%,38.83%,-3.85%,-71.75%,262.79%,Upgrade
Shares Outstanding (Basic),4,4,4,4,4,4,4,4,4,4,Upgrade
Shares Outstanding (Diluted),4,4,4,4,4,4,4,4,4,4,Upgrade
Shares Change,-,-,-,0.00%,-,-,-,-,-,-,Upgrade
EPS (Basic),0.94,0.86,1.01,0.99,1.97,0.36,0.50,0.36,0.37,1.33,Upgrade
EPS (Diluted),0.94,0.86,1.01,0.99,1.97,0.36,0.50,0.36,0.37,1.33,Upgrade
EPS Growth,9.30%,-14.85%,2.02%,-49.75%,447.22%,-28.00%,38.89%,-2.70%,-72.18%,269.44%,Upgrade
Free Cash Flow Per Share,0.00,-0.71,0.00,-,5.80,0.67,0.83,0.07,0.81,0.28,Upgrade
Effective Tax Rate,21.00%,20.99%,21.00%,20.64%,21.00%,51.96%,35.01%,35.00%,37.76%,35.70%,Upgrade
EBITDA,4.98,4.55,5.33,5.22,10.39,3.14,3.2,2.96,3.21,9.74,Upgrade
EBIT,4.98,4.55,5.33,5.22,10.39,3.14,3.2,2.96,3.21,9.74,Upgrade
