Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Revenue,558.4,824.09,694.74,819.19,551.6,874.45,682.37,589.8,708.78,860.27,Upgrade
Revenue Growth (YoY),-32.24%,18.62%,-15.19%,48.51%,-36.92%,28.15%,15.70%,-16.79%,-17.61%,29.43%,Upgrade
Cost of Revenue,175.15,400.76,337.59,432.67,201.35,508.5,313.92,244.35,352.55,514.64,Upgrade
Gross Profit,383.25,423.33,357.16,386.52,350.25,365.94,368.45,345.44,356.23,345.62,Upgrade
"Selling, General & Admin",257.22,196.07,245.09,221.36,208.74,221.39,215.59,198.78,198.71,203.93,Upgrade
Operating Expenses,257.22,196.07,245.09,221.36,208.74,221.39,215.59,198.78,198.71,203.93,Upgrade
Operating Income,126.03,227.26,112.07,165.16,141.51,144.56,152.86,146.67,157.52,141.7,Upgrade
Pretax Income,126.03,227.26,112.07,165.16,141.51,144.56,152.86,146.67,157.52,141.7,Upgrade
Income Tax,24.89,46.58,19.76,33.54,24.75,34.13,51.97,48.27,51.93,45.45,Upgrade
Net Income,101.14,180.68,92.31,131.62,116.76,110.42,100.89,98.4,105.59,96.25,Upgrade
Net Income Growth,-44.02%,95.73%,-29.86%,12.73%,5.74%,9.44%,2.54%,-6.81%,9.71%,3.99%,Upgrade
Shares Outstanding (Basic),4,4,4,4,4,4,4,4,4,4,Upgrade
Shares Change,-,-,-,-0.00%,-,-,-,-,0.04%,-,Upgrade
EPS (Basic),28.60,51.10,26.11,37.22,33.02,31.23,28.53,27.83,29.87,27.23,Upgrade
EPS (Diluted),28.60,51.10,26.11,37.22,33.02,31.23,28.53,27.82,29.85,27.19,Upgrade
EPS Growth,-44.03%,95.71%,-29.85%,12.72%,5.73%,9.46%,2.55%,-6.80%,9.78%,3.82%,Upgrade
Free Cash Flow Per Share,98.17,73.39,99.28,89.71,88.97,74.26,71.63,95.22,86.15,69.77,Upgrade
Dividend Per Share,0.360,0.360,0.360,0.360,0.360,0.360,0.360,0.360,0.360,0.360,Upgrade
Gross Margin,68.63%,51.37%,51.41%,47.18%,63.50%,41.85%,54.00%,58.57%,50.26%,40.18%,Upgrade
Operating Margin,22.57%,27.58%,16.13%,20.16%,25.65%,16.53%,22.40%,24.87%,22.22%,16.47%,Upgrade
Profit Margin,18.11%,21.92%,13.29%,16.07%,21.17%,12.63%,14.79%,16.68%,14.90%,11.19%,Upgrade
Free Cash Flow Margin,63.92%,32.38%,51.96%,39.82%,58.65%,30.88%,38.17%,58.70%,44.20%,29.48%,Upgrade
Effective Tax Rate,19.75%,20.49%,17.63%,20.31%,17.49%,23.61%,34.00%,32.91%,32.97%,32.08%,Upgrade
EBITDA,126.03,227.26,112.07,165.16,141.51,144.56,152.86,146.67,157.52,141.7,Upgrade
EBITDA Margin,22.57%,27.58%,16.13%,20.16%,25.65%,16.53%,22.40%,24.87%,22.22%,16.47%,Upgrade
EBIT,126.03,227.26,112.07,165.16,141.51,144.56,152.86,146.67,157.52,141.7,Upgrade
EBIT Margin,22.57%,27.58%,16.13%,20.16%,25.65%,16.53%,22.40%,24.87%,22.22%,16.47%,Upgrade
