Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+39 Quarters
Revenue,2.11,2.52,2.42,2.23,2.34,2.43,2.73,2.86,2.63,2.49,2.43,2.41,2.4,2.41,2.4,2.42,2.43,2.42,2.4,2.38,2.36,2.92,2.57,2.45,2.41,2.49,2.63,2.64,2.5,2.77,2.74,2.73,2.8,2.82,2.79,2.89,2.91,2.89,2.62,3.31,Upgrade
Revenue Growth (YoY),-9.58%,3.45%,-11.56%,-22.05%,-11.10%,-2.21%,12.28%,18.95%,9.40%,3.07%,1.59%,-0.74%,-0.99%,-0.41%,-0.33%,1.72%,2.88%,-16.84%,-6.57%,-2.73%,-2.07%,16.88%,-1.98%,-7.27%,-3.52%,-9.93%,-4.09%,-3.05%,-10.63%,-1.95%,-1.83%,-5.58%,-3.82%,-2.22%,6.57%,-12.89%,-5.92%,8.41%,26.44%,74.28%,Upgrade
Gross Profit,2.11,2.52,2.42,2.23,2.34,2.43,2.73,2.86,2.63,2.49,2.43,2.41,2.4,2.41,2.4,2.42,2.43,2.42,2.4,2.38,2.36,2.92,2.57,2.45,2.41,2.49,2.63,2.64,2.5,2.77,2.74,2.73,2.8,2.82,2.79,2.89,2.91,2.89,2.62,3.31,Upgrade
"Selling, General & Admin",1.57,1.69,1.57,1.6,1.57,1.5,1.71,1.85,1.74,1.67,1.71,1.72,1.78,1.77,1.7,1.72,1.79,1.83,1.83,2.01,1.77,1.79,1.75,1.89,1.71,1.66,1.72,1.62,1.8,1.7,1.62,1.5,1.6,1.46,1.68,1.82,1.7,1.58,1.56,1.65,Upgrade
Other Operating Expenses,0.27,0.3,0.3,0.29,0.27,0.32,0.24,0.22,0.23,0.33,0.32,13.83,0.28,0.29,0.35,0.34,0.34,0.36,0.36,0.36,0.36,0.37,0.37,0.2,0.4,0.38,0.41,0.43,0.41,0.43,0.4,0.38,0.33,0.45,0.45,0.41,0.38,0.42,0.4,0.38,Upgrade
Operating Expenses,1.84,1.98,1.87,1.89,1.84,1.82,1.95,2.07,1.98,2,2.02,15.55,2.06,2.07,2.05,2.06,2.13,2.2,2.19,2.36,2.14,2.16,2.12,2.08,2.11,2.05,2.13,2.05,2.21,2.13,2.02,1.88,1.92,1.91,2.13,2.23,2.09,2,1.95,2.03,Upgrade
Operating Income,0.28,0.53,0.55,0.34,0.5,0.61,0.78,0.79,0.65,0.49,0.41,-13.14,0.34,0.35,0.35,0.36,0.3,0.23,0.22,0.02,0.22,0.76,0.45,0.37,0.3,0.45,0.5,0.59,0.29,0.64,0.72,0.85,0.87,0.92,0.66,0.66,0.82,0.89,0.67,1.29,Upgrade
Other Expense / Income,0.08,0.05,0.06,0.03,0.03,0.08,0.03,0.04,0.04,0.03,0.06,0.04,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.03,0.03,0.05,0.04,0.02,0.03,0.04,0.05,0.05,0.07,0.05,0.04,0.04,0.03,0.04,0.04,0.02,Upgrade
Pretax Income,0.2,0.49,0.49,0.31,0.47,0.54,0.75,0.75,0.61,0.46,0.35,-13.18,0.3,0.31,0.29,0.32,0.26,0.19,0.18,-0.02,0.18,0.71,0.42,0.34,0.26,0.39,0.46,0.57,0.26,0.6,0.67,0.8,0.81,0.87,0.62,0.62,0.79,0.84,0.63,1.26,Upgrade
Income Tax,0.05,0.11,0.12,0.1,0.13,0.06,0.18,0.06,0.14,0.09,0.07,0.09,0.06,0.06,0.06,0.02,0.05,0.03,0.04,-0.03,0.02,-0.16,0.14,0.12,0.09,0.14,0.16,0.19,0.08,0.2,0.13,0.27,0.27,0.29,0.2,0.2,0.3,0.25,0.21,0.42,Upgrade
Net Income,0.14,0.37,0.37,0.21,0.33,0.48,0.57,0.69,0.47,0.37,0.29,-13.27,0.24,0.25,0.23,0.3,0.21,0.17,0.14,0.01,0.16,0.87,0.28,0.22,0.17,0.25,0.3,0.38,0.18,0.4,0.54,0.54,0.54,0.58,0.42,0.42,0.49,0.6,0.42,0.84,Upgrade
Net Income Growth,-56.89%,-22.41%,-34.33%,-70.23%,-29.39%,30.27%,99.30%,-,97.08%,49.19%,21.79%,-,15.94%,48.50%,69.57%,2400.00%,27.78%,-80.78%,-50.71%,-94.44%,-3.57%,242.13%,-5.72%,-43.31%,-5.62%,-37.13%,-44.80%,-28.79%,-66.98%,-30.22%,29.33%,26.78%,9.78%,-3.18%,-1.65%,-49.58%,-22.06%,-35.49%,-18.97%,121.43%,Upgrade
Shares Outstanding (Basic),8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,Upgrade
Shares Change,-0.78%,-0.76%,-0.82%,-0.10%,-0.32%,-0.33%,-0.37%,-0.43%,-0.53%,-0.61%,-1.42%,-1.34%,-1.03%,-1.35%,-0.74%,-0.83%,-0.83%,-0.43%,-0.13%,-,-0.46%,0.06%,0.06%,0.06%,0.52%,-,-,-,-0.21%,-0.99%,-1.50%,-0.99%,-0.84%,-0.06%,0.46%,-0.06%,-,10.51%,13.13%,10.26%,Upgrade
