Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+53 Quarters
Revenue,"1,533","1,582","1,557","1,552","1,535","1,467","1,357","1,412","1,651","1,462","1,413","1,398","1,353","1,061","1,096","1,061","1,039","1,136",964,"1,027","1,151","1,019",965,994,969,972,929,897,905,865,871,807,858,920,818,865,898,849,805,814,Upgrade
Revenue Growth (YoY),-0.13%,7.84%,14.74%,9.92%,-7.03%,0.34%,-3.96%,1.00%,22.03%,37.79%,28.92%,31.76%,30.22%,-6.60%,13.69%,3.31%,-9.73%,11.48%,-0.10%,3.32%,18.78%,4.84%,3.88%,10.81%,7.07%,12.37%,6.66%,11.15%,5.48%,-5.98%,6.48%,-6.71%,-4.45%,8.36%,1.61%,6.27%,20.70%,12.45%,7.91%,-0.12%,Upgrade
Cost of Revenue,619,675,667,659,643,581,519,566,800,674,698,699,652,415,464,438,405,492,364,412,485,388,362,398,388,374,344,338,371,329,342,289,351,402,321,342,369,329,299,363,Upgrade
Gross Profit,914,907,890,893,892,886,838,846,851,788,715,699,701,646,632,623,634,644,600,615,666,631,603,596,581,598,585,559,534,536,529,518,507,518,497,523,529,520,506,451,Upgrade
"Selling, General & Admin",327,339,331,325,320,352,319,285,297,301,249,251,297,262,255,251,232,266,230,239,261,241,221,230,218,250,226,214,199,174,196,197,228,213,192,218,221,206,208,184,Upgrade
Other Operating Expenses,175,219,161,156,173,190,163,185,189,169,140,133,129,124,151,116,127,137,124,107,132,149,120,124,117,716,126,171,116,117,102,104,252,181,98,114,124,80,96,108,Upgrade
Operating Expenses,502,558,492,481,493,542,482,470,486,470,389,384,426,386,406,367,359,403,354,346,393,390,341,354,335,966,352,385,315,291,298,301,480,394,290,332,345,286,304,292,Upgrade
Operating Income,412,349,398,412,399,344,356,376,365,318,326,315,275,260,226,256,275,241,246,269,273,241,262,242,246,-368,233,174,219,245,231,217,27,124,207,191,184,234,202,159,Upgrade
Interest Expense / Income,36,33,32,32,32,30,33,33,29,24,24,26,26,27,29,31,37,38,38,37,38,36,34,36,37,37,37,32,28,28,28,27,28,29,29,30,30,30,32,26,Upgrade
Other Expense / Income,-21,-7,-16,-17,-8,-,-48,-111,-59,27,-55,-27,-24,-19,-18,-14,-75,-125,-1,-56,-4,-6,-6,-5,-6,3,-3,-4,-4,-2,-3,-3,-15,-2,-1,-1,-2,-31,-1,-2,Upgrade
Pretax Income,397,323,382,397,375,314,371,454,395,267,357,316,273,252,215,239,313,328,209,288,239,211,234,211,215,-408,199,146,195,219,206,193,14,97,179,162,156,235,171,135,Upgrade
Income Tax,95,82,88,90,91,55,83,113,97,42,93,75,70,49,65,65,66,372,46,126,62,-35,64,65,47,-181,68,76,63,71,68,60,5,11,56,61,53,94,58,47,Upgrade
Net Income,302,241,294,307,284,259,288,341,298,225,264,241,203,203,150,174,247,-44,163,162,177,246,170,146,168,-227,131,70,132,148,138,133,9,86,123,101,103,141,113,88,Upgrade
